Time ,N (m),E (m),gndAlt,velLL X  ,velLL Y  ,velLL Z  ,Roll ,Pitch,Yaw  ,Body Accel Z,Baro Altitude,GPS posENU[0],GPS posENU[1],GPS posENU[2],Nav Acc Z,Nav Yaw Rate,Baro Update Count,GPS Update Count,Accel Update Count,Ground Align Update Count,Nav Roll,Nav Pitch,Accel Bias X (g),Accel Bias Y (g),Accel Bias Z (g),Gravity,Gravity Bias,Roll Error,Pitch Error,Yaw Error,Vel N Error,Vel E Error,Vel D Error,N Error (m),E Error (m),Alt Error (m),Acc Body X Error,Acc Body Y Error,Acc Body Z Error,p Error,q Error,r Error,VN Stdev,VE Stdev,Accel Bias X Stdev,Accel Bias Y Stdev,GPSResidual[GPS_N],GPSResidual[GPS_E],GPSResidual[GPS_ALT],GPSResidual[GPS_VN],GPSResidual[GPS_VE],GPSResidual[GPS_VD],onGround,movingDetection,
387.500000,-18.838629,-24.059913,0.101855,0.011478,0.004541,0.002263,12.785677,-6.238751,115.588555,0.001551,-4.858259,-24.219679,-19.411305,-4.568602,0.205052,0.096972,386.000000,387.000000,220.000000,47.000000,10.050789,-5.172322,0.004092,0.015996,-0.075909,9.852287,0.032773,-2.734730,1.066397,-13.765775,0.075862,0.002880,-0.003169,-0.578650,-0.751602,0.273834,-0.235194,-0.240513,0.205371,-0.088685,0.117716,0.093887,0.075191,0.073799,0.000767,0.000767,-0.010418,0.650014,0.439621,-0.128557,0.050479,-0.036603,1.000000,0.000000,
388.000000,-18.843354,-24.055717,0.101855,0.011730,0.005074,0.002410,12.787248,-6.235407,115.573801,-0.000408,-4.858259,-24.219679,-19.411305,-4.568602,0.199783,0.102061,386.000000,387.000000,223.000000,47.000000,10.258678,-5.159325,0.004092,0.015996,-0.075910,9.852289,0.032775,-2.528527,1.076089,-13.767623,0.237139,-0.027703,0.016556,-0.499038,-0.757719,0.277092,-0.282812,-0.297868,0.200183,-0.069581,0.107075,0.137310,0.129776,0.127091,0.000767,0.000767,-0.010418,0.650014,0.439621,-0.128557,0.050479,-0.036603,1.000000,0.000000,
388.500000,-18.848079,-24.051522,0.101855,0.011563,0.004730,0.002314,12.788471,-6.232735,115.562073,0.000945,-4.886885,-24.943482,-19.932195,-5.492606,0.203062,0.090611,387.000000,388.000000,225.000000,48.000000,10.134079,-5.179207,0.004068,0.015931,-0.075834,9.852853,0.033339,-2.654482,1.053621,-13.761070,0.081077,-0.016361,-0.009192,-0.608948,-0.766692,0.274372,-0.280465,-0.322578,0.203377,-0.111476,0.128458,0.124573,0.075191,0.073799,0.000766,0.000766,-0.523320,-0.129283,-0.516271,-0.110125,0.029979,-0.044536,1.000000,0.000000,
389.000000,-18.852804,-24.047327,0.101855,0.011477,0.004555,0.002265,12.789918,-6.229896,115.549344,0.001571,-4.886885,-24.943482,-19.932195,-5.492606,0.203798,0.094427,387.000000,388.000000,228.000000,48.000000,10.132905,-5.132788,0.004068,0.015931,-0.075834,9.852851,0.033337,-2.657023,1.097158,-13.763155,0.244351,-0.046677,0.011874,-0.526609,-0.782358,0.274979,-0.243369,-0.231848,0.203977,-0.156821,0.149487,0.108393,0.129776,0.127090,0.000766,0.000766,-0.523320,-0.129283,-0.516271,-0.110125,0.029979,-0.044536,1.000000,0.000000,
389.500000,-18.857528,-24.043132,0.101855,0.011734,0.005097,0.002414,12.791353,-6.226811,115.535760,-0.000399,-4.828877,-24.659828,-19.555379,-5.317604,0.204330,0.072799,388.000000,389.000000,230.000000,49.000000,10.096240,-5.163736,0.004037,0.015860,-0.075761,9.853475,0.033961,-2.695073,1.063117,-13.757380,0.096623,-0.016431,0.017865,-0.602963,-0.759599,0.276024,-0.281166,-0.325029,0.204710,-0.073880,0.110599,0.121968,0.075191,0.073799,0.000765,0.000765,-0.110454,0.159276,-0.345478,-0.107017,0.030796,-0.003220,1.000000,0.000000,
390.000000,-18.862254,-24.038937,0.101855,0.011479,0.004569,0.002267,12.792766,-6.223913,115.522884,0.001443,-4.828877,-24.659828,-19.555379,-5.317604,0.202526,0.103333,388.000000,389.000000,233.000000,49.000000,10.173468,-5.129545,0.004037,0.015859,-0.075761,9.853475,0.033961,-2.619232,1.094448,-13.759318,0.261865,-0.046661,0.038583,-0.513412,-0.775017,0.290362,-0.043652,0.178358,0.201104,-0.154167,0.148773,0.140231,0.129775,0.127090,0.000765,0.000765,-0.110454,0.159276,-0.345478,-0.107017,0.030796,-0.003220,1.000000,0.000000,
390.500000,-18.866979,-24.034741,0.101855,0.011734,0.005107,0.002416,12.794062,-6.220952,115.509996,-0.000314,-4.893594,-24.963042,-19.400217,-5.722605,0.204689,0.089338,389.000000,390.000000,235.000000,50.000000,10.059451,-5.149762,0.004005,0.015785,-0.075678,9.854133,0.034618,-2.734769,1.071303,-13.753268,0.084985,-0.016370,0.027961,-0.591406,-0.775977,0.305309,-0.267898,-0.306278,0.205066,-0.084875,0.114133,0.146666,0.075191,0.073799,0.000764,0.000764,0.049770,-0.158068,-0.737614,-0.118044,0.031630,0.002319,1.000000,0.000000,
391.000000,-18.871705,-24.030546,0.101855,0.011740,0.005125,0.002420,12.795392,-6.218191,115.497757,-0.000319,-4.893594,-24.963042,-19.400217,-5.722605,0.205780,0.104606,389.000000,390.000000,238.000000,50.000000,10.072087,-5.105044,0.004005,0.015785,-0.075678,9.854132,0.034617,-2.723405,1.113281,-13.755147,0.253513,-0.046641,0.049236,-0.505251,-0.791769,0.324452,-0.244453,-0.240319,0.205989,-0.142118,0.142971,0.146662,0.129775,0.127090,0.000764,0.000764,0.049770,-0.158068,-0.737614,-0.118044,0.031630,0.002319,1.000000,0.000000,
391.500000,-18.876431,-24.026351,0.101855,0.011742,0.005135,0.002422,12.796875,-6.215252,115.484608,-0.000397,-4.595153,-24.650049,-19.655127,-4.772604,0.201537,0.114784,390.000000,391.000000,240.000000,51.000000,10.176546,-5.160471,0.003980,0.015719,-0.075594,9.854708,0.035194,-2.620353,1.054836,-13.749114,0.089273,-0.024400,-0.009950,-0.596081,-0.772022,0.253764,-0.148510,-0.047178,0.201290,-0.099283,0.122284,0.109014,0.075190,0.073799,0.000763,0.000763,-0.205930,0.161385,0.220022,-0.108361,0.021135,-0.046852,1.000000,0.000000,
392.000000,-18.881158,-24.022156,0.101855,0.011734,0.005123,0.002418,12.798382,-6.212140,115.470794,-0.000409,-4.595153,-24.650049,-19.655127,-4.772604,0.200389,0.112239,390.000000,391.000000,243.000000,51.000000,10.231799,-5.125370,0.003981,0.015719,-0.075594,9.854708,0.035194,-2.566519,1.086855,-13.751068,0.245361,-0.055856,0.010329,-0.511360,-0.791998,0.253769,-0.238990,-0.211807,0.200637,-0.130659,0.135437,0.144038,0.129775,0.127089,0.000763,0.000763,-0.205930,0.161385,0.220022,-0.108361,0.021135,-0.046852,1.000000,0.000000,
392.500000,-18.885884,-24.017960,0.101855,0.011604,0.004856,0.002343,12.799842,-6.209242,115.457834,-0.000321,-5.095349,-24.963043,-19.810283,-5.761606,0.203755,0.095700,391.000000,392.000000,245.000000,52.000000,10.109610,-5.143084,0.003937,0.015650,-0.075520,9.855389,0.035874,-2.690066,1.066179,-13.744486,0.090629,0.017887,0.041440,-0.607380,-0.775472,0.306363,-0.233319,-0.229808,0.204072,-0.105471,0.126114,0.082013,0.075190,0.073799,0.000762,0.000762,-0.348954,-0.161442,-0.780256,-0.100342,0.071421,0.024492,1.000000,0.000000,
393.000000,-18.890611,-24.013765,0.101855,0.011617,0.004887,0.002351,12.801033,-6.206587,115.446229,-0.000252,-5.095349,-24.963043,-19.810283,-5.761606,0.204339,0.102061,391.000000,392.000000,248.000000,52.000000,10.112738,-5.098681,0.003937,0.015650,-0.075520,9.855387,0.035873,-2.688359,1.107976,-13.746396,0.253770,-0.012383,0.062905,-0.520019,-0.774120,0.332346,-0.290875,-0.329915,0.204711,-0.092140,0.117075,0.138771,0.129774,0.127089,0.000762,0.000762,-0.348954,-0.161442,-0.780256,-0.100342,0.071421,0.024492,1.000000,0.000000,
393.500000,-18.895338,-24.009570,0.101855,0.011529,0.004706,0.002300,12.802489,-6.203766,115.433546,-0.000205,-4.934322,-24.630486,-19.477800,-4.983603,0.206927,0.084249,392.000000,393.000000,250.000000,53.000000,10.006824,-5.120913,0.003930,0.015581,-0.075446,9.855883,0.036368,-2.795605,1.082870,-13.741591,0.096190,-0.058886,0.013258,-0.593190,-0.782448,0.297991,-0.238380,-0.250074,0.207126,-0.151168,0.147270,0.101957,0.075190,0.073799,0.000761,0.000761,0.003154,0.159787,0.040543,-0.107781,-0.021243,-0.022242,1.000000,0.000000,
394.000000,-18.900066,-24.005375,0.101855,0.011729,0.005132,0.002417,12.803727,-6.200884,115.421040,-0.000341,-4.934322,-24.630486,-19.477800,-4.983603,0.197704,0.079160,392.000000,393.000000,253.000000,53.000000,10.287365,-5.118616,0.003929,0.015580,-0.075447,9.855886,0.036371,-2.516301,1.082282,-13.743611,0.265205,-0.088792,0.032600,-0.501694,-0.819207,0.309586,-0.236479,-0.198940,0.198023,-0.089528,0.118285,0.095770,0.129774,0.127088,0.000761,0.000761,0.003154,0.159787,0.040543,-0.107781,-0.021243,-0.022242,1.000000,0.000000,
394.500000,-18.904793,-24.001180,0.101855,0.011548,0.004755,0.002312,12.805158,-6.198123,115.408629,-0.000189,-4.626212,-24.689172,-19.378054,-5.153603,0.201927,0.113511,393.000000,394.000000,255.000000,54.000000,10.158971,-5.137964,0.003886,0.015500,-0.075351,9.856646,0.037132,-2.646228,1.060198,-13.737494,0.035719,-0.016283,0.011747,-0.596687,-0.784456,0.275094,-0.278745,-0.315927,0.202242,-0.111800,0.125914,0.123606,0.075190,0.073799,0.000760,0.000760,0.101734,0.109875,-0.159206,-0.159121,0.033769,-0.015013,1.000000,0.000000,
395.000000,-18.909521,-23.996984,0.101855,0.011554,0.004772,0.002316,12.806470,-6.195170,115.395733,0.000943,-4.626212,-24.689172,-19.378054,-5.153603,0.197094,0.090611,393.000000,394.000000,258.000000,54.000000,10.325704,-5.121887,0.003886,0.015499,-0.075351,9.856648,0.037134,-2.480837,1.073350,-13.739354,0.181975,-0.047348,0.032038,-0.541591,-0.800071,0.286031,-0.298223,-0.322889,0.197411,-0.116906,0.129131,0.117031,0.129774,0.127088,0.000760,0.000760,0.101734,0.109875,-0.159206,-0.159121,0.033769,-0.015013,1.000000,0.000000,
395.500000,-18.914247,-23.992789,0.101855,0.011659,0.004999,0.002379,12.807853,-6.192476,115.383637,-0.000381,-4.936369,-24.982608,-19.555380,-4.780605,0.200634,0.112239,394.000000,395.000000,260.000000,55.000000,10.194455,-5.141859,0.003860,0.015451,-0.075287,9.857125,0.037611,-2.613289,1.050672,-13.733377,0.086571,-0.016703,0.011295,-0.594609,-0.803196,0.261140,-0.083123,0.087563,0.199690,-0.141101,0.141654,0.137084,0.075190,0.073799,0.000759,0.000759,-0.057037,-0.195118,0.217718,-0.092447,0.031169,-0.017352,1.000000,0.000000,
396.000000,-18.918976,-23.988594,0.101855,0.011590,0.004858,0.002339,12.809240,-6.189599,115.370884,-0.000316,-4.936369,-24.982608,-19.555380,-4.780605,0.184827,0.077888,394.000000,395.000000,263.000000,55.000000,10.686180,-5.178749,0.003860,0.015449,-0.075288,9.857132,0.037618,-2.122995,1.010861,-13.735260,0.222603,-0.047778,0.029006,-0.515152,-0.819097,0.271100,-0.252251,-0.189153,0.185234,-0.062513,0.103850,0.144156,0.129774,0.127087,0.000759,0.000759,-0.057037,-0.195118,0.217718,-0.092447,0.031169,-0.017352,1.000000,0.000000,
396.500000,-18.923704,-23.984399,0.101855,0.011532,0.004741,0.002306,12.810436,-6.186990,115.359430,-0.000200,-5.080762,-24.200114,-19.189646,-5.224601,0.189990,0.104606,395.000000,396.000000,265.000000,56.000000,10.510799,-5.194803,0.003833,0.015390,-0.075223,9.857676,0.038162,-2.299571,0.992219,-13.729845,0.073555,-0.015654,0.033236,-0.559225,-0.764706,0.287179,-0.089065,0.105489,0.189047,-0.148807,0.145482,0.130257,0.075190,0.073798,0.000758,0.000758,0.309755,0.596234,-0.226757,-0.077539,0.031488,0.012449,1.000000,0.000000,
397.000000,-18.928431,-23.980203,0.101855,0.011544,0.004770,0.002313,12.811781,-6.184024,115.346433,0.000939,-5.080762,-24.200114,-19.189646,-5.224601,0.192860,0.102061,395.000000,396.000000,268.000000,56.000000,10.442908,-5.145093,0.003833,0.015390,-0.075223,9.857674,0.038159,-2.368963,1.039009,-13.731933,0.205839,-0.046410,0.053623,-0.489134,-0.780082,0.308910,-0.262247,-0.242583,0.193171,-0.120539,0.129748,0.130181,0.129774,0.127087,0.000758,0.000758,0.309755,0.596234,-0.226757,-0.077539,0.031488,0.012449,1.000000,0.000000,
397.500000,-18.933158,-23.976008,0.101855,0.011433,0.004541,0.002249,12.813187,-6.181186,115.333783,0.001607,-5.106577,-24.297928,-19.799204,-4.887603,0.190323,0.084249,396.000000,397.000000,270.000000,57.000000,10.493520,-5.194155,0.003809,0.015336,-0.075149,9.858193,0.038679,-2.319731,0.987115,-13.726201,0.057621,-0.014458,0.012795,-0.580541,-0.740186,0.288316,-0.248569,-0.226057,0.190645,-0.114268,0.128619,0.125407,0.075190,0.073798,0.000757,0.000757,-0.322434,0.455639,0.140190,-0.108973,0.030869,-0.021597,1.000000,0.000000,
398.000000,-18.937886,-23.971813,0.101855,0.011532,0.004755,0.002308,12.814512,-6.178440,115.321607,-0.000193,-5.106577,-24.297928,-19.799204,-4.887603,0.187330,0.099517,396.000000,397.000000,273.000000,57.000000,10.599445,-5.172824,0.003809,0.015336,-0.075149,9.858194,0.038680,-2.214999,1.005670,-13.728262,0.176979,-0.044788,0.032536,-0.520922,-0.754870,0.299518,-0.074461,0.155383,0.186388,-0.141217,0.142362,0.134990,0.129773,0.127086,0.000757,0.000757,-0.322434,0.455639,0.140190,-0.108973,0.030869,-0.021597,1.000000,0.000000,
398.500000,-18.942616,-23.967618,0.101855,0.011724,0.005166,0.002421,12.815885,-6.175345,115.308099,-0.000378,-4.769083,-24.904356,-19.655124,-5.607605,0.183375,0.099517,397.000000,398.000000,275.000000,58.000000,10.691685,-5.230533,0.003787,0.015291,-0.075090,9.858636,0.039122,-2.124252,0.944901,-13.723565,0.062302,-0.023904,0.012754,-0.579598,-0.763497,0.293201,-0.110103,0.076667,0.183115,-0.104057,0.124174,0.113328,0.075190,0.073798,0.000756,0.000757,-0.150107,-0.184485,-0.603446,-0.076450,0.020700,-0.014868,1.000000,0.000000,
399.000000,-18.947345,-23.963423,0.101855,0.011719,0.005160,0.002418,12.817290,-6.172466,115.295306,-0.000341,-4.769083,-24.904356,-19.655124,-5.607605,0.187255,0.112239,397.000000,398.000000,278.000000,58.000000,10.594385,-5.178060,0.003787,0.015291,-0.075090,9.858634,0.039120,-2.222843,0.994480,-13.725541,0.181462,-0.053923,0.032448,-0.517860,-0.783018,0.304365,-0.252957,-0.213164,0.187637,-0.084114,0.113945,0.154827,0.129773,0.127086,0.000756,0.000757,-0.150107,-0.184485,-0.603446,-0.076450,0.020700,-0.014868,1.000000,0.000000,
399.500000,-18.952073,-23.959227,0.101855,0.011655,0.005029,0.002381,12.818672,-6.169645,115.282759,0.000258,-4.746697,-24.610923,-19.599711,-5.188604,0.191956,0.110967,398.000000,399.000000,280.000000,59.000000,10.431081,-5.194121,0.003764,0.015246,-0.075027,9.859094,0.039580,-2.387524,0.975611,-13.720342,0.075850,-0.023659,0.011157,-0.574656,-0.762961,0.277733,-0.267350,-0.276714,0.192293,-0.102303,0.122787,0.151786,0.075190,0.073798,0.000755,0.000756,-0.084957,0.121549,-0.180554,-0.080703,0.020536,-0.014975,1.000000,0.000000,
400.000000,-18.956807,-23.955032,0.101855,0.011712,0.005155,0.002415,12.819996,-6.166693,115.269853,-0.000323,-4.746697,-24.610923,-19.599711,-5.188604,0.192025,0.084249,398.000000,399.000000,283.000000,59.000000,10.448363,-5.154261,0.003764,0.015246,-0.075027,9.859094,0.039579,-2.371733,1.012509,-13.722375,0.208497,-0.051170,0.031752,-0.502498,-0.781578,0.288376,-0.224755,-0.175015,0.192220,-0.150077,0.147234,0.102246,0.129772,0.127086,0.000755,0.000756,-0.084957,0.121549,-0.180554,-0.080703,0.020536,-0.014975,1.000000,0.000000,
400.500000,-18.961537,-23.950837,0.101855,0.011647,0.005023,0.002378,12.821531,-6.163804,115.256794,-0.000378,-4.983282,-24.904356,-19.433467,-5.462604,0.191421,0.108422,399.000000,400.000000,285.000000,60.000000,10.443703,-5.192858,0.003739,0.015191,-0.074960,9.859607,0.040093,-2.377752,0.971004,-13.716472,0.078370,-0.023615,0.012405,-0.556742,-0.785320,0.292251,-0.216790,-0.176380,0.191611,-0.143852,0.141700,0.127510,0.075190,0.073798,0.000754,0.000755,0.084256,-0.179214,-0.448017,-0.088445,0.019687,-0.017073,1.000000,0.000000,
401.000000,-18.966271,-23.946642,0.101855,0.011663,0.005062,0.002388,12.822839,-6.160683,115.243307,0.000268,-4.983282,-24.904356,-19.433467,-5.462604,0.183961,0.080433,399.000000,400.000000,288.000000,60.000000,10.660106,-5.184599,0.003739,0.015191,-0.074960,9.859609,0.040095,-2.162747,0.976143,-13.718368,0.205430,-0.050204,0.032037,-0.485324,-0.803591,0.303466,-0.215339,-0.134145,0.184286,-0.089704,0.117847,0.095712,0.129772,0.127085,0.000754,0.000755,0.084256,-0.179214,-0.448017,-0.088445,0.019687,-0.017073,1.000000,0.000000,
401.500000,-18.971002,-23.942446,0.101855,0.011646,0.005031,0.002379,12.824236,-6.157933,115.230988,0.000259,-4.957470,-24.532671,-19.477798,-5.715603,0.189756,0.102061,400.000000,401.000000,290.000000,61.000000,10.488672,-5.199913,0.003716,0.015140,-0.074895,9.860091,0.040576,-2.335518,0.958108,-13.714368,0.072803,-0.022969,0.012828,-0.538198,-0.780133,0.312952,-0.261579,-0.265597,0.190131,-0.092730,0.117444,0.139587,0.075190,0.073798,0.000753,0.000754,0.027584,0.206066,-0.687622,-0.078176,0.019838,-0.016595,1.000000,0.000000,
402.000000,-18.975725,-23.938251,0.101855,0.011656,0.005056,0.002385,12.825454,-6.155322,115.219492,-0.000334,-4.957470,-24.532671,-19.477798,-5.715603,0.190050,0.103333,400.000000,401.000000,293.000000,61.000000,10.499117,-5.159380,0.003716,0.015140,-0.074895,9.860090,0.040575,-2.326363,0.995972,-13.716256,0.200609,-0.049007,0.033714,-0.469566,-0.797995,0.324649,-0.263986,-0.254668,0.190453,-0.070103,0.107565,0.137397,0.129772,0.127085,0.000753,0.000754,0.027584,0.206066,-0.687622,-0.078176,0.019838,-0.016595,1.000000,0.000000,
402.500000,-18.980452,-23.934056,0.101855,0.011533,0.004799,0.002313,12.826637,-6.152733,115.208127,0.000938,-4.677960,-24.200115,-19.411304,-5.075602,0.189960,0.088066,401.000000,402.000000,295.000000,62.000000,10.479778,-5.196392,0.003691,0.015085,-0.074831,9.860606,0.041092,-2.346946,0.956441,-13.710673,0.061393,-0.012697,0.025678,-0.525222,-0.749647,0.292762,-0.258565,-0.260769,0.190270,-0.115466,0.129157,0.126044,0.075190,0.073798,0.000752,0.000753,0.090205,0.525920,-0.047782,-0.093801,0.029537,0.005914,1.000000,0.000000,
403.000000,-18.985186,-23.929861,0.101855,0.011520,0.004777,0.002307,12.828160,-6.149806,115.194954,-0.000208,-4.677960,-24.200115,-19.411304,-5.075602,0.192544,0.108422,401.000000,402.000000,298.000000,62.000000,10.421990,-5.144855,0.003691,0.015085,-0.074830,9.860605,0.041090,-2.406048,1.004971,-13.712765,0.193554,-0.039283,0.046231,-0.461032,-0.762531,0.310717,-0.181954,-0.095774,0.192255,-0.093392,0.117975,0.086601,0.129771,0.127084,0.000752,0.000753,0.090205,0.525920,-0.047782,-0.093801,0.029537,0.005914,1.000000,0.000000,
403.500000,-18.989920,-23.925665,0.101855,0.011578,0.004907,0.002342,12.829837,-6.146281,115.179364,-0.000316,-4.779056,-24.601141,-19.743787,-5.507604,0.196436,0.076616,402.000000,403.000000,300.000000,63.000000,10.280703,-5.161447,0.003673,0.015038,-0.074765,9.861048,0.041533,-2.549084,0.984875,-13.706807,0.079805,-0.022036,0.006148,-0.534300,-0.754044,0.290884,-0.162419,-0.086136,0.196172,-0.095797,0.119844,0.110383,0.075190,0.073798,0.000751,0.000752,-0.243766,0.086237,-0.485024,-0.088535,0.018390,-0.027868,1.000000,0.000000,
404.000000,-18.994655,-23.921470,0.101855,0.011576,0.004907,0.002341,12.831511,-6.142744,115.163738,-0.000314,-4.779056,-24.601141,-19.743787,-5.507604,0.193275,0.076616,402.000000,403.000000,303.000000,63.000000,10.397478,-5.133134,0.003673,0.015038,-0.074765,9.861048,0.041534,-2.433984,1.009651,-13.708889,0.228716,-0.048068,0.025688,-0.456707,-0.771375,0.298960,-0.167260,-0.066266,0.193011,-0.095805,0.119845,0.110402,0.129770,0.127084,0.000751,0.000752,-0.243766,0.086237,-0.485024,-0.088535,0.018390,-0.027868,1.000000,0.000000,
404.500000,-18.999390,-23.917275,0.101855,0.011713,0.005206,0.002422,12.832924,-6.139352,115.149103,-0.000327,-4.589945,-24.581580,-20.009777,-5.211605,0.197134,0.108422,403.000000,404.000000,305.000000,64.000000,10.259076,-5.149144,0.003649,0.014980,-0.074698,9.861568,0.042054,-2.573888,0.990287,-13.701289,0.083707,-0.022795,0.010671,-0.557966,-0.756318,0.264698,-0.179881,-0.124157,0.196845,-0.093360,0.117957,0.086663,0.075190,0.073798,0.000750,0.000751,-0.494077,0.100559,-0.206031,-0.090252,0.018385,-0.013327,1.000000,0.000000,
405.000000,-19.004125,-23.913080,0.101855,0.011703,0.005191,0.002417,12.834478,-6.136020,115.134426,-0.000311,-4.589945,-24.581580,-20.009777,-5.211605,0.189817,0.081705,403.000000,404.000000,308.000000,64.000000,10.499884,-5.141729,0.003649,0.014979,-0.074698,9.861570,0.042056,-2.334729,0.994398,-13.703377,0.220485,-0.048906,0.030030,-0.480171,-0.774018,0.274794,-0.279372,-0.288984,0.190201,-0.078507,0.111662,0.141348,0.129770,0.127084,0.000750,0.000751,-0.494077,0.100559,-0.206031,-0.090252,0.018385,-0.013327,1.000000,0.000000,
405.500000,-19.008858,-23.908885,0.101855,0.011696,0.005181,0.002414,12.836076,-6.132937,115.120561,-0.000403,-4.555571,-24.258801,-19.311557,-5.276602,0.191664,0.107150,404.000000,405.000000,310.000000,65.000000,10.422021,-5.168755,0.003631,0.014917,-0.074631,9.862083,0.042569,-2.413986,0.964273,-13.696873,0.059024,-0.047578,0.011408,-0.534060,-0.746923,0.242773,-0.213814,-0.177757,0.191910,-0.129717,0.134264,0.141316,0.075190,0.073798,0.000749,0.000750,0.234058,0.417327,-0.294159,-0.106207,-0.011045,-0.013619,1.000000,0.000000,
406.000000,-19.013593,-23.904689,0.101855,0.011623,0.005031,0.002372,12.837781,-6.129531,115.105350,-0.000376,-4.555571,-24.258801,-19.311557,-5.276602,0.191467,0.114784,404.000000,405.000000,313.000000,65.000000,10.448132,-5.128739,0.003631,0.014917,-0.074631,9.862082,0.042568,-2.389595,1.000853,-13.698707,0.196412,-0.074060,0.031360,-0.468943,-0.777385,0.253325,-0.285664,-0.310501,0.191773,-0.120438,0.130609,0.125127,0.129770,0.127083,0.000749,0.000750,0.234058,0.417327,-0.294159,-0.106207,-0.011045,-0.013619,1.000000,0.000000,
406.500000,-19.018327,-23.900494,0.101855,0.011691,0.005181,0.002412,12.839135,-6.126355,115.091589,-0.000340,-4.745111,-24.640269,-19.832452,-4.751605,0.188847,0.108422,405.000000,406.000000,315.000000,66.000000,10.504547,-5.176554,0.003602,0.014865,-0.074566,9.862599,0.043085,-2.334544,0.949880,-13.693957,0.062854,-0.022919,0.017481,-0.545800,-0.760188,0.219141,-0.257626,-0.261461,0.189243,-0.067027,0.106216,0.149262,0.075190,0.073798,0.000749,0.000749,-0.300127,0.023924,0.226971,-0.093667,0.020558,-0.004897,1.000000,0.000000,
407.000000,-19.023062,-23.896299,0.101855,0.011635,0.005066,0.002380,12.840541,-6.123254,115.078004,0.000302,-4.745111,-24.640269,-19.832452,-4.751605,0.191461,0.093155,405.000000,406.000000,318.000000,66.000000,10.445758,-5.125096,0.003602,0.014866,-0.074565,9.862597,0.043083,-2.394915,0.998276,-13.696006,0.192853,-0.049357,0.037911,-0.481282,-0.778185,0.232936,-0.296585,-0.334071,0.191784,-0.096762,0.120469,0.140389,0.129770,0.127083,0.000749,0.000749,-0.300127,0.023924,0.226971,-0.093667,0.020558,-0.004897,1.000000,0.000000,
407.500000,-19.027796,-23.892104,0.101855,0.011581,0.004957,0.002349,12.842012,-6.120268,115.064712,-0.000245,-4.995990,-24.493546,-19.754869,-6.045604,0.190945,0.098244,406.000000,407.000000,320.000000,67.000000,10.437415,-5.163211,0.003579,0.014818,-0.074499,9.863066,0.043552,-2.404637,0.957100,-13.689741,0.067224,-0.013960,0.006982,-0.551942,-0.753981,0.259929,-0.256433,-0.267552,0.191318,-0.091852,0.118171,0.127723,0.075189,0.073798,0.000748,0.000748,-0.199133,0.169513,-1.067608,-0.092555,0.028172,-0.028635,1.000000,0.000000,
408.000000,-19.032530,-23.887908,0.101855,0.011581,0.004962,0.002350,12.843495,-6.117122,115.050826,-0.000242,-4.995990,-24.493546,-19.754869,-6.045604,0.193160,0.096972,406.000000,407.000000,323.000000,67.000000,10.391039,-5.111749,0.003579,0.014818,-0.074499,9.863065,0.043551,-2.452494,1.005418,-13.691854,0.208120,-0.041197,0.026328,-0.482576,-0.767635,0.268223,-0.265223,-0.275228,0.193530,-0.091822,0.118164,0.128084,0.129769,0.127083,0.000748,0.000748,-0.199133,0.169513,-1.067608,-0.092555,0.028172,-0.028635,1.000000,0.000000,
408.500000,-19.037264,-23.883713,0.101855,0.011575,0.004954,0.002347,12.845027,-6.114022,115.037015,0.000268,-4.608132,-24.522892,-19.688374,-5.273604,0.192473,0.098244,407.000000,408.000000,325.000000,68.000000,10.389202,-5.150050,0.003558,0.014765,-0.074435,9.863545,0.044031,-2.455704,0.964046,-13.686011,0.074882,-0.021619,0.004307,-0.550086,-0.753988,0.234536,-0.213552,-0.183027,0.192718,-0.129809,0.134315,0.140889,0.075189,0.073798,0.000747,0.000747,-0.116621,0.125190,-0.288495,-0.088956,0.018247,-0.022627,1.000000,0.000000,
409.000000,-19.041996,-23.879518,0.101855,0.011688,0.005201,0.002414,12.846313,-6.111033,115.024042,-0.000336,-4.608132,-24.522892,-19.688374,-5.273604,0.192205,0.105878,407.000000,408.000000,328.000000,68.000000,10.417263,-5.110444,0.003558,0.014765,-0.074435,9.863545,0.044030,-2.428978,1.000676,-13.687913,0.210392,-0.046987,0.024653,-0.477885,-0.770991,0.241743,-0.250783,-0.242205,0.192577,-0.084001,0.114093,0.154965,0.129769,0.127082,0.000747,0.000747,-0.116621,0.125190,-0.288495,-0.088956,0.018247,-0.022627,1.000000,0.000000,
409.500000,-19.046730,-23.875323,0.101855,0.011446,0.004689,0.002272,12.847743,-6.108044,115.010811,0.001423,-4.851691,-24.630486,-19.832451,-5.192605,0.195267,0.080433,408.000000,409.000000,330.000000,69.000000,10.279014,-5.126826,0.003535,0.014705,-0.074366,9.864076,0.044562,-2.568642,0.981238,-13.683764,0.056310,-0.022402,0.011405,-0.562140,-0.763559,0.231512,-0.215104,-0.197414,0.195583,-0.090594,0.117748,0.095412,0.075189,0.073798,0.000746,0.000746,-0.258825,0.010544,-0.208071,-0.116762,0.017659,-0.015771,1.000000,0.000000,
