Time ,N (m),E (m),gndAlt,velLL X  ,velLL Y  ,velLL Z  ,Roll ,Pitch,Yaw  ,Body Accel Z,Baro Altitude,GPS posENU[0],GPS posENU[1],GPS posENU[2],Nav Acc Z,Nav Yaw Rate,Baro Update Count,GPS Update Count,Accel Update Count,Ground Align Update Count,Nav Roll,Nav Pitch,Accel Bias X (g),Accel Bias Y (g),Accel Bias Z (g),Gravity,Gravity Bias,Roll Error,Pitch Error,Yaw Error,Vel N Error,Vel E Error,Vel D Error,N Error (m),E Error (m),Alt Error (m),Acc Body X Error,Acc Body Y Error,Acc Body Z Error,p Error,q Error,r Error,VN Stdev,VE Stdev,Accel Bias X Stdev,Accel Bias Y Stdev,GPSResidual[GPS_N],GPSResidual[GPS_E],GPSResidual[GPS_ALT],GPSResidual[GPS_VN],GPSResidual[GPS_VE],GPSResidual[GPS_VD],onGround,movingDetection,
45.000000,0.215855,-0.514841,52.954634,-0.049465,-0.020035,-1.513187,-0.094143,0.134044,44.720783,-0.058541,51.158748,0.174431,-0.032018,53.776279,0.115048,0.050534,43.000000,44.000000,39.000000,9.000000,-1.490250,0.330403,0.003974,0.001373,-0.080776,9.819339,-0.000003,-1.403101,0.197930,-45.309254,0.025169,0.061808,0.014725,-0.398393,0.560756,-0.746583,-0.033395,0.097402,0.101269,-0.028373,0.028161,0.048550,0.081568,0.082695,0.001239,0.001263,0.169324,0.095634,1.666711,-0.005096,-0.062194,-0.077138,0.000000,1.000000,
45.500000,0.205574,-0.540536,53.699362,-0.045968,-0.018610,-1.477156,0.128624,-0.171877,44.716778,-0.041498,53.038191,-0.070100,-0.508585,55.877279,0.114060,0.054351,44.000000,45.000000,39.000000,9.000000,-1.268960,0.019887,0.004044,0.001468,-0.080731,9.819336,-0.000003,-1.400963,0.194356,-45.304374,0.006764,0.040134,-0.020687,-0.449608,0.545844,-0.829244,-0.033413,0.096068,0.101707,-0.001710,0.007777,0.049124,0.058538,0.059235,0.001225,0.001248,-0.326711,-0.117982,2.228530,-0.034290,-0.045007,-0.081781,0.000000,1.000000,
46.000000,0.196809,-0.560962,54.439383,-0.039907,-0.019026,-1.480479,-0.152664,0.057421,44.712956,-0.032541,53.038191,-0.070100,-0.508585,55.877279,0.107252,0.055623,44.000000,45.000000,39.000000,9.000000,-1.542675,0.240958,0.004044,0.001468,-0.080731,9.819334,-0.000003,-1.395119,0.188473,-45.313745,0.020594,0.055291,-0.018265,-0.441597,0.569351,-0.839063,-0.031757,0.097550,0.093263,-0.021653,0.028020,0.049288,0.081546,0.082674,0.001225,0.001248,-0.326711,-0.117982,2.228530,-0.034290,-0.045007,-0.081781,0.000000,1.000000,
46.500000,0.189495,-0.583057,55.196199,-0.040254,-0.014636,-1.521549,0.239308,-0.049066,44.708654,-0.048750,54.277959,-0.128787,0.112061,56.591279,0.128448,0.047990,45.000000,46.000000,39.000000,9.000000,-1.145209,0.131043,0.004096,0.001579,-0.080772,9.819332,-0.000003,-1.387963,0.182800,-45.316398,0.013520,0.026681,0.021812,-0.411387,0.539817,-0.779063,-0.031788,0.097193,0.103685,0.001759,0.017011,0.048180,0.058528,0.059225,0.001211,0.001233,0.356007,-0.139119,1.416444,-0.026952,-0.055044,-0.023363,0.000000,1.000000,
47.000000,0.178397,-0.600283,55.958024,-0.042108,-0.008561,-1.523288,-0.121061,0.106795,44.705300,-0.055157,54.277959,-0.128787,0.112061,56.591279,0.122999,0.050534,45.000000,46.000000,39.000000,9.000000,-1.496810,0.280174,0.004096,0.001579,-0.080772,9.819330,-0.000003,-1.382180,0.176928,-45.324084,0.030417,0.050144,0.024454,-0.399135,0.558998,-0.767558,-0.030570,0.099059,0.099802,-0.030126,0.025150,0.048812,0.081524,0.082650,0.001211,0.001233,0.356007,-0.139119,1.416444,-0.026952,-0.055044,-0.023363,0.000000,1.000000,
47.500000,0.167059,-0.619320,56.707516,-0.037586,-0.007554,-1.485411,0.140498,-0.182520,44.700701,-0.034827,55.767162,-0.255943,-0.685912,58.033279,0.105298,0.053079,46.000000,47.000000,39.000000,9.000000,-1.237600,-0.010000,0.004169,0.001672,-0.080722,9.819328,-0.000003,-1.381377,0.175413,-45.320609,0.009736,0.026524,-0.012967,-0.465916,0.525711,-0.761378,-0.031207,0.097546,0.098150,-0.001214,0.013941,0.048020,0.058521,0.059218,0.001197,0.001220,-0.466162,-0.216673,1.405137,-0.037280,-0.046387,-0.109922,0.000000,1.000000,
48.000000,0.157301,-0.632714,57.451403,-0.031613,-0.007543,-1.488292,-0.155065,0.067108,44.696937,-0.031752,55.767162,-0.255943,-0.685912,58.033279,0.110432,0.053079,46.000000,47.000000,39.000000,9.000000,-1.525306,0.231211,0.004169,0.001672,-0.080722,9.819325,-0.000003,-1.375562,0.169375,-45.330486,0.024918,0.042518,-0.010511,-0.456017,0.542590,-0.767330,-0.029531,0.099110,0.094071,-0.024752,0.025431,0.047840,0.081503,0.082630,0.001197,0.001220,-0.466162,-0.216673,1.405137,-0.037280,-0.046387,-0.109922,0.000000,1.000000,
48.500000,0.148954,-0.649910,58.198733,-0.041047,-0.012751,-1.490342,0.063054,0.130682,44.692894,-0.051877,57.411071,-0.510255,0.189642,59.860279,0.111280,0.050534,47.000000,48.000000,39.000000,9.000000,-1.305410,0.294334,0.004185,0.001742,-0.080721,9.819323,-0.000003,-1.370695,0.165494,-45.337555,0.025862,0.034504,-0.008087,-0.394891,0.491655,-0.777299,-0.029735,0.098484,0.094261,-0.002528,0.026078,0.048294,0.057433,0.058108,0.001184,0.001206,0.487070,-0.422409,1.686607,-0.009339,-0.035750,-0.050944,0.000000,1.000000,
49.000000,0.136750,-0.671012,58.945178,-0.053589,-0.016487,-1.492890,-0.171126,0.168937,44.689025,-0.050181,57.411071,-0.510255,0.189642,59.860279,0.122276,0.051807,47.000000,48.000000,39.000000,9.000000,-1.531182,0.327886,0.004185,0.001742,-0.080721,9.819321,-0.000003,-1.364836,0.160485,-45.342449,0.033413,0.063354,-0.005705,-0.379324,0.516219,-0.780828,-0.029072,0.100025,0.099987,-0.017204,0.032160,0.048852,0.080694,0.081805,0.001184,0.001206,0.487070,-0.422409,1.686607,-0.009339,-0.035750,-0.050944,0.000000,1.000000,
49.500000,0.123585,-0.698213,59.702809,-0.053985,-0.015280,-1.516237,0.222328,-0.147115,44.685239,-0.042800,58.680876,-0.158131,-0.120681,62.006279,0.125810,0.053079,48.000000,49.000000,39.000000,9.000000,-1.136352,0.008760,0.004253,0.001846,-0.080744,9.819318,-0.000003,-1.361235,0.157700,-45.338587,0.015494,0.036475,0.017225,-0.377577,0.508030,-0.783488,-0.029429,0.098997,0.101934,0.005072,0.014527,0.048611,0.057407,0.058082,0.001172,0.001193,0.120749,-0.005683,2.360221,-0.036874,-0.054660,-0.039082,0.000000,1.000000,
50.000000,0.109259,-0.719275,60.462188,-0.049411,-0.009579,-1.518923,-0.122373,0.075977,44.681421,-0.031393,58.680876,-0.158131,-0.120681,62.006279,0.109293,0.055623,48.000000,49.000000,39.000000,9.000000,-1.471144,0.222779,0.004253,0.001846,-0.080744,9.819316,-0.000003,-1.355387,0.151829,-45.347656,0.035449,0.056090,0.019772,-0.363499,0.530945,-0.774311,-0.027663,0.101025,0.094074,-0.022217,0.027735,0.049067,0.080662,0.081773,0.001172,0.001193,0.120749,-0.005683,2.360221,-0.036874,-0.054660,-0.039082,0.000000,1.000000,
50.500000,0.047595,-0.693041,60.966878,-0.048941,0.403257,-0.321020,11.363914,-0.116320,44.649330,3.773379,60.469920,0.096181,-0.020935,62.855279,1.710231,0.070891,49.000000,50.000000,39.000000,9.000000,10.044850,0.022868,0.004324,0.001995,-0.080670,9.819314,-0.000003,-1.341322,0.141640,-45.347931,0.306398,0.138479,-0.035845,-0.302651,0.554650,-0.822948,-0.026642,0.108723,0.141367,0.448696,0.015225,0.055160,0.059082,0.059338,0.001159,0.001181,0.231943,0.281603,1.666405,-0.039899,-0.079250,-0.118844,0.000000,1.000000,
51.000000,-0.210939,-0.465055,60.733676,-0.048146,0.919041,1.133452,5.257269,0.129408,44.683550,-4.241412,60.469920,0.096181,-0.020935,62.855279,-2.192808,0.067074,49.000000,50.000000,39.000000,9.000000,4.041534,0.260542,0.004324,0.001995,-0.080670,9.819315,-0.000003,-1.333165,0.137062,-45.358608,0.695609,0.349967,-0.025708,-0.041452,0.683664,-0.830058,-0.025734,0.126554,0.814624,-0.048290,0.028115,0.042688,0.087791,0.087215,0.001159,0.001181,0.231943,0.281603,1.666405,-0.039899,-0.079250,-0.118844,0.000000,1.000000,
51.500000,-0.613945,-0.061026,60.673646,0.141387,1.281952,-0.166549,2.174777,-5.141369,44.393436,-0.250298,60.404509,0.086400,-0.530751,62.699279,-0.130611,0.055623,50.000000,51.000000,39.000000,9.000000,1.829861,-6.447547,0.005517,0.002615,-0.080834,9.819316,-0.000003,-0.407666,-1.290080,-44.601792,0.440879,0.020390,0.213481,-0.241728,0.525224,-0.617259,0.207191,0.266625,0.079806,0.036592,-0.328023,0.047990,0.057878,0.058386,0.001149,0.001169,-0.287145,-0.260849,1.483803,-0.741667,-0.389742,0.201848,0.000000,1.000000,
52.000000,-0.965262,0.519428,60.769394,0.407700,1.314629,-0.207139,-0.886063,-0.551856,44.413769,-0.057091,60.404509,0.086400,-0.530751,62.699279,0.073979,0.053079,50.000000,51.000000,39.000000,9.000000,-1.254231,-1.930613,0.005517,0.002615,-0.080834,9.819316,-0.000003,-0.400412,-1.297385,-44.637868,0.681879,-0.059553,0.227147,0.054259,0.506907,-0.506649,0.222972,0.262312,0.090584,-0.075854,0.099180,0.047453,0.081115,0.082338,0.001149,0.001169,-0.287145,-0.260849,1.483803,-0.741667,-0.389742,0.201848,0.000000,1.000000,
52.500000,-1.252996,1.115206,60.902195,0.513264,1.191771,0.217664,-1.953907,-5.400035,44.565307,1.464496,60.403956,1.064524,-1.073817,63.266279,1.784571,0.065802,51.000000,52.000000,39.000000,9.000000,-2.354452,-6.112891,0.006748,0.002566,-0.080812,9.819315,-0.000003,-0.410870,-0.759143,-44.212734,0.089329,-0.027681,0.165919,-0.194354,0.507217,-0.495154,0.091575,0.258455,0.085202,-0.055117,-0.386904,0.054955,0.057704,0.058433,0.001137,0.001157,-0.178027,-0.102743,2.209271,-0.701331,0.038602,-0.122198,0.000000,1.000000,
53.000000,-1.377316,1.764344,60.885411,0.883553,1.018542,-0.090494,-1.518411,-1.629915,44.446137,-0.299540,60.403956,1.064524,-1.073817,63.266279,-0.165050,0.053079,51.000000,52.000000,39.000000,9.000000,-1.933916,-2.489317,0.006748,0.002566,-0.080812,9.819316,-0.000003,-0.404767,-0.768835,-44.242558,0.162504,-0.243018,0.173865,-0.125807,0.427037,-0.411489,0.123083,0.253369,0.091364,-0.019618,0.094936,0.046774,0.080644,0.082187,0.001137,0.001157,-0.178027,-0.102743,2.209271,-0.701331,0.038602,-0.122198,0.000000,1.000000,
53.500000,-1.381612,2.419419,60.901351,0.928779,0.830282,0.187725,-3.480978,-0.461472,44.412255,-1.292317,60.724681,2.160023,-2.004786,63.177279,-1.448332,0.056896,52.000000,53.000000,39.000000,9.000000,-3.886481,-1.207168,0.007048,0.002176,-0.080754,9.819315,-0.000003,-0.409648,-0.729082,-44.101270,-0.036410,-0.025250,0.103486,-0.250147,0.478857,-0.458524,0.098624,0.261001,0.006781,-0.207970,-0.036967,0.040164,0.057625,0.058288,0.001126,0.001146,-0.515837,-0.162186,2.059505,-0.175176,0.229375,-0.103942,0.000000,1.000000,
54.000000,-1.290172,2.989998,60.880264,0.910898,0.573559,-0.039498,-1.926094,0.708955,44.350756,-0.235954,60.724681,2.160023,-2.004786,63.177279,-0.072275,0.050534,52.000000,53.000000,39.000000,9.000000,-2.361200,-0.042899,0.007048,0.002176,-0.080754,9.819315,-0.000003,-0.407425,-0.735668,-44.113455,-0.142128,0.009161,0.102307,-0.297808,0.468489,-0.408565,0.099748,0.254122,0.096355,-0.001033,0.043385,0.047513,0.080689,0.081765,0.001126,0.001146,-0.515837,-0.162186,2.059505,-0.175176,0.229375,-0.103942,0.000000,1.000000,
54.500000,-1.162012,3.473375,60.843052,0.771327,0.468121,0.168287,-0.869267,2.506152,44.308443,-0.680865,60.898692,3.040334,-1.583633,63.367278,-0.603568,0.055623,53.000000,54.000000,39.000000,9.000000,-1.259564,1.787482,0.006791,0.002234,-0.080713,9.819315,-0.000004,-0.388921,-0.719115,-44.091566,-0.049901,0.145412,0.063151,-0.256083,0.418583,-0.495085,0.095619,0.260892,0.075717,-0.007678,0.113482,0.043907,0.057498,0.058156,0.001115,0.001135,-0.007495,-0.545467,2.227948,0.151656,-0.031947,-0.053117,0.000000,1.000000,
55.000000,-1.071466,3.860135,60.817424,0.587302,0.383456,-0.014365,-1.059174,1.445731,44.321653,-0.171262,60.898692,3.040334,-1.583633,63.367278,-0.029729,0.053079,53.000000,54.000000,39.000000,9.000000,-1.437143,0.742502,0.006791,0.002234,-0.080713,9.819315,-0.000004,-0.383687,-0.720538,-44.088537,-0.084133,0.352341,0.062575,-0.290891,0.546220,-0.464847,0.093030,0.264709,0.100490,-0.023616,0.013431,0.048074,0.080589,0.081722,0.001115,0.001135,-0.007495,-0.545467,2.227948,0.151656,-0.031947,-0.053117,0.000000,1.000000,
55.500000,-0.837681,4.136362,60.918325,1.019902,-0.587848,-0.162802,-18.050570,-8.406598,45.540293,-1.187882,60.382500,4.791175,-1.439554,62.665277,-1.091481,0.053079,54.000000,55.000000,39.000000,9.000000,-18.611873,-9.184595,0.006653,0.002874,-0.080819,9.819315,-0.000004,-0.454407,-0.707510,-43.941562,-0.460679,-0.424089,0.157606,-0.340231,0.380480,-0.348372,0.106465,0.239318,0.051977,-0.753903,-0.337533,0.046141,0.058224,0.058291,0.001105,0.001124,-0.084463,0.256079,1.607102,0.084147,-0.378735,0.069867,0.000000,1.000000,
56.000000,0.041058,4.167085,60.996271,1.460367,-1.597887,-0.144928,-5.695413,-1.190044,44.010228,-0.091907,60.382500,4.791175,-1.439554,62.665277,0.030955,0.054351,54.000000,55.000000,39.000000,9.000000,-6.306649,-2.026280,0.006653,0.002874,-0.080819,9.819315,-0.000004,-0.429403,-0.726913,-44.001348,-0.986929,-0.943284,0.146595,-0.724826,-0.001204,-0.272821,0.121079,0.213612,0.080899,0.180411,0.149270,0.048162,0.083545,0.082425,0.001105,0.001124,-0.084463,0.256079,1.607102,0.084147,-0.378735,0.069867,0.000000,1.000000,
56.500000,1.158149,4.009998,61.051912,1.155432,-2.013182,0.131222,-10.267976,11.328493,42.761145,-1.949360,60.689464,4.595550,0.211808,62.653278,-1.881742,0.056896,55.000000,56.000000,39.000000,9.000000,-10.423268,10.522150,0.005000,0.001487,-0.080577,9.819315,-0.000004,-0.226414,-0.730989,-41.401674,-0.378693,0.224545,0.088762,-0.354989,0.452463,-0.278300,0.131357,0.309363,0.121659,-0.758827,0.866471,0.040651,0.057849,0.058225,0.001093,0.001115,0.760596,0.573747,1.557845,1.001574,0.977051,-0.077035,0.000000,1.000000,
57.000000,2.234799,3.351587,61.037504,0.293795,-2.745453,-0.018302,-4.835443,5.129557,43.585443,-0.272345,60.689464,4.595550,0.211808,62.653278,-0.114705,0.047990,55.000000,56.000000,39.000000,9.000000,-5.192795,4.548415,0.005000,0.001487,-0.080577,9.819315,-0.000004,-0.236377,-0.725256,-41.383213,-1.007401,0.689621,0.059555,-0.729276,0.689249,-0.243288,0.085295,0.271576,0.098657,0.072324,-0.071102,0.046730,0.081710,0.082346,0.001093,0.001115,0.760596,0.573747,1.557845,1.001574,0.977051,-0.077035,0.000000,1.000000,
57.500000,3.242086,2.372662,61.008649,-0.209818,-2.668795,0.167175,6.249778,10.127173,44.101733,-1.187514,60.913329,3.852176,2.239992,63.486278,-1.244557,0.055623,56.000000,57.000000,39.000000,9.000000,5.993869,9.550844,0.003354,0.002813,-0.080727,9.819314,-0.000004,-0.211570,-0.534881,-39.517286,-0.009474,0.532419,0.055761,-0.271934,0.532133,-0.325578,0.107210,0.278642,0.047663,0.572043,0.743136,0.040987,0.057459,0.058371,0.001084,0.001104,0.615569,-0.058713,2.349426,1.097355,-0.733221,-0.000364,0.000000,1.000000,
58.000000,3.860208,1.294832,60.982874,-0.897334,-2.239711,-0.013323,1.452438,4.440813,43.704081,-0.236925,60.913329,3.852176,2.239992,63.486278,-0.066032,0.050534,56.000000,57.000000,39.000000,9.000000,1.361053,4.025562,0.003354,0.002813,-0.080727,9.819315,-0.000004,-0.196997,-0.534008,-39.501094,0.130966,1.218315,0.056869,-0.238899,0.993435,-0.298497,0.073617,0.310426,0.108254,-0.098790,-0.061413,0.047533,0.080811,0.082714,0.001084,0.001104,0.615569,-0.058713,2.349426,1.097355,-0.733221,-0.000364,0.000000,1.000000,
58.500000,4.248123,0.172736,61.031856,-0.970685,-1.923739,-0.084767,9.714740,-1.572706,43.482201,-0.473217,60.694543,1.230804,4.234925,62.483278,-0.304617,0.055623,57.000000,58.000000,39.000000,9.000000,9.426871,-1.921082,0.003699,0.004861,-0.080674,9.819315,-0.000004,-0.205090,-0.366607,-38.016533,0.292589,0.350289,0.120424,-0.166295,0.516452,-0.247295,0.060355,0.248488,0.113701,0.829171,-0.155840,0.048331,0.057584,0.058059,0.001074,0.001093,0.491608,-0.948517,1.378768,-0.115724,-1.293817,0.037519,0.000000,1.000000,
59.000000,4.447353,-0.695426,61.088137,-0.864472,-1.247018,-0.129531,3.480349,-0.349759,43.618005,-0.120940,60.694543,1.230804,4.234925,62.483278,0.047509,0.047990,57.000000,58.000000,39.000000,9.000000,3.438707,-0.754392,0.003699,0.004861,-0.080674,9.819315,-0.000004,-0.194531,-0.372171,-38.025431,0.779615,0.584038,0.138991,0.118734,0.757612,-0.182088,0.072851,0.300918,0.102605,-0.107243,0.041843,0.047787,0.081855,0.081636,0.001074,0.001093,0.491608,-0.948517,1.378768,-0.115724,-1.293817,0.037519,0.000000,1.000000,
59.500000,4.549986,-1.395693,61.066252,-0.630263,-1.046408,0.306543,3.604456,-7.662376,43.287268,-2.193896,60.990379,-0.324412,4.024349,63.127278,-2.264595,0.065802,58.000000,59.000000,39.000000,9.000000,3.279311,-7.920689,0.005023,0.005735,-0.080498,9.819314,-0.000005,-0.340257,-0.300661,-36.940614,0.293275,0.078209,0.049100,-0.185333,0.539854,-0.300875,0.029861,0.239138,0.070651,0.276964,-0.647192,0.039124,0.057886,0.058381,0.001065,0.001084,-0.672896,-0.286986,1.985731,-0.820658,-0.622357,-0.120960,0.000000,1.000000,
60.000000,4.748999,-1.840635,61.012046,-0.110731,-0.855986,0.004251,0.111434,-2.442314,43.427783,-0.263512,60.990379,-0.324412,4.024349,63.127278,-0.127488,0.055623,58.000000,59.000000,39.000000,9.000000,-0.162419,-2.862323,0.005023,0.005735,-0.080498,9.819314,-0.000005,-0.330765,-0.309021,-36.974684,0.592386,-0.079131,0.059102,0.054363,0.531196,-0.275227,0.064971,0.249749,0.088789,-0.083881,0.107465,0.047156,0.081014,0.082110,0.001065,0.001084,-0.672896,-0.286986,1.985731,-0.820658,-0.622357,-0.120960,0.000000,1.000000,
60.500000,5.043811,-2.176052,60.927796,0.112189,-0.985372,0.292454,-3.042321,-5.027742,43.578034,-1.000006,61.089282,-1.449253,4.390087,63.364278,-1.029184,0.050534,59.000000,60.000000,39.000000,9.000000,-3.418764,-5.368321,0.005972,0.005515,-0.080490,9.819313,-0.000005,-0.380763,-0.340344,-36.435238,0.051909,-0.061054,-0.001478,-0.232935,0.555807,-0.425506,0.037956,0.232426,0.023558,-0.160080,-0.337637,0.040343,0.057528,0.058288,0.001056,0.001075,-0.555561,-0.046554,2.197607,-0.651345,0.083911,-0.069098,0.000000,1.000000,
61.000000,5.533141,-2.474889,60.857074,0.417730,-1.204902,0.056740,-1.788494,-1.129766,43.409086,-0.228555,61.089282,-1.449253,4.390087,63.364278,-0.074424,0.049262,59.000000,60.000000,39.000000,9.000000,-2.186938,-1.551563,0.005972,0.005515,-0.080490,9.819314,-0.000005,-0.376457,-0.349314,-36.464267,0.050934,-0.204993,0.000082,-0.203953,0.477526,-0.427206,0.054171,0.227429,0.088319,-0.002207,0.088849,0.047707,0.080510,0.081994,0.001056,0.001075,-0.555561,-0.046554,2.197607,-0.651345,0.083911,-0.069098,0.000000,1.000000,
61.500000,6.127222,-2.794217,60.796302,0.404171,-1.385920,0.162746,-3.029401,0.835114,43.337706,-0.575342,60.936858,-1.889409,5.420803,63.004277,-0.428051,0.051807,60.000000,61.000000,39.000000,9.000000,-3.417986,0.470838,0.005994,0.005225,-0.080493,9.819313,-0.000005,-0.384060,-0.353908,-36.359329,-0.049391,0.021560,-0.006454,-0.227594,0.569257,-0.517781,0.043769,0.232432,0.097460,-0.126863,0.062120,0.045074,0.057398,0.058065,0.001047,0.001066,-0.054067,0.206603,1.861806,-0.040963,0.193887,-0.014015,0.000000,1.000000,
62.000000,6.773453,-3.214508,60.754069,0.323061,-1.588804,0.041946,-1.730238,0.835366,43.332795,-0.132562,60.936858,-1.889409,5.420803,63.004277,0.007023,0.055623,60.000000,61.000000,39.000000,9.000000,-2.133393,0.480431,0.005994,0.005225,-0.080493,9.819313,-0.000005,-0.382485,-0.357770,-36.363332,-0.147855,0.104512,-0.008323,-0.279986,0.598547,-0.522365,0.042287,0.228804,0.093939,-0.005015,0.029851,0.048248,0.080533,0.081599,0.001047,0.001066,-0.054067,0.206603,1.861806,-0.040963,0.193887,-0.014015,0.000000,1.000000,
62.500000,7.433600,-3.713160,60.752832,0.207335,-1.637168,0.034807,0.163451,1.916854,43.317549,-0.310599,60.663746,-3.102281,6.772926,63.077275,-0.137240,0.053079,61.000000,62.000000,39.000000,9.000000,-0.222691,1.548336,0.005798,0.005430,-0.080547,9.819313,-0.000006,-0.387117,-0.370428,-36.347693,-0.036728,0.141666,0.045859,-0.225469,0.539638,-0.539624,0.044988,0.231394,0.107498,0.054208,0.092372,0.048918,0.057351,0.058029,0.001038,0.001057,0.138477,-0.386165,1.980039,0.148102,-0.118754,0.036588,0.000000,1.000000,
63.000000,8.042430,-4.261419,60.755442,0.073879,-1.643351,-0.026634,-0.742711,1.047908,43.317939,-0.088332,60.663746,-3.102281,6.772926,63.077275,0.061839,0.055623,61.000000,62.000000,39.000000,9.000000,-1.105708,0.689364,0.005798,0.005430,-0.080547,9.819313,-0.000006,-0.380793,-0.372199,-36.346034,-0.035323,0.309519,0.047040,-0.242807,0.655481,-0.516809,0.044069,0.235667,0.096950,-0.030842,0.013847,0.047731,0.080479,0.081611,0.001038,0.001057,0.138477,-0.386165,1.980039,0.148102,-0.118754,0.036588,0.000000,1.000000,
63.500000,8.623192,-4.851124,60.826687,0.008296,-1.608964,0.008196,1.955205,0.598271,43.316629,-0.251874,60.309316,-3.689155,8.069633,63.088273,-0.205412,0.050534,62.000000,63.000000,39.000000,9.000000,1.524996,0.245808,0.005791,0.005915,-0.080583,9.819313,-0.000006,-0.431686,-0.352862,-36.289702,0.043004,0.155537,0.093804,-0.207673,0.574940,-0.477050,0.043615,0.218222,0.054382,0.150883,0.013306,0.045859,0.057401,0.058058,0.001029,0.001048,0.131962,0.014782,2.046614,0.043648,-0.328578,0.000671,0.000000,1.000000,
64.000000,9.145088,-5.417175,60.846778,-0.042644,-1.503222,-0.070117,-0.092870,0.602169,43.312731,-0.100884,60.309316,-3.689155,8.069633,63.088273,0.045180,0.053079,62.000000,63.000000,39.000000,9.000000,-0.478892,0.242781,0.005791,0.005915,-0.080583,9.819313,-0.000006,-0.424982,-0.357347,-36.293933,0.130753,0.300839,0.097854,-0.159728,0.691948,-0.429526,0.044085,0.228102,0.102412,-0.052146,0.022161,0.047368,0.080550,0.081592,0.001029,0.001048,0.131962,0.014782,2.046614,0.043648,-0.328578,0.000671,0.000000,1.000000,
64.500000,9.639365,-5.980876,60.871713,-0.030266,-1.445891,0.203171,2.104476,-1.157370,43.291049,-1.350659,60.551443,-5.391088,9.322010,63.189270,-1.439832,0.060712,63.000000,64.000000,39.000000,9.000000,1.685704,-1.493547,0.006048,0.006427,-0.080524,9.819313,-0.000006,-0.422467,-0.335458,-36.209319,0.079259,0.067794,0.056033,-0.176038,0.497806,-0.475611,0.037395,0.214993,0.047299,0.176505,-0.090655,0.042916,0.057621,0.058224,0.001021,0.001039,0.198464,-0.570001,2.109190,-0.139038,-0.373269,-0.084832,0.000000,1.000000,
65.000000,10.112737,-6.476895,60.837622,0.027640,-1.333421,-0.006294,-0.088548,0.033110,43.307945,-0.182473,60.551443,-5.391088,9.322010,63.189270,-0.043273,0.055623,63.000000,64.000000,39.000000,9.000000,-0.464168,-0.331635,0.006048,0.006427,-0.080524,9.819313,-0.000006,-0.415614,-0.341655,-36.221995,0.199891,0.149640,0.060562,-0.099183,0.552596,-0.447628,0.043514,0.224823,0.095016,-0.057853,0.043102,0.048794,0.080605,0.081607,0.001021,0.001039,0.198464,-0.570001,2.109190,-0.139038,-0.373269,-0.084832,0.000000,1.000000,
65.500000,10.432116,-6.930022,60.880845,-0.503818,-0.477649,0.094011,20.475378,8.750457,44.984604,-2.819147,60.514220,-6.202929,10.108901,63.011268,-2.766072,3.663766,64.000000,65.000000,39.000000,9.000000,20.101943,8.491692,0.006371,0.006640,-0.080537,9.819313,-0.000006,-0.408043,-0.337624,-36.224324,0.385889,0.550626,0.094233,-0.129270,0.559554,-0.437665,0.019049,0.225109,0.125310,1.349456,0.356795,0.037767,0.058300,0.058492,0.001013,0.001031,-0.043977,-0.184135,1.930987,-0.213593,-0.177574,-0.015652,0.000000,1.000000,
66.000000,10.048793,-7.111159,60.892189,-0.980586,0.772975,-0.076063,5.070291,2.195966,45.229131,-0.225469,60.514220,-6.202929,10.108901,63.011268,-0.056317,3.648499,64.000000,65.000000,39.000000,9.000000,4.934208,1.941859,0.006371,0.006640,-0.080537,9.819313,-0.000006,-0.394277,-0.336082,-36.185246,0.982316,1.275851,0.106679,0.240816,1.057257,-0.388049,0.017456,0.270446,0.102477,-0.289779,-0.094769,0.045544,0.084461,0.082819,0.001013,0.001031,-0.043977,-0.184135,1.930987,-0.213593,-0.177574,-0.015652,0.000000,1.000000,
66.500000,9.550173,-7.166625,60.914715,-0.213660,0.229660,0.366826,-15.484942,-20.202173,51.875843,-1.342537,60.711704,-6.652866,9.632333,62.977268,-0.092666,8.110331,65.000000,66.000000,39.000000,9.000000,-16.415575,-20.422750,0.007634,0.008391,-0.080158,9.819312,-0.000006,-0.649809,-0.268583,-32.407606,0.006089,-0.375448,0.027767,-0.175162,0.448337,-0.462412,-0.003809,0.129614,0.369475,-2.019400,-0.937734,0.019428,0.057783,0.058998,0.001007,0.001023,-0.633383,-0.752449,1.871393,-1.014719,-1.337533,-0.115489,0.000000,1.000000,
67.000000,9.802238,-6.964120,60.842073,1.178312,-0.311622,0.031937,2.215732,-7.081338,57.028025,-0.351202,60.711704,-6.652866,9.632333,62.977268,-0.321456,13.835522,65.000000,66.000000,39.000000,9.000000,1.480291,-7.557639,0.007634,0.008391,-0.080158,9.819313,-0.000006,-0.629538,-0.228079,-32.556134,0.296627,-1.131744,0.031812,-0.105588,0.014978,-0.449524,0.052434,0.138595,0.058584,0.320494,0.265532,0.016043,0.080455,0.085415,0.001007,0.001023,-0.633383,-0.752449,1.871393,-1.014719,-1.337533,-0.115489,0.000000,1.000000,
