Time ,gndAlt,velLL X  ,velLL Y  ,velLL Z  ,r,Roll ,Pitch,Yaw  ,gps_velN,gps_velE,Baro Altitude,Baro Altitude RMS,Nav Alt,Nav velLL X,Nav velLL Y,Nav velLL Z,Baro Update Count,GPS Update Count,Baro Chi2,GPS Chi2,GPS2D Chi2,Ground Align Chi2,Roll Error,Pitch Error,Yaw Error,Vel N Error,Vel E Error,Vel D Error,velLL X Error,velLL Y Error,N Error (m),E Error (m),Alt Error (m),Acc Bias X Error,Acc Bias Y Error,Acc Bias Z Error,Gyro Bias X Error,Gyro Bias Y Error,Gyro Bias Z Error,Roll Stdev,Pitch Stdev,Yaw Stdev,VN Stdev,VE Stdev,VD Stdev,N Stdev,E Stdev,Alt Stdev,GPSResidual[GPS_N],GPSResidual[GPS_E],GPSResidual[GPS_ALT],GPSResidual[GPS_VN],GPSResidual[GPS_VE],GPSResidual[GPS_VD],
67.500000,76.329350,-0.042867,1.000263,-0.074525,3.647730,0.122084,-0.481510,88.101858,-1.010651,-0.011044,65.597627,0.250000,65.655791,-0.070318,1.022185,-0.023396,66.000000,46.000000,0.040743,2.476627,0.000000,0.005736,0.748263,-0.164032,-0.673692,-0.023255,-0.013365,0.051861,-0.027451,0.021921,0.153110,0.317443,0.053039,0.001480,-0.012846,-0.000388,-0.009007,-0.006183,-0.036726,0.360542,1.682116,0.637889,0.149789,0.149906,0.050684,1.515574,0.581829,0.162712,0.351053,-0.268840,-3.582428,-0.228039,-0.658352,0.006649,
68.000000,76.486104,0.001105,1.008871,-0.052967,3.650803,0.100796,0.208198,89.916046,-0.675156,-0.124773,65.597627,0.250000,65.661509,-0.018827,1.032977,-0.001394,66.000000,46.000000,0.040743,2.476627,0.000000,0.005736,0.743689,-0.189281,-0.682579,-0.024339,-0.007315,0.051510,-0.019932,0.024106,0.141478,0.312387,0.078623,0.001480,-0.012846,-0.000388,-0.009007,-0.006183,-0.036726,0.347965,1.685903,0.642356,0.162801,0.167248,0.053568,1.517783,0.638733,0.181799,0.351053,-0.268840,-3.582428,-0.228039,-0.658352,0.006649,
68.500000,76.567943,-0.002112,1.004714,0.071041,3.651870,-0.054995,0.536410,91.728807,-1.122486,-0.170159,65.902646,0.250000,65.693622,-0.012822,1.036207,0.104967,67.000000,47.000000,0.599006,2.227092,0.000000,0.005736,0.732933,-0.245940,-0.699560,-0.031438,0.000737,0.030515,-0.010710,0.031493,0.087581,0.312696,0.003473,0.002006,-0.012749,-0.000422,-0.009024,-0.006190,-0.036722,0.337360,1.672029,0.646230,0.146765,0.160468,0.050501,1.509665,0.583168,0.162578,-0.138843,-0.000844,7.411140,0.009437,-0.003506,-0.026706,
69.000000,76.684288,-0.016645,0.994556,-0.009750,3.652483,-0.055090,0.513154,93.540834,-1.015903,-0.013566,65.902646,0.250000,65.669573,-0.016598,1.028191,0.021155,67.000000,47.000000,0.599006,2.227092,0.000000,0.005736,0.727465,-0.269852,-0.717706,-0.034318,0.010627,0.030169,0.000048,0.033634,0.071243,0.315704,0.018406,0.002006,-0.012749,-0.000422,-0.009024,-0.006190,-0.036722,0.339353,1.672772,0.650725,0.161443,0.184691,0.053394,1.519926,0.642375,0.181586,-0.138843,-0.000844,7.411140,0.009437,-0.003506,-0.026706,
69.500000,76.765006,-0.045414,1.024157,0.062301,3.648121,0.750417,0.873215,95.355739,-1.031100,-0.162729,65.858406,0.250000,65.686258,-0.006253,0.984891,0.078603,68.000000,48.000000,0.374348,0.809893,0.000000,0.005736,0.667239,-0.449429,-0.764031,0.033230,0.054840,0.013833,0.039161,-0.039266,0.306472,0.457686,-0.041416,0.004426,-0.013094,-0.000429,-0.008621,-0.006483,-0.036843,0.340547,1.628762,0.654752,0.148260,0.181062,0.050389,1.519276,0.583590,0.162418,0.602355,0.330260,-1.847712,0.030297,0.002975,-0.026503,
70.000000,76.883578,-0.077083,1.067624,0.003260,3.650018,0.285133,0.623199,97.165020,-1.330267,0.027726,65.858406,0.250000,65.668274,-0.024627,1.022069,0.016889,68.000000,48.000000,0.374348,0.809893,0.000000,0.005736,0.655666,-0.468849,-0.784832,0.036374,0.071185,0.013165,0.052455,-0.045555,0.323977,0.489416,-0.034914,0.004426,-0.013094,-0.000429,-0.008621,-0.006483,-0.036843,0.355244,1.626772,0.659243,0.164728,0.212525,0.053278,1.538060,0.648910,0.181374,0.602355,0.330260,-1.847712,0.030297,0.002975,-0.026503,
70.500000,77.054004,-0.124405,1.058767,-0.054731,0.047490,-0.309686,0.725496,97.817867,-1.067151,-0.410415,65.572248,0.250000,65.653791,-0.020767,1.039561,-0.029304,69.000000,49.000000,0.093624,4.695227,0.000000,0.005736,0.691190,-0.448762,-0.935017,0.003119,0.121091,0.026312,0.103638,-0.019206,0.211738,0.620393,0.018704,0.003468,-0.013197,-0.000409,-0.008867,-0.006677,-0.036862,0.349859,1.535598,0.663409,0.154495,0.205084,0.050307,1.540792,0.586526,0.162288,-0.300506,0.071473,7.230342,-0.024745,0.325038,0.726572,
71.000000,77.200711,-0.165422,1.036592,-0.028440,0.047667,-0.050357,0.278421,97.829627,-0.782232,-0.625790,65.572248,0.250000,65.661037,-0.044523,1.011801,-0.002780,69.000000,49.000000,0.093624,4.695227,0.000000,0.005736,0.692172,-0.447518,-0.956133,0.005418,0.139426,0.025686,0.120898,-0.024791,0.214034,0.685734,0.031433,0.003468,-0.013197,-0.000409,-0.008867,-0.006677,-0.036862,0.352075,1.536238,0.667916,0.171239,0.238755,0.053198,1.567217,0.660300,0.181201,-0.300506,0.071473,7.230342,-0.024745,0.325038,0.726572,
71.500000,77.250603,-0.144560,1.022375,0.129256,0.052917,-0.181899,-0.578390,97.840887,-0.989902,-0.273308,65.995688,0.250000,65.702055,-0.066415,1.022824,0.133518,70.000000,50.000000,1.156398,0.874960,0.000000,0.005736,0.686532,-0.275665,-0.866676,-0.013851,0.093542,-0.000091,0.078145,0.000450,0.171232,0.521610,-0.083213,0.001235,-0.012291,-0.000477,-0.008856,-0.006293,-0.036799,0.339984,1.400162,0.672336,0.157259,0.218248,0.050272,1.571401,0.587665,0.162185,-0.079014,-0.525599,2.804702,-0.056244,-0.144388,0.181068,
72.000000,77.343904,-0.114082,1.006926,0.025296,0.048780,-0.040840,-0.053306,97.849619,-1.021034,-0.190338,65.995688,0.250000,65.671412,-0.019118,1.007692,0.025712,70.000000,50.000000,1.156398,0.874960,0.000000,0.005736,0.687041,-0.277260,-0.876003,-0.015871,0.109334,-0.000401,0.094964,0.000766,0.163910,0.572575,-0.083556,0.001235,-0.012291,-0.000477,-0.008856,-0.006293,-0.036799,0.342263,1.400785,0.676768,0.175028,0.248533,0.053185,1.603517,0.666907,0.181076,-0.079014,-0.525599,2.804702,-0.056244,-0.144388,0.181068,
72.500000,77.508203,-0.104149,1.015709,-0.052972,0.047178,0.338732,-0.216069,97.858764,-0.978796,-0.292633,65.504072,0.250000,65.650544,-0.035133,0.987760,-0.044408,71.000000,51.000000,0.283324,3.064282,0.000000,0.005736,0.666794,-0.286018,-0.791703,0.015542,0.085938,0.010051,0.069017,-0.027949,0.306165,0.483870,-0.021990,0.001833,-0.012269,-0.000461,-0.008684,-0.006061,-0.036808,0.332419,1.250084,0.681208,0.161791,0.217041,0.050259,1.608348,0.583239,0.162117,0.440130,-0.298712,-7.123710,-0.133683,-0.163893,-0.337922,
73.000000,77.648056,-0.095220,1.033433,-0.013955,0.049750,0.167973,0.039576,97.869829,-1.017778,-0.231250,65.504072,0.250000,65.660766,-0.012895,1.003300,-0.004654,71.000000,51.000000,0.283324,3.064282,0.000000,0.005736,0.670156,-0.287749,-0.804509,0.016410,0.099559,0.009460,0.082325,-0.030133,0.314398,0.530479,-0.017364,0.001833,-0.012269,-0.000461,-0.008684,-0.006061,-0.036808,0.334747,1.250728,0.685665,0.177387,0.243614,0.053151,1.644993,0.662799,0.180996,0.440130,-0.298712,-7.123710,-0.133683,-0.163893,-0.337922,
73.500000,77.735328,-0.114117,1.036153,0.061414,0.050555,0.049739,0.369016,97.880607,-1.109921,-0.596219,65.796785,0.250000,65.679697,-0.000396,1.004858,0.058551,72.000000,52.000000,0.190301,1.692384,0.000000,0.005736,0.680523,-0.333947,-0.799144,0.013667,0.130293,-0.004831,0.113722,-0.031295,0.277928,0.602809,-0.074829,0.002306,-0.012477,-0.000473,-0.008732,-0.006204,-0.036752,0.327612,1.111878,0.690092,0.161337,0.208508,0.050220,1.647079,0.574321,0.162060,-0.192414,-0.120381,4.400428,0.126106,0.354766,-0.263368,
74.000000,77.845725,-0.140160,1.034420,0.017300,0.049295,0.042218,0.235934,97.891102,-0.879691,-0.176963,65.796785,0.250000,65.666521,-0.011966,1.001747,0.012318,72.000000,52.000000,0.190301,1.692384,0.000000,0.005736,0.682942,-0.333556,-0.816404,0.012810,0.145265,-0.005405,0.128194,-0.032673,0.284673,0.671961,-0.077637,0.002306,-0.012477,-0.000473,-0.008732,-0.006204,-0.036752,0.329983,1.112557,0.694580,0.176843,0.231177,0.053103,1.686232,0.650852,0.180919,-0.192414,-0.120381,4.400428,0.126106,0.354766,-0.263368,
74.500000,78.045113,-0.120376,1.026587,-0.092121,0.045791,-0.102413,-0.669860,97.902691,-0.954736,-0.281140,65.408087,0.250000,65.641042,-0.052818,1.008177,-0.080287,73.000000,53.000000,0.687184,0.959905,0.000000,0.005736,0.671366,-0.250164,-0.830771,0.006384,0.084858,0.014533,0.067558,-0.018411,0.272966,0.463200,0.020866,0.001727,-0.012018,-0.000459,-0.008660,-0.005748,-0.036793,0.325092,0.998189,0.699116,0.161955,0.196578,0.050184,1.687987,0.562915,0.162002,-0.053960,-0.626370,-2.699504,0.059637,-0.216273,0.044399,
75.000000,78.194293,-0.082297,1.017994,-0.023762,0.049114,0.020228,-0.147031,97.912552,-1.015052,-0.105270,65.408087,0.250000,65.659177,-0.003476,0.997887,-0.010032,73.000000,53.000000,0.687184,0.959905,0.000000,0.005736,0.671889,-0.251011,-0.840606,0.007131,0.095597,0.013958,0.078821,-0.020107,0.276618,0.508516,0.027742,0.001727,-0.012018,-0.000459,-0.008660,-0.005748,-0.036793,0.327466,0.998913,0.703539,0.175913,0.216339,0.053070,1.729008,0.634894,0.180843,-0.053960,-0.626370,-2.699504,0.059637,-0.216273,0.044399,
75.500000,78.296213,-0.072571,0.692079,0.010124,0.052056,-5.107369,-0.117475,97.927827,-0.532158,-0.923987,65.715354,0.250000,65.667479,-0.004425,0.715448,0.018930,74.000000,54.000000,0.031820,0.354505,0.000000,0.005736,0.679495,-0.161734,-0.905906,-0.026355,0.076743,0.007954,0.068146,0.023369,0.159402,0.488848,0.011579,0.000413,-0.011555,-0.000482,-0.008674,-0.005608,-0.036825,0.323985,0.909135,0.707959,0.159959,0.184982,0.050208,1.726280,0.548206,0.161952,-0.316740,-0.084773,-0.697926,0.113342,-0.168993,-0.067589,
76.000000,78.360534,-0.070627,0.424839,-0.003166,0.051656,-1.107723,0.075266,97.928110,-0.410365,-0.135729,65.715354,0.250000,65.663865,0.007373,0.441121,0.004680,74.000000,54.000000,0.031820,0.354505,0.000000,0.005736,0.680682,-0.164535,-0.919417,-0.025963,0.082176,0.007608,0.077999,0.016282,0.146528,0.528574,0.015238,0.000413,-0.011555,-0.000482,-0.008674,-0.005608,-0.036825,0.326440,0.909895,0.712414,0.173990,0.202304,0.053158,1.767663,0.615584,0.180799,-0.316740,-0.084773,-0.697926,0.113342,-0.168993,-0.067589,
76.500000,78.356096,-0.113272,0.412993,0.083652,0.051015,0.331935,0.831862,97.936925,-0.367776,-0.535806,65.854329,0.250000,65.685830,0.042743,0.428112,0.078417,75.000000,55.000000,0.376976,9.913622,0.000000,0.005736,0.704479,-0.184608,-0.660348,-0.036996,0.156055,-0.007784,0.156015,0.015119,0.217658,0.724462,-0.059589,-0.000186,-0.011869,-0.000494,-0.008790,-0.006087,-0.036634,0.323931,0.841724,0.716640,0.157315,0.174501,0.050218,1.752812,0.534105,0.161930,0.589670,0.041643,11.126715,-0.745907,0.724930,0.214382,
77.000000,78.384790,-0.166922,0.437426,0.024007,0.046949,0.178278,0.374343,97.944155,-0.450617,-0.241999,65.854329,0.250000,65.667943,0.002224,0.456726,0.016132,75.000000,55.000000,0.376976,9.913622,0.000000,0.005736,0.706236,-0.183783,-0.681254,-0.043360,0.169651,-0.008370,0.169146,0.019300,0.197677,0.806156,-0.063865,-0.000186,-0.011869,-0.000494,-0.008790,-0.006087,-0.036634,0.326406,0.842537,0.721142,0.170902,0.190074,0.053089,1.793191,0.597383,0.180769,0.589670,0.041643,11.126715,-0.745907,0.724930,0.214382,
77.500000,78.461320,-0.131888,0.368984,-0.029278,0.047472,-1.679887,-1.060642,97.970996,-0.351895,-0.193677,65.528447,0.250000,65.653192,-0.039622,0.557776,-0.033563,76.000000,56.000000,0.198287,5.111847,0.000000,0.005736,0.730511,0.252234,-0.882357,-0.199235,0.075544,-0.003195,0.092267,0.188793,-0.289189,0.548955,-0.022312,-0.006713,-0.010073,-0.000547,-0.008946,-0.005607,-0.036915,0.324633,0.792049,0.725576,0.154908,0.165372,0.050196,1.769649,0.524385,0.161900,-0.685149,-0.578294,-6.094864,-0.655254,-0.552212,-0.359007,
78.000000,78.503432,-0.072552,0.264592,0.000934,0.047632,-0.636384,-0.240453,97.963796,-0.030828,-0.017407,65.528447,0.250000,65.661135,0.030528,0.464732,-0.003284,76.000000,56.000000,0.198287,5.111847,0.000000,0.005736,0.733225,0.251818,-0.887558,-0.212050,0.082065,-0.004276,0.103080,0.200140,-0.391773,0.588521,-0.024442,-0.006713,-0.010073,-0.000547,-0.008946,-0.005607,-0.036915,0.327122,0.792902,0.729936,0.167732,0.179772,0.053127,1.808114,0.584168,0.180739,-0.685149,-0.578294,-6.094864,-0.655254,-0.552212,-0.359007,
78.500000,78.568532,-0.058359,0.276239,-0.040444,0.046133,0.746763,-0.178041,97.972878,0.008404,-0.789532,65.547067,0.250000,65.651566,0.008684,0.413154,-0.036889,77.000000,57.000000,0.135719,0.808548,0.000000,0.005736,0.695780,0.129463,-0.966577,-0.146778,0.054450,0.004742,0.067043,0.136915,-0.226018,0.490450,0.019009,-0.004122,-0.010376,-0.000522,-0.008773,-0.005341,-0.036992,0.325983,0.755542,0.734120,0.152297,0.158230,0.050212,1.787524,0.512720,0.161890,0.504878,-0.331010,-1.805331,0.266737,-0.090447,-0.033781,
79.000000,78.615707,-0.052983,0.321992,-0.008011,0.044573,0.241705,0.053302,97.985469,-0.284783,-0.050179,65.547067,0.250000,65.660526,0.021343,0.469282,-0.003969,77.000000,57.000000,0.135719,0.808548,0.000000,0.005736,0.697830,0.127714,-0.979721,-0.157222,0.061025,0.004109,0.074326,0.147290,-0.301770,0.519592,0.020942,-0.004122,-0.010376,-0.000522,-0.008773,-0.005341,-0.036992,0.328496,0.756447,0.738556,0.164772,0.171777,0.053097,1.824155,0.569717,0.180726,0.504878,-0.331010,-1.805331,0.266737,-0.090447,-0.033781,
79.500000,78.685923,-0.062029,0.375908,-0.035580,0.046400,1.046467,0.134566,97.996090,-0.300155,-0.107199,65.563159,0.250000,65.654418,0.007391,0.421766,-0.026199,78.000000,58.000000,0.099129,1.612156,0.000000,0.005736,0.664153,-0.061107,-1.019272,-0.057422,0.069414,0.010158,0.069420,0.045858,0.023108,0.573873,0.055869,-0.000693,-0.011017,-0.000491,-0.008556,-0.005228,-0.036993,0.327729,0.729223,0.742815,0.149434,0.152723,0.050172,1.795340,0.502238,0.161875,0.807432,0.102099,2.888301,0.312863,-0.134539,-0.171182,
80.000000,78.746735,-0.071643,0.434587,-0.012137,0.048489,0.297047,0.097008,98.005216,-0.139996,-0.141662,65.563159,0.250000,65.661065,0.003705,0.485759,-0.002468,78.000000,58.000000,0.099129,1.612156,0.000000,0.005736,0.666896,-0.060886,-1.035230,-0.062661,0.075999,0.009608,0.075348,0.051172,-0.006709,0.610517,0.060547,-0.000693,-0.011017,-0.000491,-0.008556,-0.005228,-0.036993,0.330277,0.730149,0.747280,0.161768,0.165715,0.053035,1.829339,0.557138,0.180694,0.807432,0.102099,2.888301,0.312863,-0.134539,-0.171182,
80.500000,78.707270,-0.043762,0.760920,0.214272,0.055457,5.243405,-0.654186,97.961418,-1.367351,-0.049414,66.083857,0.250000,65.720126,-0.032904,0.780236,0.195273,79.000000,59.000000,1.851179,1.810685,0.000000,0.005736,0.619085,-0.024404,-1.196219,-0.031924,0.024033,-0.025420,0.010858,0.019315,0.083852,0.387510,-0.102384,-0.000560,-0.010511,-0.000549,-0.008391,-0.004911,-0.037093,0.329985,0.710631,0.751735,0.146178,0.148424,0.050115,1.794967,0.493969,0.161843,0.289386,-0.619426,5.351001,0.077374,-0.071370,0.006025,
81.000000,78.765689,-0.005660,1.025840,0.060559,0.050354,0.925539,-0.147282,97.996418,-0.754718,-0.241240,66.083857,0.250000,65.675453,0.008758,1.060661,0.036219,79.000000,59.000000,1.851179,1.810685,0.000000,0.005736,0.622955,-0.024643,-1.206625,-0.040555,0.031658,-0.025309,0.014418,0.034820,0.065736,0.402016,-0.115241,-0.000560,-0.010511,-0.000549,-0.008391,-0.004911,-0.037093,0.332422,0.711631,0.756113,0.159025,0.161171,0.052992,1.826057,0.547325,0.180634,0.289386,-0.619426,5.351001,0.077374,-0.071370,0.006025,
81.500000,78.830008,0.008641,1.013346,0.099934,0.054916,-0.560434,-0.216083,98.008031,-0.998559,-0.174558,65.791411,0.250000,65.682333,-0.001357,1.069367,0.061511,80.000000,60.000000,0.146045,1.755916,0.000000,0.005736,0.628454,0.017317,-1.261365,-0.056245,0.006106,-0.040321,-0.009998,0.056021,0.023485,0.297163,-0.184974,-0.001047,-0.010215,-0.000576,-0.008412,-0.004805,-0.037133,0.332086,0.698309,0.760539,0.145225,0.145734,0.050102,1.803686,0.484974,0.161808,0.049724,-0.312660,-2.165430,-0.202325,0.015519,-0.563587,
82.000000,78.917895,0.019560,0.969881,0.055622,0.047665,-0.263817,-0.028442,98.016830,-1.418162,0.426631,65.791411,0.250000,65.667727,0.011017,1.030373,0.014967,80.000000,60.000000,0.146045,1.755916,0.000000,0.005736,0.630006,0.015771,-1.275229,-0.060940,0.005995,-0.041164,-0.008543,0.060492,-0.005668,0.300382,-0.205577,-0.001047,-0.010215,-0.000576,-0.008412,-0.004805,-0.037133,0.334653,0.699275,0.764971,0.157560,0.158238,0.052959,1.832927,0.537383,0.180590,0.049724,-0.312660,-2.165430,-0.202325,0.015519,-0.563587,
82.500000,79.053643,0.001347,0.956904,-0.008426,0.050372,0.027614,0.423594,98.027159,-0.885670,-0.407957,65.562969,0.250000,65.652027,0.029523,1.014769,-0.038340,81.000000,61.000000,0.111548,3.584672,0.000000,0.005736,0.628286,-0.014206,-1.323185,-0.063436,0.042541,-0.028665,0.028176,0.057865,-0.094970,0.393474,-0.173898,-0.001012,-0.010399,-0.000554,-0.008311,-0.005031,-0.037139,0.334257,0.690315,0.769361,0.144692,0.144101,0.050069,1.819849,0.476994,0.161782,-0.380606,0.017024,1.005884,0.499815,0.458165,0.614768,
83.000000,79.165540,-0.025031,0.955260,0.026361,0.046992,0.012666,0.176257,98.037454,-0.939387,-0.155895,65.562969,0.250000,65.660951,0.005877,1.016473,-0.003314,81.000000,61.000000,0.111548,3.584672,0.000000,0.005736,0.629813,-0.012769,-1.341807,-0.067756,0.045423,-0.029643,0.030908,0.061213,-0.127583,0.415713,-0.188727,-0.001012,-0.010399,-0.000554,-0.008311,-0.005031,-0.037139,0.336840,0.691288,0.773843,0.156819,0.156425,0.052923,1.847990,0.528982,0.180552,-0.380606,0.017024,1.005884,0.499815,0.458165,0.614768,
83.500000,79.384893,-0.015120,0.932804,-0.112240,0.048225,-0.435354,-0.394827,98.051569,-0.945396,-0.338362,65.289609,0.250000,65.632278,-0.019481,1.034605,-0.117099,82.000000,62.000000,1.433296,0.958689,0.000000,0.005736,0.652853,0.028470,-1.380585,-0.103236,0.006753,-0.000834,-0.004360,0.101801,-0.317047,0.258093,-0.058821,-0.001316,-0.010428,-0.000516,-0.008435,-0.004810,-0.037146,0.336248,0.685325,0.778361,0.144552,0.143165,0.050038,1.841542,0.470949,0.161753,-0.474631,-0.484843,-1.284386,0.179881,0.023631,0.097268,
84.000000,79.522252,0.008587,0.902680,-0.011744,0.048311,-0.163401,-0.122306,98.060307,-0.948555,-0.309165,65.289609,0.250000,65.658154,0.006252,1.008373,-0.013955,82.000000,62.000000,1.433296,0.958689,0.000000,0.005736,0.653571,0.027803,-1.393624,-0.107027,0.007448,-0.001870,-0.002335,0.105693,-0.369325,0.261858,-0.059757,-0.001316,-0.010428,-0.000516,-0.008435,-0.004810,-0.037146,0.338824,0.686312,0.782779,0.156501,0.155332,0.052888,1.869239,0.522900,0.180509,-0.474631,-0.484843,-1.284386,0.179881,0.023631,0.097268,
84.500000,79.619100,0.022521,0.936311,0.025419,0.053520,0.909985,-0.213678,98.070875,-0.890340,-0.307749,65.762405,0.250000,65.668597,-0.005760,0.956953,0.020678,83.000000,63.000000,0.110198,2.986852,0.000000,0.005736,0.600375,0.000227,-1.441752,-0.021028,-0.006891,-0.005475,-0.028281,0.020641,-0.099704,0.206671,-0.085813,-0.000526,-0.010518,-0.000516,-0.007988,-0.004640,-0.037128,0.337917,0.682277,0.787238,0.144138,0.142349,0.050008,1.867735,0.465167,0.161719,0.599958,-0.115862,-4.554233,0.499737,-0.081971,0.470396,
85.000000,79.731715,0.034003,0.986229,0.011816,0.052248,0.294792,-0.044599,98.082913,-0.981282,-0.105082,65.762405,0.250000,65.664168,0.006046,1.009272,0.005903,83.000000,63.000000,0.110198,2.986852,0.000000,0.005736,0.602677,-0.000992,-1.455874,-0.022390,-0.005443,-0.006147,-0.027956,0.023043,-0.110367,0.203872,-0.088968,-0.000526,-0.010518,-0.000516,-0.007988,-0.004640,-0.037128,0.340491,0.683273,0.791669,0.156378,0.154697,0.052854,1.895466,0.517297,0.180459,0.599958,-0.115862,-4.554233,0.499737,-0.081971,0.470396,
85.500000,79.739755,-0.554353,0.050943,0.241123,0.061200,-19.488560,10.389950,96.921517,-0.046141,-0.488660,65.636450,0.250000,65.597927,-0.542701,0.121815,0.228206,84.000000,64.000000,0.007549,5.726828,0.000000,0.005736,0.622973,-0.010754,-1.364630,-0.052304,-0.007463,-0.013480,0.011652,0.070872,-0.150811,0.231285,-0.098803,-0.000628,-0.010485,-0.000520,-0.007975,-0.004772,-0.037136,0.349995,0.678167,0.797390,0.143812,0.141770,0.050016,1.891312,0.460451,0.161681,-0.080210,-0.045976,11.441973,0.039004,0.276036,-0.216708,
86.000000,79.533906,-1.135710,-1.088668,0.215694,0.048615,-5.834157,2.414129,98.785875,0.848255,-0.205717,65.636450,0.250000,65.492770,-1.138653,-1.048183,0.203219,84.000000,64.000000,0.007549,5.726828,0.000000,0.005736,0.634022,-0.038706,-1.467225,-0.055696,-0.042134,-0.011838,-0.002943,0.040485,-0.178647,0.217621,-0.105374,-0.000628,-0.010485,-0.000520,-0.007975,-0.004772,-0.037136,0.339964,0.682743,0.800194,0.158066,0.154274,0.053101,1.917248,0.512897,0.180387,-0.080210,-0.045976,11.441973,0.039004,0.276036,-0.216708,
86.500000,79.264696,-1.191855,-1.207360,0.196277,0.047726,0.979561,0.067841,98.925197,1.533788,-1.039656,65.176634,0.250000,65.284942,-1.119722,-1.197628,0.207118,85.000000,65.000000,0.921639,6.517889,0.000000,0.005736,0.631078,-0.107752,-1.701432,-0.050357,0.029679,0.010960,0.072133,0.009732,-0.079042,0.602931,0.003584,0.000123,-0.010900,-0.000479,-0.008113,-0.005130,-0.037246,0.337775,0.680786,0.803990,0.144636,0.142140,0.050238,1.871671,0.454321,0.161646,0.668618,1.247702,2.049266,-0.758891,-0.382591,0.147112,
87.000000,79.000883,-1.176668,-1.104009,0.199977,0.046719,0.765331,-0.084620,98.932416,1.243614,-0.988623,65.176634,0.250000,65.181405,-1.098655,-1.093097,0.210844,85.000000,65.000000,0.921639,6.517889,0.000000,0.005736,0.626168,-0.104926,-1.719224,-0.052270,0.038347,0.010677,0.078013,0.010912,-0.104436,0.620184,0.008731,0.000123,-0.010900,-0.000479,-0.008113,-0.005130,-0.037246,0.340386,0.681764,0.808452,0.156399,0.154463,0.053031,1.893177,0.507426,0.180406,0.668618,1.247702,2.049266,-0.758891,-0.382591,0.147112,
87.500000,78.751975,-1.134846,-1.060102,0.184862,0.046099,0.159233,-0.628532,98.938845,1.277695,-0.695577,65.023269,0.250000,65.017740,-1.113856,-1.060458,0.211391,86.000000,66.000000,0.201353,1.560113,0.000000,0.005736,0.624183,-0.069308,-1.879426,-0.034805,-0.017723,0.026389,0.020989,-0.000356,-0.078985,0.405175,0.078997,0.000196,-0.010977,-0.000459,-0.008005,-0.004762,-0.037439,0.338736,0.679958,0.812237,0.142697,0.142332,0.050090,1.832204,0.449043,0.161665,0.028557,-0.512880,0.273505,0.211819,-0.180092,0.492045,
88.000000,78.508554,-1.091793,-1.049867,0.185416,0.051213,-0.054367,-0.155238,98.949356,1.193484,-0.898110,65.023269,0.250000,64.913084,-1.066994,-1.049233,0.211805,86.000000,66.000000,0.201353,1.560113,0.000000,0.005736,0.628525,-0.070252,-1.890422,-0.034644,-0.014425,0.026133,0.024799,0.000634,-0.096103,0.397389,0.091876,0.000196,-0.010977,-0.000459,-0.008005,-0.004762,-0.037439,0.341282,0.680954,0.816621,0.154807,0.154662,0.052910,1.848354,0.502857,0.180417,0.028557,-0.512880,0.273505,0.211819,-0.180092,0.492045,
88.500000,78.265809,-1.090799,-1.041847,0.186413,0.047669,0.058799,0.245036,98.959615,1.183859,-0.310708,64.907713,0.250000,64.812162,-1.046187,-1.051635,0.211892,87.000000,67.000000,0.001909,0.104816,0.000000,0.005736,0.623026,-0.082728,-1.852147,-0.026207,0.006941,0.025353,0.044613,-0.009788,-0.075947,0.468443,0.100499,0.000212,-0.010983,-0.000459,-0.007948,-0.004843,-0.037393,0.339344,0.679382,0.820404,0.142206,0.142674,0.049997,1.781722,0.443257,0.161649,0.083500,0.193501,0.683003,0.028818,0.004919,0.073031,
89.000000,78.023886,-1.100010,-1.031114,0.186835,0.051478,-0.004061,0.136193,98.969910,1.293733,-1.250825,64.907713,0.250000,64.707161,-1.051865,-1.040665,0.212121,87.000000,67.000000,0.001909,0.104816,0.000000,0.005736,0.625434,-0.082021,-1.869312,-0.027430,0.010541,0.025052,0.048145,-0.009551,-0.089179,0.473055,0.112844,0.000212,-0.010983,-0.000459,-0.007948,-0.004843,-0.037393,0.341933,0.680366,0.824852,0.154491,0.154997,0.052824,1.792050,0.497929,0.180374,0.083500,0.193501,0.683003,0.028818,0.004919,0.073031,
89.500000,77.777682,-1.048870,-1.030857,0.200371,0.048878,-0.156437,-1.039157,98.982007,1.164557,-0.828825,64.846046,0.250000,64.663446,-1.102560,-1.029362,0.212394,88.000000,68.000000,0.258600,5.114605,0.000000,0.005736,0.628574,-0.010985,-2.156017,-0.029029,-0.095651,0.011859,-0.053690,0.001495,-0.110616,0.002657,0.058763,0.000012,-0.010849,-0.000479,-0.007971,-0.004343,-0.037691,0.339884,0.678864,0.828987,0.142993,0.142933,0.049933,1.727534,0.439067,0.161604,0.001204,-1.227804,8.532074,0.000143,0.014065,0.053525,
