Time ,gndAlt,velLL X  ,velLL Y  ,velLL Z  ,r,Roll ,Pitch,Yaw  ,gps_velN,gps_velE,Baro Altitude,Baro Altitude RMS,Nav Alt,Nav velLL X,Nav velLL Y,Nav velLL Z,Baro Update Count,GPS Update Count,Baro Chi2,GPS Chi2,GPS2D Chi2,Ground Align Chi2,Roll Error,Pitch Error,Yaw Error,Vel N Error,Vel E Error,Vel D Error,velLL X Error,velLL Y Error,N Error (m),E Error (m),Alt Error (m),Acc Bias X Error,Acc Bias Y Error,Acc Bias Z Error,Gyro Bias X Error,Gyro Bias Y Error,Gyro Bias Z Error,Roll Stdev,Pitch Stdev,Yaw Stdev,VN Stdev,VE Stdev,VD Stdev,N Stdev,E Stdev,Alt Stdev,GPSResidual[GPS_N],GPSResidual[GPS_E],GPSResidual[GPS_ALT],GPSResidual[GPS_VN],GPSResidual[GPS_VE],GPSResidual[GPS_VD],
86.000000,80.500554,-0.980771,-1.101782,0.199712,0.051915,-5.692695,2.362212,99.080366,1.414137,-0.542407,66.436108,0.250000,66.366035,-1.141421,-1.061245,0.202587,84.000000,64.000000,0.242759,0.896813,0.000000,0.011671,0.629135,-0.027660,-1.809338,-0.036819,-0.205653,0.003571,-0.160650,0.040537,0.492158,-0.058881,0.026441,0.000530,-0.010072,-0.000504,-0.008226,-0.004000,-0.037407,0.349460,0.676632,0.799569,0.158005,0.154451,0.053364,1.896491,0.497647,0.181058,0.400468,0.361605,-2.266806,-0.287545,0.003140,-0.128351,
86.500000,80.230361,-1.006404,-1.184289,0.211214,0.047975,1.631750,-0.563840,99.222016,1.260217,-0.874038,66.448773,0.250000,66.299504,-1.146103,-1.233152,0.208656,85.000000,65.000000,0.105312,2.463116,0.000000,0.011671,0.544652,-0.021008,-1.708915,0.039427,-0.170878,-0.002597,-0.139698,-0.048863,0.677598,0.000381,-0.009285,0.000427,-0.010029,-0.000514,-0.007706,-0.004163,-0.037396,0.347169,0.674224,0.803435,0.144430,0.142158,0.050443,1.849805,0.439417,0.162149,0.177290,0.390840,5.298281,0.762069,0.060222,0.048243,
87.000000,79.968544,-0.953150,-1.043395,0.214226,0.046218,0.989228,-0.371518,99.236762,0.648916,-0.797390,66.448773,0.250000,66.195747,-1.095137,-1.093069,0.211247,85.000000,65.000000,0.105312,2.463116,0.000000,0.011671,0.539378,-0.018467,-1.723233,0.042307,-0.169095,-0.003227,-0.141987,-0.049674,0.698319,-0.084312,-0.011007,0.000427,-0.010029,-0.000514,-0.007706,-0.004163,-0.037396,0.349702,0.675212,0.807855,0.156112,0.154473,0.053260,1.871268,0.495162,0.181030,0.177290,0.390840,5.298281,0.762069,0.060222,0.048243,
87.500000,79.716082,-0.987818,-0.982850,0.220849,0.047144,0.395750,1.186237,99.263988,0.811722,-0.761288,66.203397,0.250000,66.106401,-1.010435,-1.066729,0.212069,86.000000,66.000000,0.007285,2.529019,0.000000,0.011671,0.522689,-0.091816,-1.356521,0.066098,-0.039128,-0.009026,-0.022617,-0.083879,0.783615,0.315136,-0.030286,0.000416,-0.010046,-0.000519,-0.007511,-0.004820,-0.037051,0.347840,0.673127,0.811575,0.142477,0.142199,0.050291,1.807412,0.437293,0.162137,0.084571,1.031037,-5.600153,0.201581,0.407469,-0.315324,
88.000000,79.466133,-1.053495,-0.959355,0.221394,0.048061,0.047820,0.415060,99.271708,1.038781,-0.894191,66.203397,0.250000,66.001518,-1.074267,-1.046282,0.211959,86.000000,66.000000,0.007285,2.529019,0.000000,0.011671,0.526607,-0.091529,-1.379388,0.067211,-0.035790,-0.009573,-0.020772,-0.086928,0.817048,0.296685,-0.035194,0.000416,-0.010046,-0.000519,-0.007511,-0.004820,-0.037051,0.350387,0.674081,0.816057,0.154636,0.154521,0.053158,1.823297,0.493491,0.181008,0.084571,1.031037,-5.600153,0.201581,0.407469,-0.315324,
88.500000,79.217153,-1.061042,-0.948163,0.220986,0.046348,0.074082,0.045852,99.281680,0.558914,-1.094754,66.091271,0.250000,65.915515,-1.072965,-1.046480,0.211902,87.000000,67.000000,0.122315,4.132883,0.000000,0.011671,0.525692,-0.094672,-1.390657,0.076755,-0.024895,-0.009206,-0.011922,-0.098317,0.894131,0.309992,-0.059115,0.000469,-0.010065,-0.000518,-0.007486,-0.004854,-0.037020,0.348305,0.672194,0.820017,0.142181,0.142107,0.050210,1.755502,0.436318,0.162107,0.153907,0.066940,1.171049,-0.092349,0.023972,1.010049,
89.000000,78.969616,-1.054759,-0.936477,0.221716,0.047374,0.034483,0.007554,99.291296,1.529679,-2.126282,66.091271,0.250000,65.810536,-1.063329,-1.038414,0.212171,87.000000,67.000000,0.122315,4.132883,0.000000,0.011671,0.527535,-0.093993,-1.406696,0.079788,-0.021025,-0.009795,-0.008571,-0.101936,0.933454,0.298746,-0.064121,0.000469,-0.010065,-0.000518,-0.007486,-0.004854,-0.037020,0.350870,0.673170,0.824455,0.154479,0.154428,0.053071,1.765538,0.492827,0.180952,0.153907,0.066940,1.171049,-0.092349,0.023972,1.010049,
89.500000,78.727263,-1.078208,-0.930421,0.211096,0.048524,-0.040243,0.661770,99.300820,0.949230,-1.175898,65.632693,0.250000,65.651583,-1.024355,-1.031730,0.211872,88.000000,68.000000,0.261501,0.847371,0.000000,0.011671,0.539813,-0.142130,-1.268738,0.072373,0.042649,0.000609,0.053853,-0.101309,0.930839,0.547834,-0.011147,0.000725,-0.010209,-0.000499,-0.007550,-0.005124,-0.036870,0.348554,0.671412,0.828475,0.143175,0.142165,0.050147,1.700208,0.435324,0.162055,-0.109664,0.654778,-6.155137,-0.024592,0.019211,-0.110951,
90.000000,78.485596,-1.112053,-0.926130,0.211842,0.047964,-0.014175,0.272259,99.310630,1.992052,-1.508893,65.632693,0.250000,65.546708,-1.052812,-1.030810,0.212089,88.000000,68.000000,0.261501,0.847371,0.000000,0.011671,0.540703,-0.140891,-1.287840,0.073759,0.048636,0.000132,0.059242,-0.104680,0.967521,0.570896,-0.011208,0.000725,-0.010209,-0.000499,-0.007550,-0.005124,-0.036870,0.351114,0.672383,0.832931,0.155637,0.154488,0.053011,1.704732,0.492181,0.180872,-0.109664,0.654778,-6.155137,-0.024592,0.019211,-0.110951,
90.500000,78.093386,-0.235769,-0.092785,0.749093,0.062031,19.259299,-19.404798,95.797437,0.138571,-0.196216,65.559513,0.250000,65.287262,-0.258866,-0.147170,0.737861,89.000000,69.000000,0.013335,4.151559,0.000000,0.011671,0.649197,-0.073554,-1.615654,0.014591,0.004854,-0.011964,-0.023097,-0.054385,0.677730,0.421174,-0.036546,0.000928,-0.010235,-0.000504,-0.008201,-0.004802,-0.036943,0.389438,0.661127,0.848438,0.144032,0.141478,0.050127,1.646481,0.434621,0.161977,-0.599941,-0.134537,-5.283324,-0.573187,-0.695043,-0.435857,
91.000000,77.818595,1.016759,1.041094,0.699702,0.051651,5.219663,-6.160997,98.597974,-0.948434,0.482099,65.559513,0.250000,64.932659,1.025715,1.029334,0.694075,89.000000,69.000000,0.013335,4.151559,0.000000,0.011671,0.595784,-0.065690,-1.477764,0.024339,0.048658,-0.004831,0.008956,-0.011760,0.688907,0.436186,-0.040755,0.000928,-0.010235,-0.000504,-0.008201,-0.004802,-0.036943,0.358217,0.669657,0.842777,0.158905,0.154748,0.053556,1.648212,0.491662,0.180764,-0.599941,-0.134537,-5.283324,-0.573187,-0.695043,-0.435857,
91.500000,77.634767,1.111826,1.140434,0.693932,0.048166,-0.846958,1.704071,98.904186,-1.135314,0.724979,64.756417,0.250000,64.540152,1.185108,1.147126,0.701075,90.000000,70.000000,0.134531,0.767025,0.000000,0.011671,0.630235,-0.139209,-1.375080,0.008134,0.100189,0.007186,0.073282,0.006691,0.661899,0.657023,0.006461,0.001140,-0.010355,-0.000486,-0.008247,-0.005008,-0.036866,0.351051,0.668794,0.844762,0.146636,0.142162,0.050658,1.613062,0.434656,0.161994,-0.114656,0.521758,2.587767,0.040170,-0.044380,0.270664,
92.000000,77.442327,0.968180,1.049229,0.698089,0.051501,-0.692246,0.995876,98.926088,-1.335965,0.483337,64.756417,0.250000,64.189629,1.043678,1.060440,0.704812,90.000000,70.000000,0.134531,0.767025,0.000000,0.011671,0.637175,-0.146321,-1.398288,0.000131,0.100711,0.006412,0.075498,0.011210,0.663982,0.707552,0.009606,0.001140,-0.010355,-0.000486,-0.008247,-0.005008,-0.036866,0.353494,0.669789,0.849205,0.158706,0.154548,0.053409,1.616813,0.491953,0.180886,-0.114656,0.521758,2.587767,0.040170,-0.044380,0.270664,
92.500000,77.250441,0.887170,1.048361,0.671200,0.051298,0.710236,0.851098,98.938032,-1.108145,0.819376,63.839263,0.250000,63.723460,1.044631,0.988043,0.705436,91.000000,71.000000,0.853555,4.317298,0.000000,0.011671,0.596939,-0.199053,-1.855102,0.063454,0.199801,0.034009,0.157460,-0.060318,0.875545,1.040494,0.137634,0.001127,-0.010518,-0.000451,-0.007810,-0.005504,-0.037177,0.349817,0.667716,0.852824,0.144829,0.141877,0.050384,1.602096,0.435358,0.162078,0.302207,0.425156,4.724363,0.515178,0.578211,0.696107,
93.000000,77.064068,0.837131,1.088191,0.672730,0.048847,0.304588,0.203981,98.941569,-1.127194,0.675078,63.839263,0.250000,63.371491,1.001664,1.029640,0.706480,91.000000,71.000000,0.853555,4.317298,0.000000,0.011671,0.598109,-0.196749,-1.877763,0.059841,0.209173,0.033571,0.164533,-0.058551,0.906481,1.143033,0.154282,0.001127,-0.010518,-0.000451,-0.007810,-0.005504,-0.037177,0.352388,0.668676,0.857284,0.157226,0.154272,0.053200,1.609340,0.492670,0.180958,0.302207,0.425156,4.724363,0.515178,0.578211,0.696107,
93.500000,76.866934,0.867544,1.060085,0.703079,0.048093,-0.647124,-0.901347,98.954935,-1.198544,0.676609,63.650821,0.250000,63.144736,0.954230,1.066429,0.708127,92.000000,72.000000,1.216855,1.796160,0.000000,0.011671,0.626542,-0.131736,-1.620957,0.003599,0.119732,0.004808,0.086686,0.006345,0.714293,0.875673,0.034123,0.000962,-0.010316,-0.000488,-0.008104,-0.005054,-0.036944,0.348805,0.666470,0.860884,0.143259,0.141653,0.050199,1.605041,0.436867,0.162074,-0.525688,-0.867732,6.369556,-0.126004,-0.132920,-0.186542,
94.000000,76.661238,0.914689,1.012021,0.703098,0.046248,-0.231949,-0.288402,98.960421,-1.119929,0.758225,63.650821,0.250000,62.792041,1.006896,1.021513,0.707680,92.000000,72.000000,1.216855,1.796160,0.000000,0.011671,0.627865,-0.132170,-1.630269,0.000931,0.122812,0.004344,0.092207,0.009492,0.715657,0.936509,0.036168,0.000962,-0.010316,-0.000488,-0.008104,-0.005054,-0.036944,0.351280,0.667467,0.865236,0.155474,0.154048,0.053014,1.616561,0.494205,0.180899,-0.525688,-0.867732,6.369556,-0.126004,-0.132920,-0.186542,
94.500000,76.454665,0.923272,0.955607,0.693171,0.049902,-0.898130,-0.142422,98.970114,-1.213862,0.827540,62.562741,0.250000,62.387408,1.000477,1.056039,0.706946,93.000000,73.000000,0.284643,1.940588,0.000000,0.011671,0.699506,-0.162160,-1.431894,-0.088846,0.090635,0.013513,0.077204,0.100433,0.406960,0.900303,0.093884,0.001705,-0.010562,-0.000467,-0.008700,-0.004890,-0.036872,0.347744,0.665375,0.868875,0.142137,0.141791,0.050042,1.621736,0.439476,0.161990,-0.595763,-0.099751,3.507229,-0.390696,-0.294395,-0.406392,
95.000000,76.240405,0.924080,0.896120,0.694033,0.049233,-0.297362,-0.035056,98.978855,-1.040704,0.795577,62.562741,0.250000,62.035034,1.004530,1.004360,0.707136,93.000000,73.000000,0.284643,1.940588,0.000000,0.011671,0.700531,-0.163629,-1.446186,-0.097458,0.091329,0.012902,0.080450,0.108240,0.360562,0.945986,0.100242,0.001705,-0.010562,-0.000467,-0.008700,-0.004890,-0.036872,0.350264,0.666371,0.873280,0.154333,0.154193,0.052849,1.638026,0.496972,0.180746,-0.595763,-0.099751,3.507229,-0.390696,-0.294395,-0.406392,
95.500000,76.284353,0.402796,0.392847,0.096749,4.861726,-8.273072,9.314616,99.386955,-0.276245,0.524784,62.177672,0.250000,62.039495,0.428213,0.365416,0.092346,94.000000,74.000000,0.322165,5.761687,0.000000,0.011671,0.602361,-0.071168,-1.420141,0.047217,0.028599,-0.004426,0.025417,-0.027431,1.066090,0.755272,0.030980,0.000660,-0.010285,-0.000495,-0.007686,-0.004493,-0.036614,0.349618,0.664742,0.878272,0.142497,0.143577,0.049908,1.649692,0.443982,0.161855,1.913969,-0.571731,2.677145,0.110587,-0.091030,-0.062762,
96.000000,76.251288,-0.103942,-0.044105,0.105607,7.249275,-1.786879,2.394085,103.355422,-0.123453,-0.143309,62.177672,0.250000,61.991653,-0.095832,-0.086057,0.101996,94.000000,74.000000,0.322165,5.761687,0.000000,0.011671,0.588581,-0.116689,-1.507152,0.040395,0.011772,-0.003689,0.008110,-0.041952,1.087506,0.764801,0.028820,0.000660,-0.010285,-0.000495,-0.007686,-0.004493,-0.036614,0.333944,0.672809,0.881435,0.154870,0.155929,0.052773,1.669764,0.502216,0.180518,1.913969,-0.571731,2.677145,0.110587,-0.091030,-0.062762,
96.500000,76.186446,-0.131468,-0.084127,0.104913,7.251698,-0.066131,-0.918534,107.013179,0.019816,-0.100123,61.919880,0.250000,61.918939,-0.151441,-0.083071,0.105232,95.000000,75.000000,0.040792,0.874241,0.000000,0.011671,0.603063,-0.142093,-1.514048,0.001165,-0.021422,0.000162,-0.019973,0.001056,0.943430,0.624209,0.050339,0.000967,-0.010412,-0.000485,-0.007965,-0.004330,-0.036549,0.321203,0.674340,0.885775,0.142717,0.143010,0.049929,1.666363,0.447615,0.161705,-0.381866,-0.363466,-10.026515,-0.087497,-0.035220,-0.073383,
97.000000,76.121147,-0.066020,-0.073654,0.106783,7.250598,0.097058,-0.514874,110.625684,0.247433,-0.515123,61.919880,0.250000,61.867165,-0.078627,-0.071085,0.106729,95.000000,75.000000,0.040792,0.874241,0.000000,0.011671,0.592096,-0.176786,-1.527663,0.000238,-0.014620,-0.000284,-0.012607,0.002570,0.944008,0.615292,0.050054,0.000967,-0.010412,-0.000485,-0.007965,-0.004330,-0.036549,0.318728,0.677636,0.890147,0.155178,0.155259,0.052743,1.687593,0.505616,0.180366,-0.381866,-0.363466,-10.026515,-0.087497,-0.035220,-0.073383,
97.500000,76.058615,-0.003624,-0.077858,0.106089,7.248444,-0.257015,-1.037190,114.238633,0.076792,0.024868,61.841828,0.250000,61.810340,-0.103648,-0.042918,0.106869,96.000000,76.000000,0.002616,2.297552,0.000000,0.011671,0.604803,-0.156969,-1.481003,0.006811,-0.106139,0.000584,-0.100023,0.034940,0.982417,0.163170,0.054593,0.000928,-0.010478,-0.000482,-0.007988,-0.003820,-0.036465,0.315129,0.674824,0.894551,0.143326,0.143141,0.049889,1.678909,0.449559,0.161636,0.111270,-1.173860,7.316915,-0.027704,0.031336,-0.003930,
98.000000,75.997860,0.046996,-0.095016,0.106747,7.249044,-0.065731,-0.250650,117.848103,0.060540,0.081841,61.841828,0.250000,61.757936,-0.040719,-0.053827,0.107134,96.000000,76.000000,0.002616,2.297552,0.000000,0.011671,0.594336,-0.195117,-1.490317,0.004146,-0.098213,0.000144,-0.087715,0.041188,0.985369,0.112240,0.054533,0.000928,-0.010478,-0.000482,-0.007988,-0.003820,-0.036465,0.321159,0.673967,0.898843,0.156836,0.156973,0.052712,1.701029,0.507290,0.180296,0.111270,-1.173860,7.316915,-0.027704,0.031336,-0.003930,
98.500000,75.938573,0.051443,-0.065332,0.107201,7.251061,0.741255,-0.070039,121.460638,-0.041065,0.043138,61.775751,0.250000,61.710691,-0.039726,-0.082997,0.107044,97.000000,77.000000,0.007747,1.273488,0.000000,0.011671,0.532591,-0.242660,-1.455157,0.061860,-0.071468,-0.000405,-0.091169,-0.017665,1.196975,0.142214,0.048937,0.001347,-0.010473,-0.000481,-0.007700,-0.003829,-0.036515,0.325081,0.665814,0.903139,0.146300,0.147105,0.049850,1.684698,0.449805,0.161594,0.364093,0.238941,-9.420036,0.385677,-0.093534,0.158927,
99.000000,75.884854,0.049553,-0.021011,0.107826,7.247788,0.318701,0.062197,125.073970,0.142829,-0.126778,61.775751,0.250000,61.658244,-0.029217,-0.037814,0.107056,97.000000,77.000000,0.007747,1.273488,0.000000,0.011671,0.518697,-0.276587,-1.471673,0.058597,-0.056442,-0.000941,-0.078770,-0.016803,1.227211,0.110454,0.048345,0.001347,-0.010473,-0.000481,-0.007700,-0.003829,-0.036515,0.338412,0.661066,0.907530,0.162248,0.164086,0.052652,1.707120,0.508259,0.180235,0.364093,0.238941,-9.420036,0.385677,-0.093534,0.158927,
99.500000,75.829080,0.039544,-0.009662,0.119862,7.251106,0.075763,0.144669,128.686393,-0.315566,-0.050227,61.793889,0.250000,61.656877,-0.024145,-0.026403,0.107608,98.000000,77.000000,0.218864,13.579452,0.000000,0.011671,0.503332,-0.299393,-1.489228,0.052845,-0.040458,-0.012530,-0.063688,-0.016740,1.253750,0.085906,-0.007964,0.001189,-0.010365,-0.000496,-0.007681,-0.003847,-0.036515,0.354666,0.654030,0.911927,0.180222,0.183216,0.050017,1.734597,0.575986,0.161950,-0.579541,0.683069,-4.739852,0.007921,-0.075626,1.757760,
100.000000,75.771704,0.024807,-0.005002,0.120381,7.251812,0.096726,0.186902,132.298475,-0.712369,-0.597074,61.793889,0.250000,61.604276,-0.021281,-0.025954,0.107357,98.000000,77.000000,0.218864,13.579452,0.000000,0.011671,0.484934,-0.330888,-1.506601,0.046630,-0.021213,-0.013164,-0.046089,-0.020952,1.278715,0.070672,-0.014638,0.001189,-0.010365,-0.000496,-0.007681,-0.003847,-0.036515,0.373268,0.645482,0.916331,0.200656,0.204591,0.052821,1.768222,0.653902,0.180691,-0.579541,0.683069,-4.739852,0.007921,-0.075626,1.757760,
100.500000,76.030513,0.529745,0.037141,-0.515619,2.249919,0.990106,-9.098676,134.665547,-0.448521,0.401806,61.370016,0.250000,61.751541,0.550530,-0.078769,-0.508597,99.000000,78.000000,0.673077,1.601666,0.000000,0.011671,0.410987,-0.530347,-1.529573,0.069236,0.113875,0.007256,0.020785,-0.115910,1.296766,0.379730,0.073937,0.003717,-0.011405,-0.000438,-0.007959,-0.004138,-0.036405,0.369179,0.614802,0.924470,0.177755,0.177910,0.049987,1.704804,0.516663,0.161832,-0.132069,0.310764,-2.017979,0.184364,0.614640,-0.180285,
101.000000,76.365987,1.011862,0.108903,-0.507582,0.048759,0.666745,-2.043006,135.030295,-0.896551,0.790566,61.370016,0.250000,62.003217,1.073658,-0.027366,-0.497423,99.000000,78.000000,0.673077,1.601666,0.000000,0.011671,0.404793,-0.528621,-1.498243,0.070232,0.160729,0.010354,0.061796,-0.136269,1.332167,0.449194,0.078353,0.003717,-0.011405,-0.000438,-0.007959,-0.004138,-0.036405,0.367832,0.614570,0.925628,0.200977,0.200790,0.052944,1.732810,0.587623,0.180546,-0.132069,0.310764,-2.017979,0.184364,0.614640,-0.180285,
101.500000,76.718444,0.990940,0.102698,-0.497666,0.047102,-0.654179,1.457299,135.049870,-1.125115,0.715302,62.111648,0.250000,62.279192,1.148242,0.037188,-0.493862,100.000000,79.000000,0.041908,1.139616,0.000000,0.011671,0.483110,-0.476891,-1.492644,-0.042006,0.178184,0.003582,0.157302,-0.065510,0.962254,0.542016,0.053668,0.001888,-0.011092,-0.000462,-0.008051,-0.004248,-0.036354,0.346864,0.582861,0.929017,0.182601,0.182336,0.050028,1.705518,0.494651,0.161753,-0.834733,0.098764,-1.311589,-0.060848,-0.137043,-0.205070,
102.000000,77.056966,0.876775,0.064337,-0.496451,0.048792,-0.135220,0.891199,135.063077,-0.025777,0.488552,62.111648,0.250000,62.527210,1.062074,-0.014152,-0.493674,100.000000,79.000000,0.041908,1.139616,0.000000,0.011671,0.484455,-0.478691,-1.512800,-0.054215,0.204910,0.002628,0.185299,-0.078489,0.938143,0.638041,0.054967,0.001888,-0.011092,-0.000462,-0.008051,-0.004248,-0.036354,0.348400,0.583877,0.933524,0.204919,0.204519,0.052801,1.733199,0.565789,0.180451,-0.834733,0.098764,-1.311589,-0.060848,-0.137043,-0.205070,
102.500000,77.382074,0.827896,0.058823,-0.484758,0.047211,-0.046067,0.279540,135.073574,-0.533283,0.678281,62.707620,0.250000,62.821427,1.033630,-0.008344,-0.492324,101.000000,80.000000,0.191605,0.247774,0.000000,0.011671,0.489009,-0.456948,-1.536526,-0.077828,0.211757,-0.007820,0.205735,-0.067167,0.836447,0.660335,0.005506,0.001717,-0.010898,-0.000477,-0.008069,-0.004212,-0.036363,0.327614,0.545031,0.937986,0.185510,0.185118,0.049885,1.722923,0.489199,0.161668,-0.223284,-0.207580,-1.818687,0.121584,0.026522,0.077286,
103.000000,77.702613,0.801912,0.061860,-0.484587,0.047676,0.115860,0.287645,135.083486,-0.246844,0.545447,62.707620,0.250000,63.068893,1.035888,-0.016221,-0.492716,101.000000,80.000000,0.191605,0.247774,0.000000,0.011671,0.488673,-0.456023,-1.552025,-0.089935,0.239322,-0.008290,0.233977,-0.078081,0.794524,0.773394,0.001226,0.001717,-0.010898,-0.000477,-0.008069,-0.004212,-0.036363,0.329372,0.546113,0.942386,0.206342,0.205876,0.052681,1.752281,0.562012,0.180321,-0.223284,-0.207580,-1.818687,0.121584,0.026522,0.077286,
103.500000,78.018540,0.768860,0.066074,-0.477414,0.046941,-0.014485,0.389025,135.093289,-0.516676,0.859883,63.202330,0.250000,63.345561,1.036554,-0.004099,-0.492135,102.000000,81.000000,0.082140,3.876548,0.000000,0.011671,0.479369,-0.422233,-1.574555,-0.119116,0.258066,-0.014921,0.267694,-0.070174,0.605030,0.997021,-0.034815,0.001365,-0.010355,-0.000499,-0.008069,-0.004259,-0.036334,0.310365,0.505047,0.946722,0.184447,0.184007,0.049791,1.745319,0.491390,0.161561,-0.547145,0.560822,-8.774745,0.441472,-0.631079,0.123239,
104.000000,78.330435,0.733363,0.068100,-0.477365,0.048015,0.079366,0.358792,135.103313,-0.581160,0.454257,63.202330,0.250000,63.593006,1.028037,-0.010940,-0.492787,102.000000,81.000000,0.082140,3.876548,0.000000,0.011671,0.479782,-0.422077,-1.590272,-0.131977,0.283200,-0.015604,0.294674,-0.079040,0.542255,1.132639,-0.042696,0.001365,-0.010355,-0.000499,-0.008069,-0.004259,-0.036334,0.312313,0.506228,0.951129,0.203416,0.202987,0.052582,1.776287,0.564837,0.180169,-0.547145,0.560822,-8.774745,0.441472,-0.631079,0.123239,
104.500000,78.645145,0.721222,0.063016,-0.490767,0.047133,-0.184179,-0.109209,135.113247,-0.674797,0.810169,63.408778,0.250000,63.768034,1.002412,0.006157,-0.493218,103.000000,82.000000,0.543509,0.730892,0.000000,0.011671,0.483859,-0.363412,-1.601242,-0.139052,0.258701,-0.002655,0.281190,-0.056858,0.506037,1.119899,0.026848,0.000855,-0.009928,-0.000498,-0.007977,-0.004164,-0.036356,0.296341,0.467893,0.955641,0.180250,0.179737,0.049723,1.771302,0.497086,0.161450,0.086638,-0.293129,0.909050,0.039192,-0.206779,-0.350884,
105.000000,78.960033,0.716824,0.054339,-0.489595,0.046815,0.006340,0.172496,135.122805,-0.614837,0.483864,63.408778,0.250000,64.015684,1.023200,-0.009179,-0.492431,103.000000,82.000000,0.543509,0.730892,0.000000,0.011671,0.484119,-0.364046,-1.614305,-0.151263,0.280933,-0.003066,0.306376,-0.063519,0.433495,1.255117,0.025177,0.000855,-0.009928,-0.000498,-0.007977,-0.004164,-0.036356,0.298470,0.469187,0.959964,0.197432,0.197003,0.052518,1.803427,0.569631,0.180023,0.086638,-0.293129,0.909050,0.039192,-0.206779,-0.350884,
105.500000,79.265773,0.714776,0.056670,-0.469279,0.049035,0.033908,-0.185492,135.132585,-0.552284,0.452390,64.341150,0.250000,64.358138,0.997322,-0.004557,-0.492281,104.000000,83.000000,0.820629,0.826376,0.000000,0.011671,0.455072,-0.330849,-1.627209,-0.136898,0.262553,-0.023198,0.282546,-0.061227,0.406430,1.275642,-0.079315,0.000960,-0.009328,-0.000531,-0.007956,-0.004096,-0.036351,0.285830,0.436372,0.964448,0.174095,0.173662,0.049678,1.796214,0.502644,0.161355,-0.038189,-0.190565,-2.971040,0.317104,-0.196234,0.247746,
106.000000,79.569844,0.715135,0.060932,-0.468690,0.044756,0.070504,0.132068,135.142594,-0.547403,0.563096,64.341150,0.250000,64.605490,1.019665,-0.006084,-0.492381,104.000000,83.000000,0.820629,0.826376,0.000000,0.011671,0.456081,-0.331465,-1.640080,-0.147497,0.282337,-0.023825,0.304530,-0.067017,0.335366,1.412191,-0.091309,0.000960,-0.009328,-0.000531,-0.007956,-0.004096,-0.036351,0.288120,0.437788,0.968760,0.189758,0.189440,0.052469,1.828520,0.573024,0.179903,-0.038189,-0.190565,-2.971040,0.317104,-0.196234,0.247746,
106.500000,79.886288,0.742223,0.075739,-0.499462,0.048471,0.256708,-0.799317,135.149171,-0.579732,0.592938,64.291476,0.250000,64.721675,0.962153,-0.011189,-0.493788,105.000000,84.000000,1.336414,3.154717,0.000000,0.011671,0.401528,-0.307054,-1.646167,-0.075698,0.236368,0.005378,0.219929,-0.086928,0.471121,1.319801,0.039086,0.001877,-0.008679,-0.000513,-0.008017,-0.003805,-0.036333,0.278595,0.411399,0.973399,0.167637,0.167092,0.049646,1.819777,0.507724,0.161280,0.155418,-0.476466,5.071044,0.709145,-0.319855,0.409322,
107.000000,80.211878,0.780951,0.092631,-0.498291,0.047294,0.139356,-0.123065,135.161426,-0.600632,0.466121,64.291476,0.250000,64.969467,1.017162,-0.001111,-0.493120,105.000000,84.000000,1.336414,3.154717,0.000000,0.011671,0.404575,-0.306931,-1.656936,-0.080583,0.253522,0.004991,0.236210,-0.093742,0.432114,1.442644,0.041438,0.001877,-0.008679,-0.000513,-0.008017,-0.003805,-0.036333,0.280989,0.412931,0.977611,0.182107,0.181687,0.052434,1.851723,0.575308,0.179809,0.155418,-0.476466,5.071044,0.709145,-0.319855,0.409322,
107.500000,80.534894,0.785839,0.053092,-0.488951,0.047300,-0.957902,-0.132040,135.172176,-0.593946,0.515600,65.134350,0.250000,65.257657,1.010010,0.054231,-0.492740,106.000000,85.000000,0.150785,0.990926,0.000000,0.011671,0.439710,-0.193923,-1.700199,-0.138552,0.180452,-0.003976,0.224171,0.001139,0.238311,1.257948,-0.000351,0.000147,-0.007980,-0.000546,-0.007831,-0.003838,-0.036353,0.273936,0.392544,0.981992,0.161283,0.160811,0.049624,1.839644,0.511609,0.161224,-0.183776,-0.650883,1.775724,-0.277504,-0.160023,0.165997,
108.000000,80.851463,0.783623,-0.003791,-0.488322,0.051162,-0.297137,0.101553,135.179446,-0.657551,0.735751,65.134350,0.250000,65.505160,1.021887,-0.004592,-0.492671,106.000000,85.000000,0.150785,0.990926,0.000000,0.011671,0.440806,-0.195052,-1.713868,-0.145995,0.189968,-0.004555,0.238264,-0.000801,0.167242,1.350814,-0.002725,0.000147,-0.007980,-0.000546,-0.007831,-0.003838,-0.036353,0.276475,0.394180,0.986327,0.174826,0.174518,0.052412,1.870440,0.576195,0.179739,-0.183776,-0.650883,1.775724,-0.277504,-0.160023,0.165997,
108.500000,81.160266,0.801348,-0.007220,-0.475258,0.048265,0.114894,-0.558898,135.189704,-1.084932,0.645461,65.730802,0.250000,65.812475,0.981332,-0.012928,-0.492525,107.000000,86.000000,0.341515,1.173118,0.000000,0.011671,0.405881,-0.162482,-1.723072,-0.102956,0.151674,-0.017479,0.179984,-0.005708,0.278142,1.278954,-0.070047,0.000416,-0.007430,-0.000570,-0.007841,-0.003707,-0.036360,0.271444,0.378966,0.990883,0.155877,0.155275,0.049608,1.860846,0.514051,0.161183,0.374642,-0.301999,-10.312274,0.165957,-0.237079,0.200208,
