Time ,gndAlt,velLL X  ,velLL Y  ,velLL Z  ,r,Roll ,Pitch,Yaw  ,gps_velN,gps_velE,Baro Altitude,Baro Altitude RMS,Nav Alt,Nav velLL X,Nav velLL Y,Nav velLL Z,Baro Update Count,GPS Update Count,Baro Chi2,GPS Chi2,Ground Align Chi2,Roll Error,Pitch Error,Yaw Error,Vel N Error,Vel E Error,Vel D Error,velLL X Error,velLL Y Error,N Error (m),E Error (m),Alt Error (m),Acc Bias X Error,Acc Bias Y Error,Acc Bias Z Error,Gyro Bias X Error,Gyro Bias Y Error,Gyro Bias Z Error,Roll Stdev,Pitch Stdev,Yaw Stdev,VN Stdev,VE Stdev,VD Stdev,N Stdev,E Stdev,Alt Stdev,GPSResidual[GPS_N],GPSResidual[GPS_E],GPSResidual[GPS_ALT],GPSResidual[GPS_VN],GPSResidual[GPS_VE],GPSResidual[GPS_VD],
51.500000,73.035375,-0.086341,0.889000,-1.509191,0.046068,0.532084,-0.242031,80.153394,-0.871572,0.010818,60.148566,0.250000,60.771569,-0.031401,0.959341,-1.497786,50.000000,30.000000,0.007701,1.552467,0.009582,0.817678,-0.247764,-0.431352,-0.059488,0.073810,0.011287,0.054941,0.070341,1.157176,-0.214975,0.174118,0.002590,-0.012986,-0.000431,-0.010839,-0.008221,-0.037059,0.479846,1.664374,0.495704,0.149410,0.143115,0.051329,1.985991,0.436664,0.163918,0.392234,-0.210987,-4.281668,0.183336,-0.220880,0.279282,
52.000000,73.903688,-0.071125,0.912007,-1.508968,0.051514,0.156041,-0.050453,80.164341,-0.676855,-0.070469,60.148566,0.250000,61.521685,-0.009814,0.990622,-1.497879,50.000000,30.000000,0.007701,1.552467,0.009582,0.822219,-0.249945,-0.444391,-0.065826,0.081556,0.010885,0.061312,0.078615,1.126110,-0.175965,0.179410,0.002590,-0.012986,-0.000431,-0.010839,-0.008221,-0.037059,0.481355,1.665025,0.500232,0.161689,0.155816,0.054386,2.020492,0.494930,0.183425,0.392234,-0.210987,-4.281668,0.183336,-0.220880,0.279282,
52.500000,74.769671,-0.105431,0.908590,-1.500386,0.047134,-0.003814,0.785663,80.175846,-0.785625,-0.456731,61.831992,0.250000,62.316705,0.030255,0.993520,-1.497163,51.000000,31.000000,0.315314,5.411280,0.009582,0.817184,-0.287080,-0.438237,-0.059046,0.154460,0.002983,0.135686,0.084930,1.123444,0.180160,0.136491,0.002523,-0.012876,-0.000450,-0.010777,-0.008733,-0.037031,0.478634,1.663597,0.504636,0.149263,0.143005,0.051237,2.025799,0.436563,0.163778,-0.005654,0.914103,-7.988495,0.188112,-0.230061,0.545676,
53.000000,75.634891,-0.154203,0.899576,-1.500244,0.048003,-0.017679,0.330860,80.185960,-0.790957,-0.059026,61.831992,0.250000,63.066637,-0.010162,0.992371,-1.497626,51.000000,31.000000,0.315314,5.411280,0.009582,0.820327,-0.287759,-0.460484,-0.065503,0.165097,0.002382,0.144041,0.092796,1.092536,0.260236,0.137576,0.002523,-0.012876,-0.000450,-0.010777,-0.008733,-0.037031,0.480329,1.664187,0.509288,0.161517,0.155690,0.054283,2.059981,0.494783,0.183233,-0.005654,0.914103,-7.988495,0.188112,-0.230061,0.545676,
53.500000,76.488179,-0.096675,0.896638,-1.471404,0.047760,0.106562,-1.470886,80.194735,-0.722772,-0.131719,63.504210,0.250000,63.931177,-0.088926,0.987914,-1.497260,52.000000,32.000000,0.939793,5.007620,0.009582,0.789632,-0.133659,-0.566665,-0.087428,0.035181,-0.025958,0.007749,0.091276,1.070103,-0.195280,0.013077,0.001465,-0.012269,-0.000528,-0.010817,-0.007448,-0.037080,0.478587,1.662707,0.514439,0.149057,0.142892,0.051160,2.065370,0.436497,0.163644,0.297707,-1.186035,-3.222207,-0.571805,-0.444277,-0.424306,
54.000000,77.335877,-0.008076,0.894657,-1.470492,0.047159,0.015928,-0.456143,80.205946,-0.878526,-0.015499,63.504210,0.250000,64.680978,0.003836,0.994624,-1.497113,52.000000,32.000000,0.939793,5.007620,0.009582,0.793846,-0.134108,-0.568691,-0.094490,0.039211,-0.026858,0.011912,0.099967,1.024904,-0.176541,-0.000366,0.001465,-0.012269,-0.000528,-0.010817,-0.007448,-0.037080,0.479722,1.663412,0.518629,0.161286,0.155561,0.054204,2.099193,0.494677,0.183056,0.297707,-1.186035,-3.222207,-0.571805,-0.444277,-0.424306,
54.500000,78.178149,-0.005785,0.899189,-1.459454,0.045799,0.251899,0.248962,80.217430,-0.871294,0.117202,64.912791,0.250000,65.467251,0.023949,0.981733,-1.497178,53.000000,33.000000,0.096420,4.819658,0.009582,0.770713,-0.134352,-0.555050,-0.074714,0.052347,-0.037856,0.029734,0.082544,1.096294,-0.024623,-0.054482,0.001393,-0.012120,-0.000553,-0.010585,-0.007431,-0.037077,0.477232,1.662255,0.523007,0.148820,0.142773,0.051100,2.103253,0.436361,0.163524,0.311708,0.636701,-6.587365,-0.003625,-0.640646,-0.370854,
55.000000,79.020286,-0.024183,0.905839,-1.458875,0.050628,0.063844,0.143666,80.227086,-0.819444,-0.157607,64.912791,0.250000,66.217137,0.007314,0.996421,-1.497554,53.000000,33.000000,0.096420,4.819658,0.009582,0.775326,-0.135222,-0.572118,-0.082128,0.055985,-0.038868,0.031497,0.090582,1.057336,0.002648,-0.073911,0.001393,-0.012120,-0.000553,-0.010585,-0.007431,-0.037077,0.478850,1.662864,0.527590,0.161036,0.155426,0.054133,2.136587,0.494479,0.182899,0.311708,0.636701,-6.587365,-0.003625,-0.640646,-0.370854,
55.500000,79.604226,0.421573,0.195274,-0.433035,0.043963,-20.091413,-10.643947,81.573993,-0.196928,0.676500,66.199924,0.250000,66.692183,0.433748,0.220084,-0.497775,54.000000,34.000000,0.225705,2.532141,0.009582,0.751055,-0.184046,-0.712595,0.003049,0.024224,-0.029523,0.012175,0.024810,1.405063,-0.038729,-0.039841,0.002023,-0.012380,-0.000522,-0.009809,-0.007419,-0.037075,0.461384,1.668623,0.541265,0.148575,0.141143,0.051133,2.139515,0.436073,0.163413,0.978353,-0.136640,5.277267,0.062605,-0.077943,0.054016,
56.000000,79.358837,0.956371,-0.831648,0.717013,0.085282,-10.590475,-5.461890,80.134669,0.967625,0.676971,66.199924,0.250000,66.524543,0.969371,-0.820092,0.715211,54.000000,34.000000,0.225705,2.532141,0.009582,0.779261,-0.159003,-0.662169,0.022703,0.010774,-0.029696,0.013000,0.011556,1.412487,-0.030648,-0.053790,0.002023,-0.012380,-0.000522,-0.009809,-0.007419,-0.037075,0.482870,1.662036,0.539871,0.167438,0.152005,0.054735,2.169372,0.493095,0.182789,0.978353,-0.136640,5.277267,0.062605,-0.077943,0.054016,
56.500000,79.066282,1.137749,-1.213928,0.085720,0.050707,1.267717,1.107942,79.604897,1.430802,0.915093,66.393475,0.250000,66.352484,1.246548,-1.333867,0.076982,55.000000,35.000000,0.061622,6.532173,0.009582,0.664329,-0.040230,-0.255050,0.139629,0.077060,-0.010401,0.108799,-0.119939,1.855961,0.082178,-0.015477,-0.001077,-0.012069,-0.000506,-0.008918,-0.008032,-0.036743,0.487843,1.655870,0.540660,0.147745,0.140929,0.051606,2.106785,0.435554,0.163415,0.829388,-0.092570,-2.522064,0.631870,0.715202,0.750789,
57.000000,78.877815,1.013514,-1.039342,0.032913,0.050598,1.567981,1.036053,79.611540,1.139909,0.807248,66.393475,0.250000,66.331938,1.129480,-1.161499,0.022554,55.000000,35.000000,0.061622,6.532173,0.009582,0.650159,-0.049275,-0.271264,0.142531,0.084433,-0.011078,0.115966,-0.122157,1.926924,0.122801,-0.021121,-0.001077,-0.012069,-0.000506,-0.008918,-0.008032,-0.036743,0.489428,1.656499,0.545210,0.159144,0.153519,0.054524,2.131298,0.492913,0.182875,0.829388,-0.092570,-2.522064,0.631870,0.715202,0.750789,
57.500000,78.709925,0.989775,-1.014168,0.035323,0.050241,-0.877133,-0.452540,79.611140,1.027465,0.782151,66.340545,0.250000,66.328627,1.043483,-1.029060,0.019322,56.000000,36.000000,0.001094,2.369507,0.009582,0.724941,-0.042054,-0.322702,0.030331,0.043695,-0.016625,0.053708,-0.014892,1.539351,-0.032368,-0.039668,-0.000455,-0.012107,-0.000509,-0.009758,-0.007523,-0.036896,0.488200,1.656227,0.549807,0.144032,0.141946,0.051325,2.032164,0.438251,0.163465,-1.071199,-0.506759,2.264779,-0.259569,-0.012974,-0.123724,
58.000000,78.545484,1.014161,-1.071849,0.023840,0.046921,-0.442686,-0.167445,79.618565,1.123720,1.536177,66.340545,0.250000,66.324129,1.072215,-1.083563,0.006827,56.000000,36.000000,0.001094,2.369507,0.009582,0.729730,-0.042612,-0.335254,0.027550,0.047637,-0.017254,0.058054,-0.011714,1.554019,-0.009386,-0.048393,-0.000455,-0.012107,-0.000509,-0.009758,-0.007523,-0.036896,0.489715,1.656892,0.554285,0.156196,0.154553,0.054327,2.048519,0.496101,0.182902,-1.071199,-0.506759,2.264779,-0.259569,-0.012974,-0.123724,
58.500000,78.341899,1.040501,-1.073914,0.078120,0.050934,0.093647,-0.607813,79.629957,1.214200,1.161228,66.468588,0.250000,66.337422,1.031380,-1.091975,0.050894,57.000000,37.000000,0.215647,2.892206,0.009582,0.721992,-0.067222,-0.655705,0.025278,-0.025867,-0.028839,-0.009121,-0.018062,1.496039,-0.262654,-0.109377,0.000677,-0.012183,-0.000525,-0.009574,-0.007003,-0.037017,0.487922,1.657027,0.558721,0.143247,0.143160,0.051161,1.967880,0.444302,0.163440,-0.402540,-0.548618,-5.030325,0.482181,-0.302629,0.009927,
59.000000,78.160974,1.066051,-1.058721,0.040678,0.049911,0.042370,-0.145680,79.640239,1.337916,0.594462,66.468588,0.250000,66.325798,1.058431,-1.072942,0.011617,57.000000,37.000000,0.215647,2.892206,0.009582,0.724504,-0.069299,-0.665628,0.022211,-0.024468,-0.029408,-0.007620,-0.014221,1.508161,-0.275065,-0.124191,0.000677,-0.012183,-0.000525,-0.009574,-0.007003,-0.037017,0.489318,1.657742,0.563153,0.155637,0.155872,0.054153,1.976923,0.502821,0.182821,-0.402540,-0.548618,-5.030325,0.482181,-0.302629,0.009927,
59.500000,77.962730,1.070540,-1.057840,0.073133,0.051941,-0.175070,-0.183566,79.651128,1.231478,0.860482,66.411076,0.250000,66.332879,1.040581,-1.054612,0.035574,58.000000,38.000000,0.076158,0.950780,0.009582,0.735407,-0.075769,-0.734815,0.002199,-0.044554,-0.038791,-0.029959,0.003227,1.458161,-0.357442,-0.175360,0.001030,-0.012131,-0.000541,-0.009681,-0.006810,-0.037059,0.487189,1.658117,0.567548,0.144264,0.144400,0.051020,1.904375,0.452519,0.163351,-0.112550,-0.112971,-3.913371,-0.082127,-0.134877,-0.238350,
60.000000,77.780506,1.072913,-1.063329,0.048271,0.046481,-0.113640,-0.054926,79.661638,1.320225,0.811477,66.411076,0.250000,66.324809,1.042715,-1.055172,0.009004,58.000000,38.000000,0.076158,0.950780,0.009582,0.737325,-0.078169,-0.749253,-0.002582,-0.044404,-0.039498,-0.030199,0.008157,1.458296,-0.379506,-0.195184,0.001030,-0.012131,-0.000541,-0.009681,-0.006810,-0.037059,0.488697,1.658822,0.572058,0.157025,0.157114,0.054009,1.906695,0.511654,0.182668,-0.112550,-0.112971,-3.913371,-0.082127,-0.134877,-0.238350,
60.500000,77.601538,1.065985,-1.080228,0.044282,0.047058,-0.444566,0.010946,79.671294,1.284000,0.605278,66.357746,0.250000,66.323493,1.037773,-1.031866,0.005418,59.000000,39.000000,0.011576,1.545222,0.009582,0.767755,-0.078674,-0.703009,-0.041973,-0.034138,-0.039050,-0.028212,0.048362,1.358077,-0.334239,-0.217495,0.001044,-0.012166,-0.000537,-0.009997,-0.006783,-0.037058,0.486214,1.659265,0.576489,0.146740,0.145708,0.050913,1.843010,0.464113,0.163231,-0.087693,0.245287,-2.480719,-0.355225,-0.159748,0.399403,
61.000000,77.422558,1.058207,-1.101332,0.042952,0.051766,-0.215784,-0.018882,79.681911,1.458837,0.975203,66.357746,0.250000,66.322615,1.029531,-1.046178,0.003261,59.000000,39.000000,0.011576,1.545222,0.009582,0.768964,-0.079733,-0.719189,-0.048966,-0.033782,-0.039824,-0.028677,0.055154,1.335585,-0.351049,-0.237468,0.001044,-0.012166,-0.000537,-0.009997,-0.006783,-0.037058,0.487759,1.659971,0.581023,0.159747,0.158371,0.053897,1.839599,0.523842,0.182492,-0.087693,0.245287,-2.480719,-0.355225,-0.159748,0.399403,
61.500000,77.357572,1.055865,-1.099826,-0.099660,0.047315,0.061067,-0.116023,79.693943,1.273591,0.846725,65.930273,0.250000,66.291732,1.019454,-1.054903,-0.115592,60.000000,40.000000,1.583109,0.643510,0.009582,0.782083,-0.079520,-0.765539,-0.040159,-0.044100,-0.012055,-0.036410,0.044923,1.388936,-0.419496,-0.113534,0.001104,-0.012583,-0.000474,-0.009868,-0.006752,-0.037067,0.484887,1.660125,0.585516,0.150070,0.147319,0.050829,1.785216,0.480332,0.163108,0.215426,-0.140789,2.645497,-0.057176,0.000021,-0.250079,
62.000000,77.217800,1.056632,-1.089143,-0.001323,0.049080,-0.027799,-0.081412,79.704761,1.277556,0.855088,65.930273,0.250000,66.317418,1.019504,-1.038884,-0.014324,60.000000,40.000000,1.583109,0.643510,0.009582,0.785248,-0.080953,-0.780924,-0.045154,-0.044041,-0.012648,-0.037127,0.050259,1.367982,-0.441387,-0.119989,0.001104,-0.012583,-0.000474,-0.009868,-0.006752,-0.037067,0.486408,1.660842,0.590037,0.163002,0.159737,0.053802,1.777446,0.540667,0.182321,0.215426,-0.140789,2.645497,-0.057176,0.000021,-0.250079,
62.500000,77.044953,1.067856,-1.122698,0.026567,0.046008,-0.861489,-0.349256,79.717926,1.120106,0.433356,66.363733,0.250000,66.324908,1.000630,-0.994913,0.011964,61.000000,41.000000,0.020956,1.226338,0.009582,0.839408,-0.084897,-0.795820,-0.125432,-0.059324,-0.014955,-0.067226,0.127786,1.057681,-0.521787,-0.141382,0.001494,-0.012668,-0.000472,-0.010399,-0.006534,-0.037098,0.483186,1.660096,0.594584,0.152905,0.148058,0.050756,1.727109,0.499368,0.162990,-0.634771,-0.126896,2.454427,-0.223173,-0.051231,0.266098,
63.000000,76.869482,1.082175,-1.170638,0.019148,0.049517,-0.407963,-0.162625,79.725396,1.479003,0.775975,66.363733,0.250000,66.322739,1.013339,-1.032828,0.003785,61.000000,41.000000,0.020956,1.226338,0.009582,0.841620,-0.086978,-0.808741,-0.136049,-0.060118,-0.015546,-0.068835,0.137810,0.992547,-0.551501,-0.149270,0.001494,-0.012668,-0.000472,-0.010399,-0.006534,-0.037098,0.484711,1.660807,0.599074,0.166070,0.160656,0.053722,1.715680,0.559925,0.182163,-0.634771,-0.126896,2.454427,-0.223173,-0.051231,0.266098,
63.500000,76.723819,1.072016,-1.159296,-0.022291,0.044262,0.383202,0.168998,79.735722,1.280192,0.702706,66.231421,0.250000,66.312742,1.024863,-1.063066,-0.031038,62.000000,42.000000,0.085580,1.172910,0.009582,0.811837,-0.094237,-0.826950,-0.092179,-0.047336,-0.007753,-0.047153,0.096230,1.141385,-0.535732,-0.117075,0.001315,-0.012715,-0.000458,-0.010016,-0.006710,-0.037086,0.481150,1.659474,0.603538,0.155199,0.148869,0.050693,1.675033,0.520430,0.162883,0.505257,0.091769,-4.373512,0.128235,0.053663,0.013112,
64.000000,76.562766,1.055402,-1.130798,0.004790,0.049432,0.029317,0.009830,79.745293,1.159156,0.698779,66.231421,0.250000,66.320346,1.007438,-1.025651,-0.003291,62.000000,42.000000,0.085580,1.172910,0.009582,0.815375,-0.093767,-0.844990,-0.100428,-0.046222,-0.008194,-0.047965,0.105147,1.093532,-0.558924,-0.121338,0.001315,-0.012715,-0.000458,-0.010016,-0.006710,-0.037086,0.482741,1.660163,0.608075,0.168209,0.161333,0.053651,1.661773,0.580931,0.182020,0.505257,0.091769,-4.373512,0.128235,0.053663,0.013112,
64.500000,76.478278,1.023392,-1.116362,-0.091423,0.046813,0.176654,0.574101,79.757624,1.540377,0.841034,66.043840,0.250000,66.298538,1.035531,-1.038110,-0.084781,63.000000,43.000000,0.790561,6.475069,0.009582,0.805496,-0.144435,-0.875032,-0.062808,0.006463,0.009425,0.012140,0.078253,1.201247,-0.382906,-0.023196,0.001503,-0.012948,-0.000423,-0.009701,-0.007176,-0.037105,0.478891,1.657868,0.612517,0.157165,0.149546,0.050638,1.620937,0.544178,0.162785,0.260981,0.444637,-10.146497,0.322815,0.139338,-0.636353,
65.000000,76.342912,0.983830,-1.102027,-0.019725,0.050276,-0.045273,0.153711,79.766972,1.473302,1.012691,66.043840,0.250000,66.317942,0.997828,-1.017397,-0.010964,63.000000,43.000000,0.790561,6.475069,0.009582,0.809420,-0.144068,-0.896611,-0.068536,0.009923,0.008960,0.013999,0.084629,1.168734,-0.378636,-0.018870,0.001503,-0.012948,-0.000423,-0.009701,-0.007176,-0.037105,0.480538,1.658527,0.617067,0.169914,0.161848,0.053586,1.606533,0.604408,0.181890,0.260981,0.444637,-10.146497,0.322815,0.139338,-0.636353,
65.500000,76.252919,0.363059,-0.207103,-0.028215,3.657884,19.547832,10.353764,82.081323,0.301769,0.479935,66.207436,0.250000,66.310534,0.473014,-0.195804,-0.015254,64.000000,44.000000,0.128524,5.497625,0.009582,0.795929,-0.241542,-0.787498,-0.022978,0.095436,0.012612,0.109955,0.011299,1.325484,-0.087419,0.017736,0.001795,-0.013054,-0.000410,-0.009463,-0.007647,-0.037118,0.437823,1.667789,0.625437,0.158421,0.150074,0.050682,1.567062,0.571017,0.162693,0.480800,0.778066,10.218946,0.018524,-0.115507,-0.015007,
66.000000,76.331831,-0.204274,0.985185,-0.027664,3.647899,5.925605,2.650904,82.118931,-1.556783,0.322654,66.207436,0.250000,66.320165,-0.104688,1.036303,-0.011975,64.000000,44.000000,0.128524,5.497625,0.009582,0.756375,-0.241798,-0.910150,-0.045728,0.119805,0.016579,0.099586,0.051118,1.308281,-0.032542,0.024870,0.001795,-0.013054,-0.000410,-0.009463,-0.007647,-0.037118,0.434388,1.668147,0.625928,0.172784,0.162797,0.053993,1.553004,0.631006,0.181790,0.480800,0.778066,10.218946,0.018524,-0.115507,-0.015007,
66.500000,76.463802,-0.207485,1.117690,0.011114,3.648338,-0.857995,-0.688474,83.780523,-1.117932,0.000538,66.399938,0.250000,66.329680,-0.146500,1.167232,0.023255,65.000000,45.000000,0.063993,1.269807,0.009582,0.765557,-0.194899,-0.871151,-0.041317,0.085435,0.011579,0.060984,0.049542,1.344426,-0.131829,0.007980,0.001323,-0.012903,-0.000423,-0.009349,-0.007358,-0.037025,0.404673,1.672296,0.629718,0.155406,0.149354,0.050956,1.509435,0.583590,0.162671,0.188262,-0.375558,-4.959029,-0.073378,-0.071478,0.027905,
67.000000,76.599214,-0.135991,1.025360,-0.004192,3.647601,-0.829361,-0.008619,85.579906,-0.538539,-0.043863,66.399938,0.250000,66.324323,-0.063280,1.076441,0.007275,65.000000,45.000000,0.063993,1.269807,0.009582,0.768473,-0.218819,-0.880187,-0.043524,0.093521,0.011259,0.072712,0.051082,1.323353,-0.087016,0.013430,0.001323,-0.012903,-0.000423,-0.009349,-0.007358,-0.037025,0.381783,1.678813,0.634146,0.167946,0.163122,0.053821,1.501987,0.642348,0.181816,0.188262,-0.375558,-4.959029,-0.073378,-0.071478,0.027905,
67.500000,76.746324,-0.126882,1.039007,-0.028481,3.649569,1.013105,0.448741,87.391539,-1.065534,-0.103385,66.296382,0.250000,66.318044,-0.047679,0.979318,-0.013562,66.000000,46.000000,0.007782,2.504768,0.009582,0.699721,-0.295432,-0.699431,0.061827,0.088331,0.015317,0.079203,-0.059689,1.722723,-0.080819,0.038875,0.002213,-0.013086,-0.000408,-0.008589,-0.007412,-0.037094,0.359587,1.678757,0.637915,0.150370,0.151598,0.050727,1.479286,0.586064,0.162669,0.983138,-0.073938,-2.897535,0.222799,-0.037339,0.426127,
68.000000,76.891875,-0.133794,1.104387,-0.014356,3.652582,0.418575,0.508703,89.204619,-1.144885,-0.048249,66.296382,0.250000,66.321513,-0.043778,1.039424,0.000466,66.000000,46.000000,0.007782,2.504768,0.009582,0.691035,-0.319705,-0.716740,0.065365,0.101954,0.014688,0.090016,-0.064963,1.754760,-0.033102,0.046119,0.002213,-0.013086,-0.000408,-0.008589,-0.007412,-0.037094,0.349003,1.682157,0.642414,0.163378,0.169446,0.053640,1.480346,0.644364,0.181780,0.983138,-0.073938,-2.897535,0.222799,-0.037339,0.426127,
68.500000,76.970168,-0.134009,1.145532,0.106456,3.650396,0.628675,0.382280,91.016850,-1.135233,-0.167645,66.580006,0.250000,66.352437,-0.046772,1.016224,0.103057,67.000000,47.000000,0.689171,1.032925,0.009582,0.635861,-0.337911,-0.607167,0.126220,0.100250,-0.006787,0.087238,-0.129308,2.028885,-0.018024,-0.045539,0.002342,-0.012835,-0.000446,-0.008201,-0.007378,-0.037095,0.340183,1.667015,0.646223,0.147150,0.162402,0.050572,1.468044,0.586365,0.162608,0.626579,-0.032786,-2.952313,-0.078524,-0.129127,0.003552,
69.000000,77.088650,-0.133510,1.178579,0.027168,3.647592,0.191789,0.490028,92.829484,-1.403123,-0.259330,66.580006,0.250000,66.328928,-0.034127,1.040380,0.020480,67.000000,47.000000,0.689171,1.032925,0.009582,0.628378,-0.360084,-0.624039,0.132075,0.117235,-0.007322,0.099384,-0.138199,2.093577,0.036532,-0.049295,0.002342,-0.012835,-0.000446,-0.008201,-0.007378,-0.037095,0.343999,1.667413,0.650713,0.161655,0.187123,0.053473,1.477348,0.646877,0.181662,0.626579,-0.032786,-2.952313,-0.078524,-0.129127,0.003552,
69.500000,77.318768,-0.116542,1.166530,-0.102287,3.649849,-0.372643,-0.031967,94.643875,-1.184745,-0.213945,66.016520,0.250000,66.298828,-0.052296,1.055896,-0.089769,68.000000,48.000000,0.998182,0.449201,0.009582,0.658151,-0.244651,-0.508357,0.104467,0.082997,0.015665,0.064247,-0.110634,2.064140,-0.099592,0.063942,0.000478,-0.012649,-0.000419,-0.008404,-0.006984,-0.036941,0.346274,1.620375,0.654691,0.149896,0.182780,0.050447,1.473406,0.586583,0.162505,-0.163438,-0.436496,0.292995,-0.108800,-0.111043,-0.155295,
70.000000,77.487588,-0.093461,1.143629,-0.025253,3.648869,-0.060094,0.395507,96.454592,-0.890914,-0.120038,66.016520,0.250000,66.318699,-0.015363,1.024001,-0.010474,68.000000,48.000000,0.998182,0.449201,0.009582,0.650757,-0.267167,-0.521569,0.109147,0.100322,0.015111,0.078098,-0.119627,2.117808,-0.053658,0.071384,0.000478,-0.012649,-0.000419,-0.008404,-0.006984,-0.036941,0.362312,1.618060,0.659148,0.164899,0.214753,0.053354,1.491337,0.653005,0.181502,-0.163438,-0.436496,0.292995,-0.108800,-0.111043,-0.155295,
70.500000,77.624108,-0.079010,1.073659,0.004418,0.048227,-1.436470,-0.411877,97.154104,-0.945412,-0.268703,66.387171,0.250000,66.325927,-0.045933,1.096951,0.017519,69.000000,49.000000,0.046726,3.894540,0.009582,0.735243,0.147876,-0.509125,-0.026629,0.040463,0.012335,0.033078,0.023292,1.707485,-0.290693,0.063023,-0.006139,-0.011153,-0.000475,-0.009079,-0.006342,-0.036717,0.356640,1.523120,0.663394,0.153221,0.206568,0.050437,1.491722,0.586207,0.162400,-1.109472,-0.662174,-6.169683,-0.027470,-0.136316,0.077791,
71.000000,77.752276,-0.056058,0.980351,-0.007568,0.048500,-0.518619,-0.043772,97.158603,-1.557332,-0.543846,66.387171,0.250000,66.322777,-0.007379,1.010853,0.004307,69.000000,49.000000,0.046726,3.894540,0.009582,0.737512,0.146568,-0.520293,-0.036641,0.053795,0.011667,0.048679,0.030501,1.691825,-0.266955,0.068765,-0.006139,-0.011153,-0.000475,-0.009079,-0.006342,-0.036717,0.358879,1.523783,0.667833,0.170103,0.240431,0.053474,1.517195,0.660749,0.181382,-1.109472,-0.662174,-6.169683,-0.027470,-0.136316,0.077791,
71.500000,77.851122,-0.069466,0.969820,0.028270,0.046544,0.216887,0.298114,97.167249,-0.988271,-0.278855,66.391244,0.250000,66.330848,-0.002949,0.984821,0.031181,70.000000,50.000000,0.048770,3.607547,0.009582,0.720259,0.018918,-0.490543,-0.024415,0.072027,0.001831,0.066518,0.015001,1.690231,-0.258743,0.040574,-0.004066,-0.011565,-0.000475,-0.008994,-0.006409,-0.036678,0.345766,1.386015,0.672140,0.157546,0.218805,0.050558,1.521971,0.582169,0.162360,-0.083596,-0.161119,-6.597529,0.186170,0.209598,-0.614513,
72.000000,77.964892,-0.092291,0.979881,0.005860,0.051171,0.076083,0.227324,97.177503,-1.112226,-0.339025,66.391244,0.250000,66.324097,-0.010382,1.001404,0.007484,70.000000,50.000000,0.048770,3.607547,0.009582,0.722701,0.018520,-0.507212,-0.032743,0.087037,0.001312,0.081909,0.021524,1.676107,-0.218735,0.041123,-0.004066,-0.011565,-0.000475,-0.008994,-0.006409,-0.036678,0.348034,1.386676,0.676631,0.174296,0.249426,0.053517,1.554108,0.661800,0.181367,-0.083596,-0.161119,-6.597529,0.186170,0.209598,-0.614513,
72.500000,78.110557,-0.099599,0.990173,-0.034300,0.048306,0.292330,-0.025264,97.187029,-1.004101,-0.061167,66.261702,0.250000,66.314912,-0.035144,0.985445,-0.024248,71.000000,51.000000,0.039647,3.539302,0.009582,0.699660,-0.190392,-0.448739,-0.004938,0.072177,0.010793,0.064455,-0.004728,1.633924,-0.305976,0.075279,-0.000064,-0.012239,-0.000440,-0.008883,-0.006197,-0.036619,0.337106,1.235936,0.681095,0.160943,0.217617,0.050503,1.561441,0.576265,0.162344,-0.420366,-0.321301,4.017861,0.553652,-0.083576,0.552995,
73.000000,78.243561,-0.100174,1.003463,-0.012179,0.048762,0.114863,0.077930,97.197350,-0.949034,-0.363792,66.261702,0.250000,66.320856,-0.021575,0.999775,-0.001812,71.000000,51.000000,0.039647,3.539302,0.009582,0.703150,-0.192015,-0.463163,-0.007418,0.086334,0.010300,0.078599,-0.003688,1.631050,-0.266118,0.080301,-0.000064,-0.012239,-0.000440,-0.008883,-0.006197,-0.036619,0.339418,1.236609,0.685561,0.176587,0.244246,0.053405,1.598538,0.656252,0.181336,-0.420366,-0.321301,4.017861,0.553652,-0.083576,0.552995,
73.500000,78.315960,-0.066895,0.956785,0.079391,0.051327,-0.967481,-0.736801,97.213405,-1.026233,-0.286010,66.495676,0.250000,66.342886,-0.041498,1.054393,0.071293,72.000000,52.000000,0.315090,11.206052,0.009582,0.712562,0.153559,-0.535254,-0.100189,0.024008,-0.010363,0.025398,0.097608,1.360053,-0.457065,0.010065,-0.005194,-0.010602,-0.000519,-0.009016,-0.005729,-0.036672,0.331394,1.098862,0.690142,0.161088,0.208927,0.050450,1.604901,0.566305,0.162292,-0.541606,-0.400343,-13.785793,0.014665,-0.361596,-0.812092,
74.000000,78.408063,-0.027577,0.891653,0.025183,0.048466,-0.371235,-0.118157,97.216277,-0.904383,-0.330973,66.495676,0.250000,66.326742,0.008913,0.998463,0.014652,72.000000,52.000000,0.315090,11.206052,0.009582,0.714367,0.152431,-0.543188,-0.111002,0.032463,-0.011021,0.036490,0.106810,1.307392,-0.442766,0.004485,-0.005194,-0.010602,-0.000519,-0.009016,-0.005729,-0.036672,0.333725,1.099566,0.694522,0.176593,0.231660,0.053436,1.645190,0.643368,0.181275,-0.541606,-0.400343,-13.785793,0.014665,-0.361596,-0.812092,
