Time ,gndAlt,velLL X  ,velLL Y  ,velLL Z  ,r,Roll ,Pitch,Yaw  ,gps_velN,gps_velE,Baro Altitude,Baro Altitude RMS,Nav Alt,Nav velLL X,Nav velLL Y,Nav velLL Z,Baro Update Count,GPS Update Count,Baro Chi2,GPS Chi2,Ground Align Chi2,Roll Error,Pitch Error,Yaw Error,Vel N Error,Vel E Error,Vel D Error,velLL X Error,velLL Y Error,N Error (m),E Error (m),Alt Error (m),Acc Bias X Error,Acc Bias Y Error,Acc Bias Z Error,Gyro Bias X Error,Gyro Bias Y Error,Gyro Bias Z Error,Roll Stdev,Pitch Stdev,Yaw Stdev,VN Stdev,VE Stdev,VD Stdev,N Stdev,E Stdev,Alt Stdev,GPSResidual[GPS_N],GPSResidual[GPS_E],GPSResidual[GPS_ALT],GPSResidual[GPS_VN],GPSResidual[GPS_VE],GPSResidual[GPS_VD],
81.500000,79.304187,-0.079242,1.124157,0.047881,0.052549,-1.110108,-0.247729,97.056579,-0.809423,-0.568520,66.509089,0.250000,66.420103,-0.012976,1.102389,0.036396,80.000000,60.000000,0.099857,1.067771,0.005885,0.659378,-0.220443,-1.282255,0.012152,0.093532,-0.012740,0.066265,-0.021768,0.424655,0.344306,-0.115739,0.002259,-0.011541,-0.000450,-0.008532,-0.005304,-0.036776,0.333600,0.682885,0.759455,0.145330,0.145722,0.050035,1.726036,0.493720,0.161750,-0.785243,-0.253795,-1.551386,-0.071825,-0.108211,-0.015248,
82.000000,79.422356,-0.066485,1.048077,0.021843,0.051804,-0.403463,-0.016159,97.064256,-1.039190,-0.238477,66.509089,0.250000,66.411809,0.005576,1.025757,0.009087,80.000000,60.000000,0.099857,1.067771,0.005885,0.661876,-0.222035,-1.295642,0.011523,0.097451,-0.013120,0.072061,-0.022320,0.430731,0.392221,-0.122440,0.002259,-0.011541,-0.000450,-0.008532,-0.005304,-0.036776,0.336121,0.683885,0.763873,0.157621,0.158225,0.052881,1.755866,0.545519,0.180501,-0.785243,-0.253795,-1.551386,-0.071825,-0.108211,-0.015248,
82.500000,79.575272,-0.047868,1.054098,-0.027894,0.044136,0.545429,-0.411095,97.074052,-0.871928,-0.141107,66.335421,0.250000,66.399830,-0.021638,0.984042,-0.031528,81.000000,61.000000,0.059580,1.943009,0.005885,0.635456,-0.241319,-1.351560,0.062414,0.058198,-0.002571,0.026230,-0.070055,0.634559,0.258294,-0.086428,0.003136,-0.011622,-0.000432,-0.008348,-0.005010,-0.036770,0.335652,0.675205,0.768356,0.144873,0.143943,0.050002,1.746527,0.487214,0.161710,0.414970,-0.439196,-2.138187,0.183567,-0.085141,0.540899,
83.000000,79.713401,-0.024598,1.085038,0.000248,0.047191,0.245005,-0.095857,97.085798,-1.026710,-0.218711,66.335421,0.250000,66.407421,0.004888,1.013695,-0.002802,81.000000,61.000000,0.059580,1.943009,0.005885,0.637859,-0.242403,-1.363788,0.064295,0.062175,-0.002999,0.029486,-0.071343,0.666487,0.288640,-0.088083,0.003136,-0.011622,-0.000432,-0.008348,-0.005010,-0.036770,0.338155,0.676226,0.772759,0.157040,0.156286,0.052849,1.775701,0.538494,0.180446,0.414970,-0.439196,-2.138187,0.183567,-0.085141,0.540899,
83.500000,79.819878,-0.022577,1.071663,0.042753,0.052315,-0.334753,0.020481,97.096455,-1.215452,-0.140538,66.527003,0.250000,66.418739,0.007232,1.035628,0.033475,82.000000,62.000000,0.147558,2.799785,0.005885,0.657710,-0.218664,-1.380818,0.030068,0.058909,-0.010385,0.029809,-0.036035,0.589984,0.273552,-0.126575,0.002670,-0.011455,-0.000447,-0.008521,-0.005036,-0.036801,0.337503,0.670373,0.777173,0.144269,0.142728,0.049973,1.767397,0.480801,0.161671,-0.130435,-0.186051,-7.519775,-0.318655,0.144135,0.074227,
84.000000,79.937841,-0.025785,1.045317,0.018710,0.049489,-0.111435,0.056177,97.106983,-0.790907,-0.246586,66.527003,0.250000,66.411333,0.007152,1.010104,0.008299,82.000000,62.000000,0.147558,2.799785,0.005885,0.658688,-0.219685,-1.396308,0.028564,0.061481,-0.010787,0.032937,-0.035213,0.604794,0.303866,-0.132118,0.002670,-0.011455,-0.000447,-0.008521,-0.005036,-0.036801,0.340043,0.671393,0.781617,0.156517,0.155099,0.052815,1.795920,0.531907,0.180392,-0.130435,-0.186051,-7.519775,-0.318655,0.144135,0.074227,
84.500000,80.095239,-0.026786,1.048374,-0.031517,0.048507,0.267961,-0.022436,97.117218,-1.047482,-0.116002,66.290202,0.250000,66.398768,-0.000354,0.990778,-0.035187,83.000000,63.000000,0.150976,2.289815,0.005885,0.659175,-0.247900,-1.406300,0.050846,0.057534,-0.002581,0.026432,-0.057596,0.787441,0.293611,-0.091619,0.003245,-0.011596,-0.000431,-0.008529,-0.004989,-0.036801,0.339206,0.667603,0.786061,0.144315,0.142247,0.049946,1.792665,0.475385,0.161631,0.635746,-0.145135,-4.007028,-0.436924,0.072826,-0.161873,
85.000000,80.232217,-0.025822,1.060967,-0.000322,0.046401,0.125865,0.017611,97.127335,-0.990356,-0.282988,66.290202,0.250000,66.407128,0.003162,1.003886,-0.003306,83.000000,63.000000,0.150976,2.289815,0.005885,0.662216,-0.248524,-1.421642,0.050245,0.060576,-0.002984,0.028985,-0.057081,0.812944,0.323379,-0.093268,0.003245,-0.011596,-0.000431,-0.008529,-0.004989,-0.036801,0.341750,0.668626,0.790503,0.156443,0.154519,0.052784,1.821088,0.526618,0.180337,0.635746,-0.145135,-4.007028,-0.436924,0.072826,-0.161873,
85.500000,80.247321,-0.591895,0.116922,0.242355,0.055719,-19.810483,9.856805,96.070753,0.262113,-0.535006,66.485270,0.250000,66.360655,-0.571341,0.154818,0.229972,84.000000,64.000000,0.063396,1.527953,0.005885,0.706364,-0.205717,-1.311815,-0.020397,0.007179,-0.012900,0.020554,0.037896,0.649534,0.202278,-0.124228,0.002829,-0.011434,-0.000442,-0.008756,-0.004807,-0.036820,0.349797,0.663989,0.795930,0.143973,0.141526,0.049973,1.817206,0.470900,0.161591,-0.419767,-0.339489,4.479461,-0.117908,-0.107617,0.258058,
86.000000,80.048379,-1.140358,-1.056215,0.215879,0.048390,-6.089336,2.273060,97.896902,1.261884,-1.064426,66.485270,0.250000,66.254970,-1.134386,-1.046547,0.203648,84.000000,64.000000,0.063396,1.527953,0.005885,0.714482,-0.235104,-1.421498,-0.025769,-0.026945,-0.011609,0.005972,0.009668,0.637122,0.196132,-0.130658,0.002829,-0.011434,-0.000442,-0.008756,-0.004807,-0.036820,0.340985,0.668403,0.799009,0.158377,0.154008,0.053083,1.843861,0.522355,0.180274,-0.419767,-0.339489,4.479461,-0.117908,-0.107617,0.258058,
86.500000,79.774629,-1.149429,-1.200557,0.220690,0.048324,0.579310,-0.873954,98.067080,1.276469,-0.878772,66.239024,0.250000,66.156341,-1.158848,-1.183139,0.208277,85.000000,65.000000,0.000052,0.524111,0.005885,0.695183,-0.205429,-1.473217,-0.042830,-0.044437,-0.012430,-0.009419,0.017418,0.538487,0.115086,-0.140019,0.002689,-0.011384,-0.000444,-0.008848,-0.004751,-0.036816,0.339008,0.666556,0.802843,0.144930,0.141856,0.050227,1.801087,0.463248,0.161576,-0.227074,-0.189577,3.088589,0.005267,0.039201,0.029887,
87.000000,79.501273,-1.079615,-1.119698,0.223046,0.048613,0.642565,-0.396062,98.084073,1.239631,-0.900957,66.239024,0.250000,66.052566,-1.085996,-1.098500,0.210692,85.000000,65.000000,0.000052,0.524111,0.005885,0.690367,-0.203541,-1.483233,-0.045561,-0.040526,-0.012632,-0.006381,0.021198,0.516719,0.094057,-0.146554,0.002689,-0.011384,-0.000444,-0.008848,-0.004751,-0.036816,0.341469,0.667598,0.807217,0.156677,0.154184,0.053011,1.823592,0.515284,0.180321,-0.227074,-0.189577,3.088589,0.005267,0.039201,0.029887,
87.500000,79.228748,-1.049349,-1.129466,0.237320,0.051837,-0.912225,-0.195491,98.094877,1.096986,-1.012082,66.215281,0.250000,66.007021,-1.072745,-1.013215,0.211951,86.000000,66.000000,0.342197,3.394726,0.005885,0.731950,-0.169161,-1.531918,-0.135649,-0.069464,-0.025583,-0.023397,0.116251,0.089417,-0.093748,-0.217215,0.002187,-0.011173,-0.000465,-0.009222,-0.004698,-0.036823,0.339902,0.665888,0.810774,0.142914,0.142133,0.050085,1.766776,0.455356,0.161611,-1.139486,-0.559354,-1.152436,0.219813,0.264435,0.266212,
88.000000,78.948767,-1.033827,-1.183174,0.237990,0.050106,-0.442822,0.001583,98.102982,1.097876,-0.424322,66.215281,0.250000,65.902079,-1.055199,-1.059367,0.212096,86.000000,66.000000,0.342197,3.394726,0.005885,0.734832,-0.171014,-1.545285,-0.143663,-0.070376,-0.026007,-0.021372,0.123807,0.019777,-0.128527,-0.230372,0.002187,-0.011173,-0.000465,-0.009222,-0.004698,-0.036823,0.342441,0.666908,0.815186,0.155100,0.154457,0.052915,1.784234,0.508137,0.180355,-1.139486,-0.559354,-1.152436,0.219813,0.264435,0.266212,
88.500000,78.672756,-1.042156,-1.162702,0.220558,0.050646,0.566815,0.339664,98.113815,1.573940,-1.011119,65.627452,0.250000,65.717008,-1.035041,-1.095736,0.211549,87.000000,67.000000,0.678558,3.574327,0.005885,0.700683,-0.195056,-1.424639,-0.090263,-0.033257,-0.009185,0.007115,0.066966,0.184344,-0.028094,-0.156967,0.002320,-0.011315,-0.000441,-0.008866,-0.004816,-0.036716,0.340689,0.665476,0.818721,0.142204,0.142616,0.049998,1.727011,0.447640,0.161611,0.507158,0.291501,8.395419,0.200756,0.115572,-0.198155,
89.000000,78.403625,-1.056016,-1.120939,0.221356,0.048325,0.135290,0.152311,98.122421,1.319300,-0.775115,65.627452,0.250000,65.612212,-1.046294,-1.047816,0.212149,87.000000,67.000000,0.678558,3.574327,0.005885,0.703325,-0.193545,-1.442453,-0.096830,-0.030405,-0.009433,0.009722,0.073123,0.137755,-0.043727,-0.161881,0.002320,-0.011315,-0.000441,-0.008866,-0.004816,-0.036716,0.343244,0.666487,0.823172,0.154379,0.154934,0.052816,1.739419,0.501363,0.180330,0.507158,0.291501,8.395419,0.200756,0.115572,-0.198155,
89.500000,78.142791,-1.061315,-1.094728,0.208065,0.046769,0.302715,0.176351,98.132613,1.396004,-0.562973,65.397227,0.250000,65.446093,-1.037525,-1.057648,0.211703,88.000000,68.000000,0.398927,2.623818,0.005885,0.685237,-0.202765,-1.398905,-0.062433,-0.010793,0.003423,0.023791,0.037080,0.252695,0.008264,-0.100644,0.002377,-0.011409,-0.000424,-0.008639,-0.004862,-0.036673,0.341249,0.665100,0.827043,0.142566,0.142961,0.049925,1.676990,0.442261,0.161573,0.381458,0.144379,7.640247,0.070153,0.058425,-0.103387,
90.000000,77.886696,-1.065478,-1.072824,0.208491,0.047950,0.006170,0.105162,98.142647,1.166778,-0.989830,65.397227,0.250000,65.341229,-1.038431,-1.031570,0.212023,88.000000,68.000000,0.398927,2.623818,0.005885,0.688957,-0.201981,-1.415471,-0.066962,-0.007706,0.003311,0.027047,0.041254,0.220538,0.003903,-0.099226,0.002377,-0.011409,-0.000424,-0.008639,-0.004862,-0.036673,0.343793,0.666117,0.831479,0.154939,0.155272,0.052749,1.684111,0.496928,0.180261,0.381458,0.144379,7.640247,0.070153,0.058425,-0.103387,
90.500000,77.488222,-0.177062,-0.222400,0.715677,0.067093,19.952234,-19.165389,94.741232,0.764828,-0.577572,65.092184,0.250000,64.965464,-0.212991,-0.263803,0.738059,89.000000,69.000000,0.530400,4.345080,0.005885,0.731292,-0.142792,-1.689446,0.002816,-0.013337,0.021586,-0.035929,-0.041404,0.359350,-0.063051,0.000179,0.002479,-0.011590,-0.000393,-0.008464,-0.004681,-0.036711,0.379420,0.656477,0.847172,0.143208,0.142582,0.049913,1.623257,0.438315,0.161507,0.428112,-0.075019,6.242696,-0.032523,-0.183729,0.774307,
91.000000,77.219380,1.051255,0.995833,0.664769,0.054530,5.945943,-6.002668,97.770649,-0.840053,1.041409,65.092184,0.250000,64.610748,1.046658,0.997525,0.693134,89.000000,69.000000,0.530400,4.345080,0.005885,0.662819,-0.142392,-1.534556,0.014087,0.033070,0.029279,-0.004596,0.001691,0.365157,-0.056372,0.012871,0.002479,-0.011590,-0.000393,-0.008464,-0.004681,-0.036711,0.349296,0.664739,0.841359,0.158343,0.155805,0.053258,1.627266,0.493785,0.180142,0.428112,-0.075019,6.242696,-0.032523,-0.183729,0.774307,
91.500000,77.043663,1.157238,1.191411,0.678236,0.046572,0.757014,1.354979,98.186696,-1.259130,0.825335,64.548858,0.250000,64.274227,1.180364,1.070209,0.700634,90.000000,70.000000,0.000001,6.396082,0.005885,0.607145,-0.176749,-1.460674,0.142392,0.068785,0.022551,0.023126,-0.121202,0.997370,0.048561,0.014267,0.002306,-0.011516,-0.000402,-0.007747,-0.004755,-0.036853,0.342159,0.664520,0.842984,0.146768,0.142864,0.050445,1.582985,0.437458,0.161493,1.749421,0.146118,1.937410,-0.272322,0.166469,-0.520017,
92.000000,76.871639,1.034283,1.190828,0.682377,0.046836,-0.190498,0.861609,98.199180,-0.834255,0.294594,64.548858,0.250000,63.923688,1.057654,1.069067,0.704765,90.000000,70.000000,0.000001,6.396082,0.005885,0.615354,-0.182957,-1.481210,0.141375,0.070111,0.022204,0.023371,-0.121760,1.068360,0.083694,0.025214,0.002306,-0.011516,-0.000402,-0.007747,-0.004755,-0.036853,0.344651,0.665535,0.847438,0.159004,0.155184,0.053194,1.588242,0.493542,0.180248,1.749421,0.146118,1.937410,-0.272322,0.166469,-0.520017,
92.500000,76.687983,0.944308,1.102274,0.693002,0.050715,-1.514235,1.123281,98.204547,-1.411395,0.325920,64.030827,0.250000,63.630860,1.073258,1.117472,0.706329,91.000000,71.000000,0.301853,5.052359,0.005885,0.702314,-0.263705,-1.392628,-0.008469,0.154366,0.013133,0.128949,0.015197,0.556399,0.460069,-0.026703,0.002635,-0.011509,-0.000414,-0.008540,-0.005327,-0.037302,0.341239,0.664162,0.850547,0.145272,0.142002,0.050191,1.560974,0.438711,0.161593,-1.303714,0.747501,5.291799,-0.434158,0.330135,0.151199,
93.000000,76.487515,0.877681,1.007096,0.693984,0.050579,-0.450591,0.292451,98.230042,-1.130733,0.744907,64.030827,0.250000,63.278612,1.011354,1.024740,0.706830,91.000000,71.000000,0.301853,5.052359,0.005885,0.703555,-0.262278,-1.418896,-0.014220,0.157792,0.012538,0.133673,0.017644,0.550826,0.538249,-0.020533,0.002635,-0.011509,-0.000414,-0.008540,-0.005327,-0.037302,0.343704,0.665193,0.855034,0.157321,0.154309,0.052953,1.568013,0.494921,0.180352,-1.303714,0.747501,5.291799,-0.434158,0.330135,0.151199,
93.500000,76.281294,0.860377,0.966500,0.688587,0.045839,-0.426533,0.062671,98.242072,-1.663398,0.687626,63.125757,0.250000,62.899839,1.007719,1.034021,0.707200,92.000000,72.000000,0.082945,2.484056,0.005885,0.731174,-0.273479,-1.369734,-0.066531,0.163729,0.018406,0.147342,0.067521,0.311519,0.624381,0.014229,0.002803,-0.011587,-0.000406,-0.008770,-0.005354,-0.037351,0.340293,0.663811,0.858407,0.143255,0.141439,0.049997,1.558856,0.442317,0.161609,-0.689603,0.009187,6.139628,0.219839,0.019638,-0.020028,
94.000000,76.070486,0.851206,0.936346,0.689148,0.046061,-0.122185,0.030567,98.252670,-0.841328,0.519764,63.125757,0.250000,62.547422,1.005470,1.010037,0.707386,92.000000,72.000000,0.082945,2.484056,0.005885,0.731355,-0.273404,-1.386254,-0.073851,0.169413,0.018043,0.154264,0.073691,0.276592,0.707881,0.023097,0.002803,-0.011587,-0.000406,-0.008770,-0.005354,-0.037351,0.342812,0.664833,0.862820,0.155474,0.153766,0.052789,1.570052,0.498603,0.180321,-0.689603,0.009187,6.139628,0.219839,0.019638,-0.020028,
94.500000,75.859851,0.842182,0.925001,0.681614,0.048867,-0.022182,0.048605,98.262828,-0.767779,0.744139,62.387991,0.250000,62.161118,1.004482,1.006454,0.706860,93.000000,72.000000,0.095497,14.287996,0.005885,0.736282,-0.278744,-1.402755,-0.082621,0.176425,0.025059,0.162300,0.081453,0.235372,0.796320,0.068457,0.002868,-0.011650,-0.000396,-0.008788,-0.005354,-0.037352,0.344999,0.665698,0.867226,0.168081,0.166401,0.050109,1.585509,0.562628,0.162048,0.976775,-0.747107,9.209178,-0.668268,1.011335,-0.760942,
95.000000,75.648661,0.832637,0.916753,0.682225,0.049257,-0.023828,0.044014,98.273192,-1.046224,0.626619,62.387991,0.250000,61.808737,1.002109,1.005335,0.707294,93.000000,72.000000,0.095497,14.287996,0.005885,0.738324,-0.279358,-1.418879,-0.090547,0.182770,0.024830,0.169471,0.088582,0.192262,0.886366,0.080694,0.002868,-0.011650,-0.000396,-0.008788,-0.005354,-0.037352,0.347521,0.666736,0.871635,0.181028,0.179384,0.052898,1.606020,0.634410,0.180841,0.976775,-0.747107,9.209178,-0.668268,1.011335,-0.760942,
95.500000,75.698908,0.320968,0.345962,0.079825,4.881593,-9.993533,9.034852,98.674784,-0.395806,0.266770,61.889741,0.250000,61.786665,0.405641,0.457291,0.093165,94.000000,73.000000,0.136232,1.114910,0.005885,0.744334,-0.223871,-1.066099,-0.098977,0.065641,0.013327,0.084673,0.111329,0.213536,0.477499,0.045974,0.002828,-0.011619,-0.000405,-0.008677,-0.004738,-0.036980,0.342916,0.663970,0.875520,0.150968,0.151739,0.049900,1.604189,0.512751,0.161841,0.052909,-0.897547,-0.079598,0.228713,-0.161250,0.022785,
96.000000,75.659687,-0.179902,-0.191517,0.087163,7.248662,-2.364527,2.363134,102.773937,0.095530,-0.213828,61.889741,0.250000,61.738853,-0.099370,-0.096728,0.100943,94.000000,73.000000,0.136232,1.114910,0.005885,0.721290,-0.280523,-1.167817,-0.107577,0.052366,0.013737,0.080532,0.094789,0.161495,0.506498,0.052562,0.002828,-0.011619,-0.000405,-0.008677,-0.004738,-0.036980,0.329185,0.671217,0.878978,0.163449,0.164202,0.052753,1.625632,0.575009,0.180497,0.052909,-0.897547,-0.079598,0.228713,-0.161250,0.022785,
96.500000,75.588155,-0.184282,-0.170645,0.079059,7.250153,1.514419,-1.610942,106.414880,-0.032420,-0.444366,61.549997,0.250000,61.634925,-0.187743,-0.182607,0.104710,95.000000,74.000000,0.335665,4.417178,0.005885,0.639428,-0.245682,-1.217140,0.006658,-0.003328,0.025537,-0.003460,-0.011962,0.652606,0.235880,0.117111,0.002549,-0.011649,-0.000392,-0.008131,-0.004390,-0.036715,0.317863,0.671887,0.883309,0.145320,0.145584,0.049871,1.619281,0.490173,0.161617,1.253921,-0.717780,5.905770,-0.055261,0.103321,-0.151764,
97.000000,75.531333,-0.078502,-0.061666,0.080754,7.249956,0.649134,-0.739607,110.044431,0.806587,0.178731,61.549997,0.250000,61.583352,-0.073118,-0.074001,0.106476,95.000000,74.000000,0.335665,4.417178,0.005885,0.622680,-0.281724,-1.225226,0.007429,0.007891,0.025522,0.005384,-0.012335,0.656377,0.237187,0.129617,0.002549,-0.011649,-0.000392,-0.008131,-0.004390,-0.036715,0.317255,0.674272,0.887598,0.157805,0.158039,0.052651,1.641232,0.548285,0.180244,1.253921,-0.717780,5.905770,-0.055261,0.103321,-0.151764,
97.500000,75.473143,-0.046482,-0.042437,0.108433,7.250995,-0.129625,-0.203326,113.659594,-0.187036,-0.243004,61.882002,0.250000,61.647736,-0.053624,-0.037725,0.107706,96.000000,75.000000,0.985881,1.005990,0.005885,0.610934,-0.303228,-1.213112,-0.002169,-0.009310,-0.000965,-0.007141,0.004712,0.607416,0.111208,0.015363,0.002460,-0.011466,-0.000425,-0.008172,-0.004280,-0.036684,0.315375,0.670855,0.891812,0.144073,0.144423,0.049787,1.625651,0.478519,0.161477,-0.161225,-0.311902,3.826742,0.070357,-0.014862,-0.239025,
98.000000,75.412112,-0.045914,-0.048119,0.108553,7.249972,-0.013475,0.078231,117.271238,-0.349069,-0.008102,61.882002,0.250000,61.595108,-0.039051,-0.047496,0.107520,96.000000,75.000000,0.985881,1.005990,0.005885,0.591917,-0.343315,-1.227860,-0.003935,0.004371,-0.001265,0.006863,0.000624,0.606028,0.110109,0.014549,0.002460,-0.011466,-0.000425,-0.008172,-0.004280,-0.036684,0.323240,0.669141,0.896184,0.157721,0.158673,0.052586,1.647659,0.535185,0.180081,-0.161225,-0.311902,3.826742,0.070357,-0.014862,-0.239025,
98.500000,75.350674,-0.101065,-0.068465,0.103757,7.251217,-0.502952,1.049362,120.879611,0.039109,-0.053380,61.480023,0.250000,61.513535,0.008267,-0.015117,0.107076,97.000000,76.000000,0.115806,3.575705,0.005885,0.609406,-0.456545,-1.238110,-0.100105,0.065286,0.003050,0.109333,0.053348,0.185782,0.241986,0.044393,0.002784,-0.011718,-0.000413,-0.008630,-0.004561,-0.036602,0.328544,0.660284,0.900432,0.147084,0.149027,0.049743,1.629964,0.473061,0.161375,-1.034101,0.114578,5.577798,-0.030322,0.441675,-0.171445,
99.000000,75.281430,-0.174462,-0.082885,0.104156,7.248187,-0.034168,0.491500,124.494264,0.332047,-0.178015,61.480023,0.250000,61.461160,-0.039017,-0.044020,0.106892,97.000000,76.000000,0.115806,3.575705,0.005885,0.579831,-0.492949,-1.261949,-0.108457,0.087692,0.002509,0.135445,0.038865,0.133709,0.280336,0.045521,0.002784,-0.011718,-0.000413,-0.008630,-0.004561,-0.036602,0.343117,0.654788,0.904881,0.163179,0.166604,0.052540,1.652213,0.530591,0.179957,-1.034101,0.114578,5.577798,-0.030322,0.441675,-0.171445,
99.500000,75.210501,-0.159366,-0.055161,0.101368,7.249177,0.325428,-0.779018,128.102934,0.201009,-0.080757,61.478693,0.250000,61.412284,-0.091146,-0.047985,0.106960,98.000000,77.000000,0.007599,7.464498,0.005885,0.513921,-0.476950,-1.274076,-0.049863,0.047695,0.005433,0.068221,0.007176,0.292843,0.114327,0.043909,0.003214,-0.011418,-0.000417,-0.008392,-0.004173,-0.036740,0.350714,0.637534,0.909341,0.154876,0.159510,0.049710,1.636504,0.472763,0.161295,0.348108,-0.316701,9.435070,0.429020,-0.520635,0.728702,
100.000000,75.146082,-0.120212,-0.022762,0.101575,7.249890,0.228909,-0.099413,131.718373,0.485875,0.330343,61.478693,0.250000,61.359835,-0.026515,-0.032849,0.107190,98.000000,77.000000,0.007599,7.464498,0.005885,0.485513,-0.507985,-1.285687,-0.055150,0.075547,0.005410,0.093698,-0.010088,0.266729,0.145335,0.046378,0.003214,-0.011418,-0.000417,-0.008392,-0.004173,-0.036740,0.369381,0.628795,0.913651,0.174576,0.180898,0.052511,1.659999,0.533705,0.179861,0.348108,-0.316701,9.435070,0.429020,-0.520635,0.728702,
100.500000,75.386595,0.452021,0.041934,-0.486998,2.291802,1.230967,-10.489464,134.067352,-0.563757,-0.570089,61.745085,0.250000,61.729756,0.481833,-0.088040,-0.508964,99.000000,78.000000,1.383601,2.558606,0.005885,0.361274,-0.549605,-1.290545,0.069567,0.128159,-0.021792,0.029812,-0.129974,0.676835,0.299367,-0.094300,0.004912,-0.011165,-0.000450,-0.008111,-0.004143,-0.036792,0.372935,0.602852,0.921832,0.170036,0.172834,0.049818,1.637535,0.475933,0.161242,0.956031,0.416731,2.829429,0.318955,-0.328064,-0.083126,
101.000000,75.706014,1.018478,0.127786,-0.479372,0.048684,0.758439,-2.489918,134.479219,-0.791319,0.624537,61.745085,0.250000,61.981836,1.087143,-0.025325,-0.498337,99.000000,78.000000,1.383601,2.558606,0.005885,0.354402,-0.545993,-1.259563,0.075234,0.174418,-0.018737,0.068665,-0.153111,0.713559,0.375789,-0.104421,0.004912,-0.011165,-0.000450,-0.008111,-0.004143,-0.036792,0.370287,0.602477,0.922816,0.193227,0.196360,0.052849,1.663426,0.542416,0.179849,0.956031,0.416731,2.829429,0.318955,-0.328064,-0.083126,
101.500000,76.059666,1.047874,0.135500,-0.499410,0.048784,-0.427165,0.670997,134.508470,-0.721377,0.648217,61.705946,0.250000,62.122664,1.128387,0.030995,-0.495663,100.000000,79.000000,1.070614,0.468469,0.005885,0.414812,-0.463248,-1.254851,0.036654,0.147984,0.003630,0.080513,-0.104505,0.650084,0.291864,0.003169,0.003342,-0.010789,-0.000440,-0.008007,-0.003995,-0.036742,0.349173,0.571024,0.926242,0.180747,0.183284,0.050010,1.645796,0.486674,0.161291,-0.189715,-0.324734,0.956119,-0.059799,-0.236856,-0.153593,
102.000000,76.408875,0.978777,0.111184,-0.497047,0.045931,-0.037423,0.624738,134.517340,-0.694591,0.505822,61.705946,0.250000,62.371012,1.080261,-0.010400,-0.493777,100.000000,79.000000,1.070614,0.468469,0.005885,0.416174,-0.465483,-1.270503,0.033761,0.173363,0.003113,0.101484,-0.121584,0.667659,0.372498,0.004600,0.003342,-0.010789,-0.000440,-0.008007,-0.003995,-0.036742,0.350751,0.572087,0.930639,0.202768,0.205834,0.052780,1.674001,0.558232,0.179942,-0.189715,-0.324734,0.956119,-0.059799,-0.236856,-0.153593,
102.500000,76.748761,0.953614,0.080229,-0.490036,0.046100,-0.667255,-0.074209,134.530735,-0.969715,0.791239,62.443967,0.250000,62.642814,1.043491,0.029758,-0.493215,101.000000,80.000000,0.008387,7.381637,0.005885,0.461722,-0.344234,-1.291566,-0.009850,0.116990,-0.003327,0.089878,-0.050471,0.562570,0.199766,-0.020544,0.001673,-0.010097,-0.000466,-0.007873,-0.003864,-0.036697,0.328300,0.532307,0.934873,0.184067,0.186476,0.049888,1.662055,0.498352,0.161330,-0.258454,-0.559136,13.060658,0.004337,-0.141224,-0.090602,
103.000000,77.083055,0.948486,0.045345,-0.489486,0.050101,-0.100535,0.130477,134.539829,-0.883177,0.594188,62.443967,0.250000,62.890378,1.057689,-0.015337,-0.492941,101.000000,80.000000,0.008387,7.381637,0.005885,0.462376,-0.344169,-1.305687,-0.015412,0.136787,-0.003616,0.109203,-0.060681,0.556310,0.263477,-0.022533,0.001673,-0.010097,-0.000466,-0.007873,-0.003864,-0.036697,0.330062,0.533441,0.939217,0.204492,0.207350,0.052685,1.692069,0.572323,0.179968,-0.258454,-0.559136,13.060658,0.004337,-0.141224,-0.090602,
103.500000,77.420187,0.940531,0.010589,-0.504725,0.044797,-0.714445,-0.067924,134.550751,-0.676487,0.893021,62.778662,0.250000,63.074710,1.041688,0.026101,-0.493029,102.000000,81.000000,0.253732,1.488330,0.005885,0.507426,-0.238949,-1.318676,-0.064401,0.079038,0.011529,0.101157,0.015512,0.410070,0.069029,0.044440,0.000134,-0.009591,-0.000466,-0.007736,-0.003742,-0.036665,0.309636,0.492420,0.943453,0.182125,0.184029,0.049804,1.682460,0.507882,0.161316,-0.314923,-0.598815,-0.560720,0.072754,-0.086078,0.454531,
104.000000,77.754364,0.932277,-0.029005,-0.504345,0.048276,-0.171251,0.159298,134.559087,-0.075054,0.683708,62.778662,0.250000,63.322376,1.051409,-0.017261,-0.492952,102.000000,81.000000,0.253732,1.488330,0.005885,0.507913,-0.239857,-1.332333,-0.073640,0.093277,0.011166,0.119132,0.011744,0.375609,0.112381,0.049877,0.000134,-0.009591,-0.000466,-0.007736,-0.003742,-0.036665,0.311595,0.493656,0.947779,0.200668,0.202940,0.052600,1.713704,0.581587,0.179925,-0.314923,-0.598815,-0.560720,0.072754,-0.086078,0.454531,
