Time ,gndAlt,velLL X  ,velLL Y  ,velLL Z  ,r,Roll ,Pitch,Yaw  ,gps_velN,gps_velE,Baro Altitude,Baro Altitude RMS,Nav Alt,Nav velLL X,Nav velLL Y,Nav velLL Z,Baro Update Count,GPS Update Count,Baro Chi2,GPS Chi2,Ground Align Chi2,Roll Error,Pitch Error,Yaw Error,Vel N Error,Vel E Error,Vel D Error,velLL X Error,velLL Y Error,N Error (m),E Error (m),Alt Error (m),Acc Bias X Error,Acc Bias Y Error,Acc Bias Z Error,Gyro Bias X Error,Gyro Bias Y Error,Gyro Bias Z Error,Roll Stdev,Pitch Stdev,Yaw Stdev,VN Stdev,VE Stdev,VD Stdev,N Stdev,E Stdev,Alt Stdev,GPSResidual[GPS_N],GPSResidual[GPS_E],GPSResidual[GPS_ALT],GPSResidual[GPS_VN],GPSResidual[GPS_VE],GPSResidual[GPS_VD],
212.500000,138.988282,-0.065834,-0.007474,0.030872,0.071914,0.114304,-0.099309,98.463617,0.011020,-0.065628,115.085571,0.250000,115.315120,-0.040085,-0.007217,0.003980,211.000000,189.000000,0.587659,3.259208,0.005858,0.303346,-0.024188,-3.454869,-0.006588,0.024842,-0.027821,0.025749,0.000257,1.029895,-0.364545,0.069870,-0.000481,-0.004733,-0.000424,-0.005278,-0.004030,-0.034539,0.203118,0.220119,1.735989,0.094576,0.094715,0.045681,2.431858,1.488271,0.149161,-0.000410,-0.008708,-0.315579,0.051794,-0.015024,-0.306098,
213.000000,138.971036,-0.062625,0.000321,0.031567,0.071634,0.038363,0.001137,98.475791,-0.077653,-0.087564,115.085571,0.250000,115.313512,-0.032726,0.002378,0.002404,211.000000,189.000000,0.587659,3.259208,0.005858,0.306423,-0.027994,-3.471682,-0.008487,0.029170,-0.029792,0.029898,0.002057,1.025893,-0.351342,0.055773,-0.000481,-0.004733,-0.000424,-0.005278,-0.004030,-0.034539,0.206450,0.223198,1.740032,0.105532,0.105641,0.048517,2.435821,1.496928,0.165427,-0.000410,-0.008708,-0.315579,0.051794,-0.015024,-0.306098,
213.500000,138.991142,-0.067881,-0.010486,0.023181,0.072535,-0.388645,0.166934,98.488716,0.187912,0.026495,115.077330,0.250000,115.309726,-0.018628,0.027543,-0.012425,212.000000,190.000000,0.612669,4.541542,0.005858,0.331239,-0.036262,-3.500963,-0.045599,0.044477,-0.035876,0.049253,0.038029,0.876057,-0.264597,0.080940,-0.000527,-0.004723,-0.000426,-0.005369,-0.004060,-0.034551,0.203422,0.220407,1.744051,0.094793,0.094827,0.045670,2.429623,1.487303,0.149158,-0.520638,0.331932,-1.368831,-0.056808,0.002447,-0.305807,
214.000000,138.970646,-0.079821,-0.038946,0.036603,0.073603,-0.211754,0.085700,98.500643,0.067231,-0.218808,115.077330,0.250000,115.312082,-0.025657,0.002703,-0.000429,212.000000,190.000000,0.612669,4.541542,0.005858,0.333838,-0.038372,-3.518542,-0.050444,0.047311,-0.037806,0.054164,0.041649,0.851752,-0.242011,0.062816,-0.000527,-0.004723,-0.000426,-0.005369,-0.004060,-0.034551,0.206750,0.223482,1.748105,0.105748,0.105764,0.048507,2.433310,1.494828,0.165420,-0.520638,0.331932,-1.368831,-0.056808,0.002447,-0.305807,
214.500000,138.944591,-0.076177,-0.042466,0.036017,0.072697,0.150894,-0.231843,98.511936,0.148261,-0.072809,115.321060,0.250000,115.312007,-0.041169,-0.015889,-0.000126,213.000000,191.000000,0.000872,0.897454,0.005858,0.321331,-0.023377,-3.532627,-0.034148,0.029730,-0.036846,0.035008,0.026577,0.894784,-0.288787,0.043718,-0.000503,-0.004724,-0.000425,-0.005313,-0.003987,-0.034558,0.203758,0.220743,1.752149,0.095007,0.095006,0.045662,2.428936,1.486385,0.149152,0.194613,-0.182323,1.183102,0.046824,-0.053587,0.072222,
215.000000,138.920270,-0.059735,-0.031243,0.038474,0.068519,0.060592,-0.101965,98.524147,0.102958,-0.002688,115.321060,0.250000,115.312009,-0.020543,-0.001271,0.000417,213.000000,191.000000,0.000872,0.897454,0.005858,0.324261,-0.025936,-3.549108,-0.036822,0.034230,-0.038735,0.039192,0.029972,0.876825,-0.273113,0.025118,-0.000503,-0.004724,-0.000425,-0.005313,-0.003987,-0.034558,0.207080,0.223813,1.756191,0.105992,0.105988,0.048498,2.432629,1.493112,0.165411,0.194613,-0.182323,1.183102,0.046824,-0.053587,0.072222,
215.500000,138.940768,-0.049752,-0.040765,-0.013227,0.070830,-0.399817,-0.271120,98.538013,0.043188,-0.041917,115.126558,0.250000,115.299173,-0.035033,0.026649,-0.044391,214.000000,192.000000,0.378371,1.315654,0.005858,0.360902,-0.003482,-3.553919,-0.070681,0.006419,-0.030567,0.014720,0.067415,0.842654,-0.294728,0.063028,-0.000503,-0.004736,-0.000420,-0.005450,-0.003877,-0.034555,0.203637,0.220614,1.760244,0.094921,0.094920,0.045639,2.427946,1.484982,0.149138,0.329950,0.169356,0.177096,-0.138075,-0.122957,-0.025604,
216.000000,138.927316,-0.030599,-0.071902,0.024866,0.074310,-0.253042,-0.124907,98.548986,0.003386,-0.035600,115.126558,0.250000,115.309386,-0.013373,0.001548,-0.007171,214.000000,192.000000,0.378371,1.315654,0.005858,0.363917,-0.005994,-3.570217,-0.075682,0.006361,-0.032563,0.017226,0.073450,0.805836,-0.291907,0.047537,-0.000503,-0.004736,-0.000420,-0.005450,-0.003877,-0.034555,0.206960,0.223684,1.764285,0.105838,0.105839,0.048476,2.431577,1.491142,0.165387,0.329950,0.169356,0.177096,-0.138075,-0.122957,-0.025604,
216.500000,138.934298,-0.025048,-0.090638,-0.007391,0.066912,-0.301740,-0.063169,98.561428,0.078926,-0.019432,115.182357,0.250000,115.301753,-0.013066,0.011501,-0.034774,215.000000,193.000000,0.179231,0.991895,0.005858,0.374586,-0.004649,-3.595174,-0.103255,-0.002576,-0.026950,0.011982,0.102138,0.626293,-0.348748,0.072361,-0.000517,-0.004731,-0.000416,-0.005487,-0.003859,-0.034547,0.203513,0.220479,1.768314,0.094826,0.094833,0.045624,2.427030,1.483484,0.149120,-0.681266,-0.281545,0.020047,0.006999,-0.000509,-0.011101,
217.000000,138.915297,-0.021654,-0.112303,0.022883,0.067873,-0.177096,-0.010389,98.572952,0.074383,-0.069123,115.182357,0.250000,115.309810,-0.007184,-0.002912,-0.005585,215.000000,193.000000,0.179231,0.991895,0.005858,0.376520,-0.007657,-3.612028,-0.110492,-0.002178,-0.029012,0.014470,0.109391,0.572611,-0.350290,0.058661,-0.000517,-0.004731,-0.000416,-0.005487,-0.003859,-0.034547,0.206838,0.223550,1.772360,0.105741,0.105753,0.048461,2.430572,1.489300,0.165360,-0.681266,-0.281545,0.020047,0.006999,-0.000509,-0.011101,
217.500000,138.854548,-0.022658,-0.102784,0.068464,0.073781,0.620734,0.028335,98.584679,0.160308,0.015943,115.478351,0.250000,115.322002,-0.004962,-0.054944,0.032018,216.000000,194.000000,0.310732,1.441164,0.005858,0.328384,-0.010328,-3.643859,-0.050775,0.006667,-0.038044,0.017696,0.047840,0.717213,-0.320032,0.000646,-0.000509,-0.004733,-0.000419,-0.005275,-0.003857,-0.034565,0.203603,0.220573,1.776380,0.094774,0.094794,0.045614,2.426818,1.481600,0.149101,0.454793,0.129277,-1.071819,0.174413,0.006337,0.033815,
218.000000,138.817872,-0.025435,-0.056757,0.045544,0.072926,0.291761,0.031480,98.596676,0.262095,-0.023104,115.478351,0.250000,115.314279,-0.004915,-0.004328,0.006611,216.000000,194.000000,0.310732,1.441164,0.005858,0.329491,-0.012845,-3.661238,-0.055626,0.012027,-0.039966,0.020520,0.052429,0.690370,-0.315594,-0.018543,-0.000509,-0.004733,-0.000419,-0.005275,-0.003857,-0.034565,0.206925,0.223643,1.780428,0.105782,0.105799,0.048451,2.430664,1.487145,0.165335,0.454793,0.129277,-1.071819,0.174413,0.006337,0.033815,
218.500000,138.859277,-0.016760,-0.038777,-0.062139,0.065187,0.361428,-0.409479,98.608070,0.051376,-0.007361,115.086904,0.250000,115.289356,-0.035898,-0.023990,-0.083538,217.000000,195.000000,0.566700,2.776354,0.005858,0.311922,0.012117,-3.675613,-0.014471,-0.022426,-0.019276,-0.019138,0.014786,0.887334,-0.453945,0.053281,-0.000492,-0.004762,-0.000408,-0.005174,-0.003739,-0.034549,0.203251,0.220189,1.784427,0.094866,0.094877,0.045608,2.425802,1.480073,0.149085,0.938268,-0.474218,0.776641,0.047148,-0.073695,0.128998,
219.000000,138.864290,0.013342,-0.014378,0.008701,0.068775,0.146397,-0.209962,98.620563,0.011984,0.018271,115.086904,0.250000,115.307962,-0.004615,0.002713,-0.012353,217.000000,195.000000,0.566700,2.776354,0.005858,0.314804,0.010929,-3.691713,-0.014794,-0.019893,-0.021325,-0.017956,0.017091,0.879848,-0.464810,0.043404,-0.000492,-0.004762,-0.000408,-0.005174,-0.003739,-0.034549,0.206574,0.223262,1.788464,0.105724,0.105722,0.048445,2.429904,1.485513,0.165315,0.938268,-0.474218,0.776641,0.047148,-0.073695,0.128998,
219.500000,138.862556,0.020249,-0.017136,0.002237,0.071241,-0.248463,-0.000896,98.632241,0.072868,0.079753,115.305698,0.250000,115.306307,0.002241,0.022903,-0.018885,218.000000,196.000000,0.000118,2.195393,0.005858,0.325919,0.005880,-3.722424,-0.036548,-0.022260,-0.021379,-0.018008,0.040039,0.728736,-0.519583,0.044495,-0.000502,-0.004756,-0.000408,-0.005201,-0.003743,-0.034534,0.203101,0.220033,1.792295,0.094754,0.094765,0.045604,2.423693,1.478100,0.149072,-0.729653,-0.269913,-1.703960,0.018267,0.020000,-0.012510,
220.000000,138.852925,0.018244,-0.037246,0.019608,0.071328,-0.166210,0.032058,98.643742,-0.124022,-0.173719,115.305698,0.250000,115.310767,0.001730,0.006017,-0.002867,218.000000,196.000000,0.000118,2.195393,0.005858,0.328456,0.002889,-3.739395,-0.039967,-0.022434,-0.023202,-0.016514,0.043263,0.709342,-0.531099,0.033640,-0.000502,-0.004756,-0.000408,-0.005201,-0.003743,-0.034534,0.206429,0.223107,1.796341,0.105656,0.105682,0.048440,2.427659,1.483546,0.165299,-0.729653,-0.269913,-1.703960,0.018267,0.020000,-0.012510,
220.500000,138.888396,0.009747,-0.039511,-0.038549,0.064453,0.196807,0.255709,98.657560,0.044451,-0.011872,115.106819,0.250000,115.296541,0.017452,-0.017119,-0.054362,219.000000,197.000000,0.459009,1.079223,0.005858,0.317332,-0.014802,-3.755882,-0.022257,0.002853,-0.014777,0.007706,0.022392,0.808408,-0.442025,0.087637,-0.000493,-0.004771,-0.000402,-0.005148,-0.003804,-0.034564,0.202793,0.219695,1.800332,0.094706,0.094732,0.045600,2.422786,1.476088,0.149062,0.531933,0.361022,-0.799211,0.013913,0.040020,-0.057238,
221.000000,138.888956,-0.009504,-0.024145,0.007592,0.073828,0.098779,0.148246,98.668686,0.119021,0.029667,115.106819,0.250000,115.308948,0.001087,0.000813,-0.008548,219.000000,197.000000,0.459009,1.079223,0.005858,0.319561,-0.016705,-3.773693,-0.026321,0.006523,-0.016731,0.010591,0.024958,0.796005,-0.439965,0.080048,-0.000493,-0.004771,-0.000402,-0.005148,-0.003804,-0.034564,0.206122,0.222771,1.804386,0.105563,0.105590,0.048437,2.426741,1.481547,0.165287,0.531933,0.361022,-0.799211,0.013913,0.040020,-0.057238,
221.500000,138.904339,-0.022685,-0.012541,-0.020220,0.065280,0.345973,0.273866,98.681369,0.127254,-0.145235,115.229004,0.250000,115.302351,0.014751,-0.022701,-0.032619,220.000000,198.000000,0.071618,2.432225,0.005858,0.303919,-0.028863,-3.789998,0.005092,0.036684,-0.012160,0.037436,-0.010160,0.972118,-0.274726,0.104602,-0.000490,-0.004786,-0.000399,-0.005065,-0.003850,-0.034596,0.202636,0.219521,1.808373,0.094653,0.094672,0.045598,2.421448,1.475078,0.149054,0.831370,0.756071,-0.754800,0.025533,0.003409,0.000532,
222.000000,138.904935,-0.042739,0.011772,0.008379,0.068255,0.150140,0.153225,98.692666,0.000881,-0.048854,115.229004,0.250000,115.309965,-0.001290,0.003298,-0.005186,220.000000,198.000000,0.071618,2.432225,0.005858,0.306420,-0.030518,-3.807744,0.001807,0.042196,-0.014112,0.041449,-0.008474,0.973572,-0.255267,0.098329,-0.000490,-0.004786,-0.000399,-0.005065,-0.003850,-0.034596,0.205966,0.222599,1.812427,0.105537,0.105552,0.048434,2.425485,1.480632,0.165279,0.831370,0.756071,-0.754800,0.025533,0.003409,0.000532,
222.500000,138.937365,-0.048072,0.014618,-0.030980,0.072003,-0.051528,-0.038934,98.705116,-0.128059,-0.026900,115.159149,0.250000,115.300599,-0.010246,0.009223,-0.038630,221.000000,199.000000,0.251851,0.038392,0.005858,0.312441,-0.025651,-3.825864,-0.001080,0.038805,-0.007304,0.037826,-0.005395,0.974669,-0.263092,0.138846,-0.000490,-0.004797,-0.000395,-0.005067,-0.003828,-0.034588,0.202435,0.219305,1.816382,0.094622,0.094631,0.045596,2.419396,1.475153,0.149049,0.009268,-0.100265,0.196816,-0.000852,-0.014149,-0.011922,
223.000000,138.942849,-0.045026,0.009401,0.002421,0.066538,-0.057095,-0.006673,98.716637,-0.011632,-0.129616,115.159149,0.250000,115.309597,-0.003167,0.005953,-0.006235,221.000000,199.000000,0.251851,0.038392,0.005858,0.315157,-0.028064,-3.843020,-0.003111,0.042294,-0.009192,0.041859,-0.003448,0.973376,-0.243144,0.135021,-0.000490,-0.004797,-0.000395,-0.005067,-0.003828,-0.034588,0.205769,0.222385,1.820428,0.105482,0.105495,0.048432,2.423365,1.480935,0.165272,0.009268,-0.100265,0.196816,-0.000852,-0.014149,-0.011922,
223.500000,138.926409,-0.042191,0.005772,0.010578,0.071796,-0.032824,-0.138178,98.727385,0.018652,-0.067715,115.422359,0.250000,115.312391,-0.013908,0.004013,-0.001629,222.000000,200.000000,0.138610,2.416726,0.005858,0.316618,-0.018043,-3.860265,-0.003499,0.028594,-0.012826,0.028284,-0.001759,0.977275,-0.284298,0.115792,-0.000490,-0.004796,-0.000396,-0.005065,-0.003778,-0.034575,0.202486,0.219356,1.824447,0.094626,0.094634,0.045594,2.417819,1.475202,0.149044,0.015318,-0.191651,-2.544741,0.004992,-0.037160,0.026554,
224.000000,138.919640,-0.032958,0.003063,0.014867,0.067711,-0.034130,-0.043483,98.739003,0.380001,-0.080070,115.422359,0.250000,115.312395,-0.001114,0.003725,0.000834,222.000000,200.000000,0.138610,2.416726,0.005858,0.318982,-0.020692,-3.876983,-0.005558,0.031690,-0.014673,0.031844,0.000662,0.974773,-0.269558,0.109209,-0.000490,-0.004796,-0.000396,-0.005065,-0.003778,-0.034575,0.205817,0.222434,1.828488,0.105542,0.105552,0.048429,2.421724,1.481211,0.165267,0.015318,-0.191651,-2.544741,0.004992,-0.037160,0.026554,
224.500000,138.888744,-0.020923,0.018323,0.072351,0.072015,0.623551,-0.420921,98.748711,-0.058668,-0.050788,115.338288,0.250000,115.324581,-0.031232,-0.043214,0.044947,223.000000,201.000000,0.007393,3.531649,0.005858,0.276247,0.002472,-3.909223,0.059579,-0.003516,-0.029738,-0.010309,-0.061537,1.208656,-0.462618,0.066604,-0.000501,-0.004779,-0.000402,-0.004880,-0.003673,-0.034543,0.202420,0.219275,1.832542,0.094556,0.094560,0.045592,2.416541,1.475050,0.149041,0.711513,-0.906998,-0.047449,0.144295,-0.030006,-0.163248,
225.000000,138.869303,0.009095,0.064299,0.037980,0.074155,0.305036,-0.185269,98.762288,-0.085667,0.014011,115.338288,0.250000,115.314481,0.000938,0.002670,0.007425,223.000000,201.000000,0.007393,3.531649,0.005858,0.277626,0.000946,-3.925255,0.061687,0.001727,-0.031501,-0.008157,-0.061630,1.238783,-0.463316,0.051596,-0.000501,-0.004779,-0.000402,-0.004880,-0.003673,-0.034543,0.205748,0.222355,1.836575,0.105548,0.105534,0.048427,2.420632,1.481206,0.165262,0.711513,-0.906998,-0.047449,0.144295,-0.030006,-0.163248,
225.500000,138.832049,0.003788,0.070529,0.057315,0.070035,-0.134412,0.385972,98.773994,-0.116680,-0.011867,115.492947,0.250000,115.320666,0.032071,0.021140,0.025207,224.000000,202.000000,0.352716,2.749687,0.005858,0.287191,-0.035718,-3.964643,0.046816,0.036655,-0.033526,0.028284,-0.049389,1.189748,-0.466520,-0.000598,-0.000508,-0.004772,-0.000402,-0.004900,-0.003811,-0.034571,0.202499,0.219374,1.840447,0.094681,0.094676,0.045590,2.414289,1.473848,0.149038,-0.350899,-0.497427,0.598809,-0.009606,0.165509,0.176937,
226.000000,138.816585,-0.027430,0.057903,0.040063,0.070934,-0.106690,0.248020,98.785737,-0.090183,-0.032861,115.492947,0.250000,115.314328,0.005572,0.008666,0.005483,224.000000,202.000000,0.352716,2.749687,0.005858,0.289803,-0.038296,-3.982416,0.044150,0.040430,-0.035366,0.033002,-0.049237,1.212166,-0.447564,-0.017522,-0.000508,-0.004772,-0.000402,-0.004900,-0.003811,-0.034571,0.205827,0.222450,1.844501,0.105635,0.105639,0.048424,2.418303,1.480061,0.165258,-0.350899,-0.497427,0.598809,-0.009606,0.165509,0.176937,
226.500000,138.829361,-0.035837,0.035081,0.016321,0.070317,-0.698306,-0.072224,98.799374,-0.026007,-0.027535,115.188087,0.250000,115.305003,-0.010883,0.052066,-0.024667,225.000000,203.000000,0.174274,11.385921,0.005858,0.342869,-0.027352,-3.990344,-0.020772,0.025837,-0.040985,0.024954,0.016985,1.078097,-0.452459,-0.001341,-0.000496,-0.004779,-0.000404,-0.005112,-0.003764,-0.034572,0.202254,0.219117,1.848546,0.094671,0.094674,0.045588,2.413095,1.472707,0.149035,-0.180066,0.075218,-4.657122,-0.193319,-0.068546,-0.268958,
227.000000,138.814318,-0.029568,-0.016478,0.038496,0.071484,-0.377010,-0.031223,98.810593,0.019425,-0.026671,115.188087,0.250000,115.310624,-0.000401,0.004547,-0.003865,225.000000,203.000000,0.174274,11.385921,0.005858,0.346569,-0.029585,-4.007272,-0.024750,0.026052,-0.042897,0.029167,0.021025,1.066449,-0.439905,-0.022017,-0.000496,-0.004779,-0.000404,-0.005112,-0.003764,-0.034572,0.205587,0.222195,1.852590,0.105581,0.105564,0.048422,2.416824,1.479008,0.165254,-0.180066,0.075218,-4.657122,-0.193319,-0.068546,-0.268958,
227.500000,138.897203,-0.017859,-0.046502,-0.085168,0.063175,-0.584319,-0.473500,98.827538,0.056582,-0.003542,114.901332,0.250000,115.284714,-0.035333,0.031204,-0.107774,226.000000,204.000000,1.846973,1.568324,0.005858,0.386513,0.000510,-4.028765,-0.076106,-0.026507,-0.019527,-0.017473,0.077706,0.903912,-0.639308,0.089924,-0.000496,-0.004823,-0.000392,-0.005262,-0.003625,-0.034598,0.201831,0.218632,1.856511,0.094664,0.094642,0.045586,2.412682,1.471752,0.149032,-0.377488,-0.716480,0.443826,-0.112685,-0.101634,-0.010147,
228.000000,138.901079,0.016123,-0.087909,0.006795,0.072103,-0.316175,-0.227637,98.837344,0.146672,0.108367,114.901332,0.250000,115.307960,0.000934,-0.003046,-0.014581,226.000000,204.000000,1.846973,1.568324,0.005858,0.389390,-0.000842,-4.044413,-0.081011,-0.027834,-0.021640,-0.015189,0.084864,0.864468,-0.653300,0.079902,-0.000496,-0.004823,-0.000392,-0.005262,-0.003625,-0.034598,0.205164,0.221715,1.860542,0.105447,0.105405,0.048420,2.416282,1.478182,0.165249,-0.377488,-0.716480,0.443826,-0.112685,-0.101634,-0.010147,
228.500000,138.816300,0.015151,-0.095731,0.129955,0.072098,0.134234,0.266179,98.848450,0.361619,0.091042,115.550611,0.250000,115.338824,0.026082,-0.024535,0.093154,227.000000,205.000000,0.642130,2.014893,0.005858,0.370530,-0.016854,-4.066852,-0.070129,-0.002101,-0.040595,0.010931,0.071196,0.835421,-0.542065,-0.023262,-0.000502,-0.004807,-0.000400,-0.005188,-0.003676,-0.034582,0.202107,0.218915,1.864256,0.094493,0.094470,0.045584,2.412729,1.469980,0.149029,-0.172219,0.528962,1.867833,0.081736,0.022867,0.022491,
229.000000,138.764187,-0.007377,-0.085504,0.057062,0.074865,0.037814,0.179696,98.860002,0.325014,0.083612,115.550611,0.250000,115.317529,0.006780,-0.006605,0.015917,227.000000,205.000000,0.642130,2.014893,0.005858,0.373073,-0.019349,-4.084415,-0.079621,0.001145,-0.042382,0.014157,0.078899,0.797663,-0.542584,-0.043701,-0.000502,-0.004807,-0.000400,-0.005188,-0.003676,-0.034582,0.205439,0.221994,1.868306,0.105504,0.105491,0.048417,2.416526,1.476398,0.165246,-0.172219,0.528962,1.867833,0.081736,0.022867,0.022491,
229.500000,138.687003,-0.015877,-0.088188,0.108828,0.074929,-0.079677,0.047909,98.871527,0.091154,-0.008411,115.482903,0.250000,115.329384,0.001390,-0.001976,0.056092,228.000000,205.000000,0.305469,18.498668,0.005858,0.376782,-0.019735,-4.101996,-0.087598,0.003581,-0.055125,0.017267,0.086213,0.755699,-0.541729,-0.121419,-0.000502,-0.004794,-0.000405,-0.005188,-0.003676,-0.034581,0.208727,0.225044,1.872359,0.116605,0.116593,0.047219,2.421739,1.484988,0.152223,0.470438,-1.534245,-4.265404,0.176872,0.097500,0.435550,
230.000000,138.634552,-0.018875,-0.096402,0.066850,0.072037,-0.102641,0.032624,98.883332,0.122769,0.013309,115.482903,0.250000,115.315972,0.001924,-0.002190,0.010996,228.000000,205.000000,0.305469,18.498668,0.005858,0.379787,-0.021754,-4.119356,-0.095978,0.005836,-0.056939,0.020799,0.094212,0.709513,-0.539692,-0.149112,-0.000502,-0.004794,-0.000405,-0.005188,-0.003676,-0.034581,0.211982,0.228064,1.876406,0.128151,0.128139,0.049966,2.428686,1.496301,0.169351,0.470438,-1.534245,-4.265404,0.176872,0.097500,0.435550,
230.500000,138.675823,-0.033931,-0.096906,-0.024707,0.064541,0.235732,0.506349,98.898246,0.018069,-0.029910,114.968484,0.250000,115.295995,0.036085,-0.027287,-0.068163,229.000000,206.000000,1.302087,2.306162,0.005858,0.361635,-0.044377,-4.137493,-0.077016,0.055977,-0.041661,0.070017,0.069619,0.761192,-0.261235,-0.075942,-0.000512,-0.004809,-0.000397,-0.005101,-0.003760,-0.034558,0.203746,0.220353,1.880325,0.103768,0.103764,0.046487,2.418775,1.478263,0.151665,0.225055,1.017311,0.906278,0.050092,-0.001391,-0.074171,
231.000000,138.656686,-0.072260,-0.079348,0.035117,0.071471,0.098208,0.297516,98.908929,0.032462,-0.045549,114.968484,0.250000,115.310234,0.003060,-0.003637,-0.008118,229.000000,206.000000,1.302087,2.306162,0.005858,0.363747,-0.046930,-4.155972,-0.086292,0.061981,-0.043574,0.075320,0.075711,0.720089,-0.232012,-0.096980,-0.000512,-0.004809,-0.000397,-0.005101,-0.003760,-0.034558,0.207053,0.223418,1.884382,0.114608,0.114609,0.049271,2.424311,1.486930,0.168436,0.225055,1.017311,0.906278,0.050092,-0.001391,-0.074171,
231.500000,138.625581,-0.076700,-0.073143,0.013063,0.065829,0.201087,-0.318094,98.918845,0.019329,-0.027885,115.380585,0.250000,115.304554,-0.034783,-0.018515,-0.030433,230.000000,207.000000,0.052860,5.820306,0.005858,0.346676,-0.027393,-4.181886,-0.063194,0.031716,-0.043111,0.041917,0.054627,0.761028,-0.400926,-0.111536,-0.000515,-0.004817,-0.000396,-0.005015,-0.003681,-0.034568,0.202386,0.219120,1.888453,0.098115,0.098115,0.046020,2.416755,1.475818,0.150994,0.116533,-0.753038,-3.632923,0.080812,-0.016468,0.020064,
232.000000,138.600766,-0.050570,-0.059232,0.040827,0.071241,0.067630,-0.179426,98.930775,-0.027031,-0.031625,115.380585,0.250000,115.310944,-0.004175,0.000429,-0.003298,230.000000,207.000000,0.052860,5.820306,0.005858,0.349465,-0.028172,-4.198373,-0.066596,0.036823,-0.044910,0.046395,0.059661,0.728383,-0.384098,-0.133242,-0.000515,-0.004817,-0.000396,-0.005015,-0.003681,-0.034568,0.205711,0.222196,1.892490,0.108913,0.108909,0.048828,2.421711,1.483403,0.167502,0.116533,-0.753038,-3.632923,0.080812,-0.016468,0.020064,
232.500000,138.611467,-0.042581,-0.052192,-0.016676,0.070557,0.289083,-0.123409,98.943318,-0.029100,0.074819,115.180109,0.250000,115.297284,-0.008793,-0.023453,-0.051874,231.000000,208.000000,0.187771,0.418607,0.005858,0.329298,-0.017809,-4.215943,-0.034529,0.027235,-0.034292,0.033789,0.028739,0.823182,-0.400329,-0.101393,-0.000521,-0.004832,-0.000390,-0.004915,-0.003627,-0.034565,0.201887,0.218658,1.896506,0.095730,0.095724,0.045756,2.415008,1.473258,0.150367,0.315828,-0.033362,-0.151717,0.084957,-0.042605,0.048657,
233.000000,138.599848,-0.035198,-0.030567,0.027722,0.071784,0.135152,-0.024996,98.955995,0.044952,-0.010574,115.180109,0.250000,115.309095,0.002304,0.001562,-0.007805,231.000000,208.000000,0.187771,0.418607,0.005858,0.331416,-0.020441,-4.232814,-0.037634,0.032184,-0.036199,0.037501,0.032130,0.804939,-0.385757,-0.118729,-0.000521,-0.004832,-0.000390,-0.004915,-0.003627,-0.034565,0.205219,0.221738,1.900545,0.106513,0.106496,0.048578,2.419691,1.480263,0.166704,0.315828,-0.033362,-0.151717,0.084957,-0.042605,0.048657,
233.500000,138.647901,-0.014982,-0.030310,-0.061992,0.069074,-0.124703,-0.910676,98.970504,-0.034684,-0.050424,115.071817,0.250000,115.288883,-0.070276,0.011877,-0.083397,232.000000,209.000000,0.619854,2.635168,0.005858,0.346302,0.039409,-4.249111,-0.038357,-0.059609,-0.019469,-0.055294,0.042188,0.844986,-0.719084,-0.047129,-0.000523,-0.004866,-0.000381,-0.004947,-0.003368,-0.034495,0.201697,0.218450,1.904550,0.094792,0.094780,0.045621,2.413154,1.471380,0.149859,0.351152,-0.986283,-0.364541,-0.031653,-0.203547,0.034444,
234.000000,138.652095,0.055569,-0.041270,0.008201,0.067848,-0.109544,-0.520870,98.981498,0.135316,0.040581,115.071817,0.250000,115.307608,-0.000432,0.005184,-0.012859,232.000000,209.000000,0.619854,2.635168,0.005858,0.348992,0.040827,-4.264112,-0.037181,-0.061376,-0.021370,-0.056002,0.046454,0.825974,-0.749688,-0.057055,-0.000523,-0.004866,-0.000381,-0.004947,-0.003368,-0.034495,0.205017,0.221532,1.908571,0.105548,0.105537,0.048451,2.417607,1.478159,0.166099,0.351152,-0.986283,-0.364541,-0.031653,-0.203547,0.034444,
234.500000,138.716435,0.070920,-0.051231,-0.047829,0.069362,-0.168903,0.165170,98.994231,0.066384,0.099175,114.980499,0.250000,115.298997,0.029995,0.010332,-0.055141,233.000000,210.000000,1.181656,5.162847,0.005858,0.351912,0.023582,-4.293160,-0.051988,-0.049205,-0.005886,-0.040925,0.061563,0.684756,-0.763111,0.019722,-0.000523,-0.004880,-0.000373,-0.004945,-0.003417,-0.034484,0.201510,0.218277,1.912487,0.094360,0.094357,0.045561,2.411164,1.468160,0.149488,-0.644417,-0.066222,3.443028,0.036049,0.054458,0.013031,
235.000000,138.718354,0.053911,-0.063723,0.000888,0.072459,-0.109049,0.152058,99.005835,-0.102726,0.114964,114.980499,0.250000,115.310421,0.013060,0.002488,-0.006200,233.000000,210.000000,1.181656,5.162847,0.005858,0.353614,0.020709,-4.310357,-0.057848,-0.050612,-0.007750,-0.040851,0.066210,0.657043,-0.788385,0.016590,-0.000523,-0.004880,-0.000373,-0.004945,-0.003417,-0.034484,0.204846,0.221360,1.916532,0.105151,0.105151,0.048393,2.415345,1.474745,0.165681,-0.644417,-0.066222,3.443028,0.036049,0.054458,0.013031,
